produced	VERB	produce
prince	NOUN	prince
,	PUNCT	,
Girolamo	PROPN	Girolamo
Riario	PROPN	Riario
.	PUNCT	.
'	PUNCT	'
Checco	PROPN	Checco
paused	VERB	pause
again	ADV	again
.	PUNCT	.
An	DET	an
inkling	NOUN	inkling
of	ADP	of
his	PRON	his
meaning	NOUN	meaning
was	AUX	be
coming	VERB	come
to	ADP	to
his	PRON	his
hearers	NOUN	hearer
,	PUNCT	,
but	CCONJ	but
they	PRON	they
dared	VERB	dare
not	PART	not
think	VERB	think
he	PRON	he
would	AUX	would
say	VERB	say
what	PRON	what
was	AUX	be
in	ADP	in
all	DET	all
their	PRON	their
minds	NOUN	mind
.	PUNCT	.
'	PUNCT	'
Then	ADV	then
,	PUNCT	,
'	PUNCT	'
Checco	PROPN	Checco
went	VERB	go
on	ADV	on
,	PUNCT	,
'	PUNCT	'
you	PRON	you
re	VERB	re
-	VERB	-
imposed	VERB	impose
the	DET	the
taxes	NOUN	taxis
which	DET	which
you	PRON	you
had	AUX	have
taken	VERB	take
off	ADP	off
.	PUNCT	.
'	PUNCT	'
'	PUNCT	'
That	DET	that
is	AUX	be
a	DET	a
lie	NOUN	lie
!	PUNCT	!
'	PUNCT	'
interrupted	VERB	interrupt
Girolamo	PROPN	Girolamo
.	PUNCT	.
'	PUNCT	'
They	PRON	they
were	AUX	be
imposed	VERB	impose
by	ADP	by
the	DET	the
council	NOUN	council
.	PUNCT	.
'	PUNCT	'
Checco	PROPN	Checco
shrugged	VERB	shrug
his	PRON	his
shoulders	NOUN	shoulder
,	PUNCT	,
smiling	VERB	smile
ironically	ADV	ironically
.	PUNCT	.
'	PUNCT	'
I	PRON	I
remember	VERB	remember
quite	ADV	quite
well	ADV	well
.	PUNCT	.
You	PRON	you
called	VERB	call
a	DET	a
meeting	NOUN	meeting
of	ADP	of
the	DET	the
Ancients	PROPN	Ancients
,	PUNCT	,
and	VERB	and
showing	VERB	show
them	PRON	they
your	PRON	your
necessities	NOUN	necessity
,	PUNCT	,
suggested	VERB	suggest
that	SCONJ	that
they	PRON	they
should	AUX	should
re	VERB	re
-	VERB	-
impose	VERB	impose
the	DET	the
taxes	NOUN	taxis
.	PUNCT	.
'	PUNCT	'
I	PRON	I
forget	VERB	forget
if	SCONJ	if
you	PRON	you
reminded	VERB	remind
them	PRON	they
that	SCONJ	that
you	PRON	you
could	AUX	could
command	VERB	command
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
you	PRON	you
were	AUX	be
placed	VERB	place
here	ADV	here
by	ADP	by
the	DET	the
Vicar	PROPN	Vicar
of	ADP	of
Christ	PROPN	Christ
on	ADP	on
earth	NOUN	earth
.	PUNCT	.
'	PUNCT	'
And	CCONJ	and
you	PRON	you
forebore	VERB	forebore
to	PART	to
let	VERB	let
us	PRON	we
hear	VERB	hear
the	DET	the
ring	NOUN	ring
of	ADP	of
trumpets	NOUN	trumpet
and	CCONJ	and
the	DET	the
tramp	NOUN	tramp
of	ADP	of
soldiery	NOUN	soldiery
in	ADP	in
the	DET	the
square	NOUN	square
.	PUNCT	.
Nor	CCONJ	nor
did	AUX	do
you	PRON	you
think	VERB	think
so	ADV	so
numerous	ADJ	numerous
a	DET	a
suite	NOUN	suite
necessary	ADJ	necessary
for	ADP	for
your	PRON	your
dignity	NOUN	dignity
.	PUNCT	.
'	PUNCT	'
He	PRON	he
looked	VERB	look
round	ADV	round
at	ADP	at
the	DET	the
soldiers	NOUN	soldier
,	PUNCT	,
thoughtfully	ADV	thoughtfully
stroking	VERB	stroke
his	PRON	his
beard	NOUN	beard
.	PUNCT	.
'	PUNCT	'
Proceed	VERB	proceed
!	PUNCT	!
'	PUNCT	'
said	VERB	say
Girolamo	PROPN	Girolamo
,	PUNCT	,
impatiently	ADV	impatiently
;	PUNCT	;
he	PRON	he
was	AUX	be
beginning	VERB	begin
to	PART	to
get	VERB	get
angry	ADJ	angry
.	PUNCT	.
Checco	PROPN	Checco
,	PUNCT	,
in	ADP	in
talking	VERB	talk
,	PUNCT	,
had	AUX	have
recovered	VERB	recover
the	DET	the
assurance	NOUN	assurance
which	DET	which
at	ADP	at
first	ADV	first
seemed	VERB	seem
to	PART	to
fail	VERB	fail
him	PRON	he
.	PUNCT	.
He	PRON	he
smiled	VERB	smile
politely	ADV	politely
at	ADP	at
the	DET	the
Count	PROPN	Count
's	PART	's
command	NOUN	command
,	PUNCT	,
and	CCONJ	and
said,--	PUNCT	said,--
'	PUNCT	'
I	PRON	I
will	AUX	will
come	VERB	come
to	ADP	to
the	DET	the
point	NOUN	point
at	ADP	at
once	ADV	once
.	PUNCT	.
'	PUNCT	'
You	PRON	you
replaced	VERB	replace
the	DET	the
taxes	NOUN	taxis
which	DET	which
you	PRON	you
had	AUX	have
taken	VERB	take
away	ADV	away
,	PUNCT	,
and	CCONJ	and
thereby	ADV	thereby
undid	VERB	undo
the	DET	the
benefit	NOUN	benefit
you	PRON	you
had	AUX	have
done	VERB	do
.	PUNCT	.
The	DET	the
town	NOUN	town
soon	ADV	soon
felt	VERB	feel
the	DET	the
effect	NOUN	effect
of	ADP	of
the	DET	the
change	NOUN	change
;	PUNCT	;
its	PRON	its
prosperity	NOUN	prosperity
is	AUX	be
already	ADV	already
declining	VERB	decline
,	PUNCT	,
and	CCONJ	and
it	PRON	it
is	AUX	be
not	PART	not
doubtful	ADJ	doubtful
that	SCONJ	that
a	DET	a
few	ADJ	few
years	NOUN	year
more	ADV	more
will	AUX	will
bring	VERB	bring
it	PRON	it
to	ADP	to
the	DET	the
condition	NOUN	condition
in	ADP	in
which	DET	which
you	PRON	you
found	VERB	find
it	PRON	it
.	PUNCT	.
And	CCONJ	and
who	PRON	who
knows	VERB	know
,	PUNCT	,
perhaps	ADV	perhaps
its	PRON	its
last	ADJ	last
state	NOUN	state
may	AUX	may
be	AUX	be
worse	ADJ	bad
than	ADP	than
its	PRON	its
first	ADJ	first
?	PUNCT	?
'	PUNCT	'
And	CCONJ	and
now	ADV	now
you	PRON	you
propose	VERB	propose
to	PART	to
make	VERB	make
the	DET	the
townspeople	NOUN	townspeople
pay	VERB	pay
the	DET	the
duties	NOUN	duty
which	DET	which
you	PRON	you
have	AUX	have
taken	VERB	take
off	ADP	off
the	DET	the
countryfolk	NOUN	countryfolk
.	PUNCT	.
You	PRON	you
have	AUX	have
sent	VERB	send
for	ADP	for
me	PRON	I
to	PART	to
ask	VERB	ask
my	PRON	my
advice	NOUN	advice
on	ADP	on
the	DET	the
subject	NOUN	subject
,	PUNCT	,
and	CCONJ	and
here	ADV	here
I	PRON	I
give	VERB	give
it	PRON	it
you	PRON	you
.	PUNCT	.
'	PUNCT	'
Do	AUX	do
not	PART	not
put	VERB	put
on	ADP	on
,	PUNCT	,
but	CCONJ	but
take	VERB	take
off	ADP	off
.	PUNCT	.
In	ADP	in
the	DET	the
name	NOUN	name
of	ADP	of
the	DET	the
people	NOUN	people
,	PUNCT	,
I	PRON	I
beseech	VERB	beseech
you	PRON	you
to	PART	to
do	AUX	do
away	ADP	away
with	ADP	with
the	DET	the
taxes	NOUN	taxis
you	PRON	you
imposed	VERB	impose
four	NUM	four
years	NOUN	year
ago	ADV	ago
,	PUNCT	,
and	CCONJ	and
return	VERB	return
to	ADP	to
the	DET	the
happy	ADJ	happy
state	NOUN	state
of	ADP	of
the	DET	the
first	ADJ	first
years	NOUN	year
of	ADP	of
your	PRON	your
rule	NOUN	rule
.	PUNCT	.
'	PUNCT	'
He	PRON	he
paused	VERB	pause
a	DET	a
moment	NOUN	moment
,	PUNCT	,
then	ADV	then
with	ADP	with
outstretched	ADJ	outstretched
arm	NOUN	arm
,	PUNCT	,
pointing	VERB	point
to	ADP	to
the	DET	the
Count	PROPN	Count
,	PUNCT	,
he	PRON	he
added	VERB	add
solemnly	ADV	solemnly
,	PUNCT	,
'	PUNCT	'
Or	CCONJ	or
Girolamo	PROPN	Girolamo
Riario	PROPN	Riario
,	PUNCT	,
the	DET	the
magnificent	ADJ	magnificent
prince	NOUN	prince
,	PUNCT	,
may	AUX	may
share	VERB	share
the	DET	the
fate	NOUN	fate
of	ADP	of
the	DET	the
Ordelaffi	PROPN	Ordelaffi
,	PUNCT	,
who	PRON	who
ruled	VERB	rule
the	DET	the
town	NOUN	town
for	ADP	for
two	NUM	two
centuries	NOUN	century
and	CCONJ	and
now	ADV	now
wander	VERB	wander
homeless	ADJ	homeless
about	ADP	about
the	DET	the
land	NOUN	land
.	PUNCT	.
'	PUNCT	'
There	PRON	there
was	AUX	be
a	DET	a
cry	NOUN	cry
all	DET	all
round	ADP	round
the	DET	the
room	NOUN	room
.	PUNCT	.
They	PRON	they
were	AUX	be
astounded	VERB	astound
at	ADP	at
his	PRON	his
audacity	NOUN	audacity
.	PUNCT	.
Girolamo	PROPN	Girolamo
had	AUX	have
started	VERB	start
in	ADP	in
his	PRON	his
chair	NOUN	chair
--	PUNCT	--
his	PRON	his
eyes	NOUN	eye
were	AUX	be
staring	VERB	stare
,	PUNCT	,
his	PRON	his
face	NOUN	face
red	ADJ	red
;	PUNCT	;
he	PRON	he
was	AUX	be
dumb	ADJ	dumb
with	ADP	with
rage	NOUN	rage
.	PUNCT	.
He	PRON	he
tried	VERB	try
to	PART	to
speak	VERB	speak
,	PUNCT	,
but	CCONJ	but
the	DET	the
words	NOUN	word
died	VERB	die
in	ADP	in
his	PRON	his
throat	NOUN	throat
,	PUNCT	,
and	CCONJ	and
nothing	PRON	nothing
was	AUX	be
heard	VERB	hear
but	SCONJ	but
an	DET	an
inarticulate	ADJ	inarticulate
murmur	NOUN	murmur
.	PUNCT	.
The	DET	the
soldiers	NOUN	soldier
and	CCONJ	and
courtiers	NOUN	courtier
were	AUX	be
looking	VERB	look
at	ADP	at
one	NUM	one
another	DET	another
in	ADP	in
surprise	NOUN	surprise
;	PUNCT	;
they	PRON	they
did	AUX	do
not	PART	not
know	VERB	know
what	PRON	what
to	PART	to
do	AUX	do
or	CCONJ	or
think	VERB	think
;	PUNCT	;
they	PRON	they
looked	VERB	look
at	ADP	at
their	PRON	their
master	NOUN	master
,	PUNCT	,
but	CCONJ	but
found	VERB	find
no	DET	no
help	NOUN	help
in	ADP	in
him	PRON	he
.	PUNCT	.
The	DET	the
citizens	NOUN	citizen
were	AUX	be
bewildered	VERB	bewilder
,	PUNCT	,
and	CCONJ	and
by	ADP	by
turns	NOUN	turn
felt	VERB	feel
wonder	NOUN	wonder
,	PUNCT	,
dismay	NOUN	dismay
,	PUNCT	,
fear	NOUN	fear
,	PUNCT	,
pleasure	NOUN	pleasure
;	PUNCT	;
they	PRON	they
could	AUX	could
not	PART	not
understand	VERB	understand
....	PUNCT	....
'	PUNCT	'
Oh	INTJ	oh
,	PUNCT	,
Girolamo	PROPN	Girolamo
!	PUNCT	!
'	PUNCT	'
said	VERB	say
Checco	PROPN	Checco
,	PUNCT	,
unmindful	ADJ	unmindful
of	ADP	of
the	DET	the
excitement	NOUN	excitement
round	ADP	round
him	PRON	he
,	PUNCT	,
'	PUNCT	'
I	PRON	I
do	AUX	do
not	PART	not
say	VERB	say
these	DET	these
things	NOUN	thing
in	ADP	in
enmity	NOUN	enmity
to	ADP	to
you	PRON	you
.	PUNCT	.
Come	VERB	come
among	ADP	among
your	PRON	your
people	NOUN	people
yourself	PRON	yourself
,	PUNCT	,
and	CCONJ	and
see	VERB	see
their	PRON	their
wants	NOUN	want
with	ADP	with
your	PRON	your
own	ADJ	own
eyes	NOUN	eye
.	PUNCT	.
Do	AUX	do
not	PART	not
believe	VERB	believe
what	PRON	what
your	PRON	your
courtiers	NOUN	courtier
tell	VERB	tell
you	PRON	you
--	PUNCT	--
do	AUX	do
not	PART	not
think	VERB	think
the	DET	the
land	NOUN	land
in	ADP	in
your	PRON	your
charge	NOUN	charge
is	AUX	be
a	DET	a
captured	VERB	capture
town	NOUN	town
,	PUNCT	,
which	DET	which
you	PRON	you
can	AUX	can
spoil	VERB	spoil
at	ADP	at
your	PRON	your
pleasure	NOUN	pleasure
.	PUNCT	.
You	PRON	you
have	AUX	have
been	AUX	be
placed	VERB	place
here	ADV	here
as	ADP	as
a	DET	a
guardian	NOUN	guardian
in	ADP	in
our	PRON	our
perils	NOUN	peril
and	CCONJ	and
an	DET	an
assistance	NOUN	assistance
in	ADP	in
our	PRON	our
necessities	NOUN	necessity
.	PUNCT	.
'	PUNCT	'
You	PRON	you
are	AUX	be
a	DET	a
stranger	NOUN	stranger
here	ADV	here
;	PUNCT	;
you	PRON	you
do	AUX	do
not	PART	not
know	VERB	know
this	DET	this
people	NOUN	people
as	ADP	as
I	PRON	I
know	VERB	know
it	PRON	it
.	PUNCT	.
They	PRON	they
will	AUX	will
be	AUX	be
faithful	ADJ	faithful
,	PUNCT	,
meek	ADJ	meek
,	PUNCT	,
obedient	ADJ	obedient
--	PUNCT	--
but	CCONJ	but
do	AUX	do
not	PART	not
rob	VERB	rob
them	PRON	they
of	ADP	of
the	DET	the
money	NOUN	money
they	PRON	they
have	AUX	have
hardly	ADV	hardly
earned	VERB	earn
,	PUNCT	,
or	CCONJ	or
they	PRON	they
will	AUX	will
turn	VERB	turn
against	ADP	against
you	PRON	you
.	PUNCT	.
Forli	PROPN	Forli
has	AUX	have
never	ADV	never
supported	VERB	support
an	DET	an
oppressor	NOUN	oppressor
,	PUNCT	,
and	CCONJ	and
if	SCONJ	if
you	PRON	you
oppress	VERB	oppress
them	PRON	they
,	PUNCT	,
beware	VERB	beware
of	ADP	of
their	PRON	their
wrath	NOUN	wrath
.	PUNCT	.
What	PRON	what
do	AUX	do
you	PRON	you
think	VERB	think
are	AUX	be
these	DET	these
soldiers	NOUN	soldier
of	ADP	of
yours	PRON	yours
against	ADP	against
the	DET	the
wrath	NOUN	wrath
of	ADP	of
a	DET	a
people	NOUN	people
!	PUNCT	!
And	CCONJ	and
are	AUX	be
you	PRON	you
so	ADV	so
sure	ADJ	sure
of	ADP	of
your	PRON	your
soldiers	NOUN	soldier
?	PUNCT	?
Will	AUX	will
they	PRON	they
take	VERB	take
part	NOUN	part
for	ADP	for
you	PRON	you
against	ADP	against
their	PRON	their
fathers	NOUN	father
and	CCONJ	and
brothers	NOUN	brother
,	PUNCT	,
their	PRON	their
children	NOUN	child
?	PUNCT	?
'	PUNCT	'
'	PUNCT	'
Be	AUX	be
quiet	ADJ	quiet
!	PUNCT	!
'	PUNCT	'
Girolamo	PROPN	Girolamo
had	AUX	have
risen	VERB	rise
from	ADP	from
his	PRON	his
seat	NOUN	seat
,	PUNCT	,
and	CCONJ	and
was	AUX	be
standing	VERB	stand
with	ADP	with
his	PRON	his
arm	NOUN	arm
threateningly	ADV	threateningly
upraised	VERB	upraise
.	PUNCT	.
He	PRON	he
shouted	VERB	shout
so	SCONJ	so
as	ADP	as
to	PART	to
drown	VERB	drown
Checco	PROPN	Checco
,	PUNCT	,
'	PUNCT	'
Be	AUX	be
quiet	ADJ	quiet
!	PUNCT	!
You	PRON	you
have	AUX	have
always	ADV	always
been	AUX	be
against	ADP	against
me	PRON	I
,	PUNCT	,
Checco	PROPN	Checco
,	PUNCT	,
'	PUNCT	'
he	PRON	he
cried	VERB	cry
.	PUNCT	.
'	PUNCT	'
You	PRON	you
have	AUX	have
hated	VERB	hate
me	PRON	I
because	SCONJ	because
I	PRON	I
have	AUX	have
overwhelmed	VERB	overwhelm
you	PRON	you
with	ADP	with
bounty	NOUN	bounty
.	PUNCT	.
There	PRON	there
has	AUX	have
never	ADV	never
been	AUX	be
trouble	NOUN	trouble
between	ADP	between
me	PRON	I
and	CCONJ	and
my	PRON	my
people	NOUN	people
but	CCONJ	but
you	PRON	you
have	AUX	have
come	VERB	come
to	PART	to
make	VERB	make
them	PRON	they
more	ADV	more
bitter	ADJ	bitter
against	ADP	against
me	PRON	I
.	PUNCT	.
'	PUNCT	'
'	PUNCT	'
You	PRON	you
lie	VERB	lie
!	PUNCT	!
'	PUNCT	'
said	VERB	say
Checco	PROPN	Checco
,	PUNCT	,
passionately	ADV	passionately
.	PUNCT	.
'	PUNCT	'
Oh	INTJ	oh
,	PUNCT	,
I	PRON	I
know	VERB	know
you	PRON	you
,	PUNCT	,
Checco	PROPN	Checco
,	PUNCT	,
and	CCONJ	and
your	PRON	your
pride	NOUN	pride
!	PUNCT	!
As	ADP	as
Satan	PROPN	Satan
fell	VERB	fall
by	ADP	by
pride	NOUN	pride
,	PUNCT	,
so	ADV	so
may	AUX	may
you	PRON	you
,	PUNCT	,
notwithstanding	ADP	notwithstanding
all	DET	all
your	PRON	your
riches	NOUN	rich
and	CCONJ	and
power	NOUN	power
.	PUNCT	.
You	PRON	you
thought	VERB	think
you	PRON	you
were	AUX	be
my	PRON	my
equal	NOUN	equal
,	PUNCT	,
and	CCONJ	and
because	SCONJ	because
you	PRON	you
found	VERB	find
me	PRON	I
your	PRON	your
master	NOUN	master
you	PRON	you
gnashed	VERB	gnash
your	PRON	your
teeth	NOUN	tooth
and	CCONJ	and
cursed	VERB	curse
me	PRON	I
.	PUNCT	.
'	PUNCT	'
By	ADP	by
God	PROPN	God
,	PUNCT	,
you	PRON	you
would	AUX	would
kill	VERB	kill
me	PRON	I
if	SCONJ	if
you	PRON	you
could	AUX	could
!	PUNCT	!
'	PUNCT	'
Checco	PROPN	Checco
lost	VERB	lose
his	PRON	his
calm	NOUN	calm
,	PUNCT	,
and	CCONJ	and
gesticulating	VERB	gesticulate
wildly	ADV	wildly
shouted	VERB	shout
back	ADV	back
at	ADP	at
Girolamo	PROPN	Girolamo
.	PUNCT	.
'	PUNCT	'
I	PRON	I
have	AUX	have
hated	VERB	hate
you	PRON	you
because	SCONJ	because
you	PRON	you
are	AUX	be
a	DET	a
tyrant	NOUN	tyrant
to	ADP	to
this	DET	this
town	NOUN	town
.	PUNCT	.
Are	AUX	be
these	DET	these
not	PART	not
my	PRON	my
fellow	ADJ	fellow
-	PUNCT	-
citizens	NOUN	citizen
,	PUNCT	,
my	PRON	my
brothers	NOUN	brother
,	PUNCT	,
my	PRON	my
friends	NOUN	friend
?	PUNCT	?
Have	AUX	have
we	PRON	we
not	PART	not
been	AUX	be
together	ADV	together
since	SCONJ	since
childhood	NOUN	childhood
,	PUNCT	,
and	CCONJ	and
our	PRON	our
fathers	NOUN	father
and	CCONJ	and
grandfathers	NOUN	grandfather
before	ADP	before
us	PRON	we
?	PUNCT	?
And	CCONJ	and
do	AUX	do
you	PRON	you
think	VERB	think
I	PRON	I
look	VERB	look
upon	SCONJ	upon
them	PRON	they
as	ADP	as
you	PRON	you
who	PRON	who
are	AUX	be
a	DET	a
stranger	NOUN	stranger
?	PUNCT	?
'	PUNCT	'
No	INTJ	no
;	PUNCT	;
so	ADV	so
long	ADV	long
as	ADP	as
you	PRON	you
obtained	VERB	obtain
money	NOUN	money
from	ADP	from
the	DET	the
rich	ADJ	rich
,	PUNCT	,
I	PRON	I
said	VERB	say
nothing	PRON	nothing
.	PUNCT	.
You	PRON	you
know	VERB	know
what	DET	what
sums	NOUN	sum
I	PRON	I
have	AUX	have
myself	PRON	myself
lent	VERB	lend
you	PRON	you
;	PUNCT	;
all	DET	all
that	PRON	that
I	PRON	I
freely	ADV	freely
give	VERB	give
you	PRON	you
.	PUNCT	.
I	PRON	I
do	AUX	do
not	PART	not
want	VERB	want
a	DET	a
penny	NOUN	penny
of	ADP	of
it	PRON	it
back	ADV	back
--	PUNCT	--
keep	VERB	keep
it	PRON	it
all	DET	all
.	PUNCT	.
But	CCONJ	but
when	SCONJ	when
you	PRON	you
have	AUX	have
extorted	VERB	extort
the	DET	the
uttermost	ADJ	uttermost
from	ADP	from
us	PRON	we
,	PUNCT	,
and	CCONJ	and
you	PRON	you
turn	VERB	turn
to	ADP	to
the	DET	the
poor	ADJ	poor
and	CCONJ	and
needy	ADJ	needy
and	CCONJ	and
rob	VERB	rob
them	PRON	they
of	ADP	of
their	PRON	their
little	ADJ	little
,	PUNCT	,
then	ADV	then
I	PRON	I
will	AUX	will
not	PART	not
keep	VERB	keep
silence	NOUN	silence
.	PUNCT	.
You	PRON	you
shall	AUX	shall
not	PART	not
impose	VERB	impose
these	DET	these
taxes	NOUN	taxis
on	ADP	on
the	DET	the
people	NOUN	people
!	PUNCT	!
And	CCONJ	and
why	SCONJ	why
is	AUX	be
it	PRON	it
you	PRON	you
want	VERB	want
them	PRON	they
?	PUNCT	?
For	ADP	for
your	PRON	your
riotous	ADJ	riotous
,	PUNCT	,
insane	ADJ	insane
extravagance	NOUN	extravagance
;	PUNCT	;
so	SCONJ	so
that	SCONJ	that
you	PRON	you
may	AUX	may
build	VERB	build
yourself	PRON	yourself
new	ADJ	new
palaces	NOUN	palace
,	PUNCT	,
and	CCONJ	and
deck	VERB	deck
yourself	PRON	yourself
in	ADP	in
gorgeous	ADJ	gorgeous
robes	NOUN	robe
,	PUNCT	,
and	CCONJ	and
buy	VERB	buy
diamonds	NOUN	diamond
and	CCONJ	and
precious	ADJ	precious
stones	NOUN	stone
for	ADP	for
your	PRON	your
wife	NOUN	wife
.	PUNCT	.
'	PUNCT	'
'	PUNCT	'
Do	AUX	do
not	PART	not
speak	VERB	speak
of	ADP	of
my	PRON	my
wife	NOUN	wife
,	PUNCT	,
'	PUNCT	'
interrupted	VERB	interrupt
the	DET	the
Count	NOUN	count
.	PUNCT	.
'	PUNCT	'
So	SCONJ	so
that	SCONJ	that
you	PRON	you
may	AUX	may
pile	VERB	pile
gold	NOUN	gold
in	ADP	in
the	DET	the
hands	NOUN	hand
of	ADP	of
the	DET	the
parasite	NOUN	parasite
who	PRON	who
makes	VERB	make
a	NOUN	a
sonnet	NOUN	sonnet
in	ADP	in
your	PRON	your
praise	NOUN	praise
.	PUNCT	.
You	PRON	you
came	VERB	come
to	ADP	to
us	PRON	we
and	CCONJ	and
begged	VERB	beg
for	ADP	for
money	NOUN	money
;	PUNCT	;
we	PRON	we
gave	VERB	give
it	PRON	it
and	CCONJ	and
you	PRON	you
flung	VERB	fling
it	PRON	it
away	ADV	away
in	ADP	in
feasts	NOUN	feast
and	CCONJ	and
riotry	NOUN	riotry
.	PUNCT	.
The	DET	the
very	ADJ	very
coat	NOUN	coat
you	PRON	you
wear	VERB	wear
was	AUX	be
made	VERB	make
out	ADP	out
of	ADP	of
our	PRON	our
riches	NOUN	rich
.	PUNCT	.
But	CCONJ	but
you	PRON	you
have	AUX	have
no	DET	no
right	NOUN	right
to	PART	to
take	VERB	take
the	DET	the
money	NOUN	money
of	ADP	of
the	DET	the
people	NOUN	people
for	ADP	for
these	DET	these
ignoble	ADJ	ignoble
uses	NOUN	use
.	PUNCT	.
You	PRON	you
are	AUX	be
not	PART	not
their	PRON	their
master	NOUN	master
;	PUNCT	;
you	PRON	you
are	AUX	be
their	PRON	their
servant	NOUN	servant
;	PUNCT	;
their	PRON	their
money	NOUN	money
is	AUX	be
not	PART	not
yours	PRON	yours
,	PUNCT	,
but	CCONJ	but
yours	PRON	yours
is	AUX	be
theirs	PRON	theirs
.	PUNCT	.
Your	PRON	your
duty	NOUN	duty
before	ADP	before
God	PROPN	God
is	AUX	be
to	PART	to
protect	VERB	protect
them	PRON	they
,	PUNCT	,
and	CCONJ	and
,	PUNCT	,
instead	ADV	instead
,	PUNCT	,
you	PRON	you
rob	VERB	rob
them	PRON	they
.	PUNCT	.
'	PUNCT	'
'	PUNCT	'
Be	AUX	be
silent	ADJ	silent
!	PUNCT	!
'	PUNCT	'
broke	VERB	break
in	ADP	in
Girolamo	PROPN	Girolamo
.	PUNCT	.
'	PUNCT	'
I	PRON	I
will	AUX	will
hear	VERB	hear
no	DET	no
more	ADJ	more
.	PUNCT	.
You	PRON	you
have	AUX	have
outraged	VERB	outrage
me	PRON	I
as	ADP	as
no	DET	no
man	NOUN	man
has	AUX	have
ever	ADV	ever
done	VERB	do
without	ADP	without
repenting	VERB	repent
it	PRON	it
.	PUNCT	.
You	PRON	you
think	VERB	think
you	PRON	you
are	AUX	be
all	ADV	all
-	PUNCT	-
powerful	ADJ	powerful
,	PUNCT	,
Checco	PROPN	Checco
,	PUNCT	,
but	CCONJ	but
by	ADP	by
God	PROPN	God
you	PRON	you
shall	AUX	shall
find	VERB	find
that	SCONJ	that
I	PRON	I
am	AUX	be
more	ADV	more
powerful	ADJ	powerful
!	PUNCT	!
'	PUNCT	'
Now	ADV	now
go	VERB	go
,	PUNCT	,
all	DET	all
of	ADP	of
you	PRON	you
!	PUNCT	!
I	PRON	I
have	AUX	have
had	AUX	have
enough	ADJ	enough
of	ADP	of
this	DET	this
scene	NOUN	scene
.	PUNCT	.
Go	VERB	go
!	PUNCT	!
'	PUNCT	'
He	PRON	he
waved	VERB	wave
his	PRON	his
hand	NOUN	hand
imperiously	ADV	imperiously
.	PUNCT	.
Then	ADV	then
,	PUNCT	,
with	ADP	with
a	DET	a
look	NOUN	look
of	ADP	of
intense	ADJ	intense
rage	NOUN	rage
,	PUNCT	,
he	PRON	he
descended	VERB	descend
from	ADP	from
his	PRON	his
throne	NOUN	throne
and	CCONJ	and
,	PUNCT	,
scowling	VERB	scowl
,	PUNCT	,
flung	VERB	fling
himself	PRON	himself
out	ADP	out
of	ADP	of
the	DET	the
room	NOUN	room
.	PUNCT	.
VIII	X	viii
The	DET	the
courtiers	NOUN	courtier
followed	VERB	follow
on	ADP	on
their	PRON	their
master	NOUN	master
's	PART	's
heels	NOUN	heel
,	PUNCT	,
but	CCONJ	but
the	DET	the
soldiers	NOUN	soldier
stood	VERB	stand
undecided	ADJ	undecided
.	PUNCT	.
Ercole	PROPN	Ercole
Piacentini	PROPN	Piacentini
looked	VERB	look
at	ADP	at
us	PRON	we
,	PUNCT	,
and	CCONJ	and
spoke	VERB	speak
in	ADP	in
an	DET	an
undertone	NOUN	undertone
to	ADP	to
the	DET	the
Captain	PROPN	Captain
of	ADP	of
the	DET	the
Guard	PROPN	Guard
.	PUNCT	.
I	PRON	I
thought	VERB	think
they	PRON	they
were	AUX	be
discussing	VERB	discuss
the	DET	the
possibility	NOUN	possibility
of	ADP	of
boldly	ADV	boldly
arresting	VERB	arrest
Checco	PROPN	Checco
on	ADP	on
the	DET	the
spot	NOUN	spot
,	PUNCT	,
which	DET	which
they	PRON	they
doubtless	ADV	doubtless
knew	VERB	know
would	AUX	would
be	AUX	be
a	DET	a
step	NOUN	step
very	ADV	very
acceptable	ADJ	acceptable
to	ADP	to
Girolamo	PROPN	Girolamo
;	PUNCT	;
but	CCONJ	but
he	PRON	he
was	AUX	be
surrounded	VERB	surround
by	ADP	by
his	PRON	his
friends	NOUN	friend
,	PUNCT	,
and	CCONJ	and
evidently	ADV	evidently
,	PUNCT	,
whatever	DET	whatever
Ercole	PROPN	Ercole
and	CCONJ	and
the	DET	the
Captain	PROPN	Captain
wished	VERB	wish
,	PUNCT	,
they	PRON	they
dared	VERB	dare
nothing	PRON	nothing
,	PUNCT	,
for	ADP	for
the	DET	the
former	ADJ	former
quietly	ADV	quietly
left	VERB	leave
the	DET	the
chamber	NOUN	chamber
,	PUNCT	,
and	CCONJ	and
the	DET	the
soldiers	NOUN	soldier
,	PUNCT	,
on	ADP	on
a	DET	a
whispered	VERB	whisper
order	NOUN	order
,	PUNCT	,
slid	VERB	slide
silently	ADV	silently
from	ADP	from
the	DET	the
room	NOUN	room
like	ADP	like
whipped	ADJ	whipped
dogs	NOUN	dog
.	PUNCT	.
Then	ADV	then
the	DET	the
excitement	NOUN	excitement
of	ADP	of
our	PRON	our
friends	NOUN	friend
knew	VERB	know
no	DET	no
bounds	NOUN	bound
.	PUNCT	.
I	PRON	I
,	PUNCT	,
at	ADP	at
the	DET	the
end	NOUN	end
of	ADP	of
the	DET	the
speech	NOUN	speech
,	PUNCT	,
had	AUX	have
seized	VERB	seize
his	PRON	his
