available	ADJ	available
over	ADP	over
the	DET	the
cage	NOUN	cage
and	CCONJ	and
righted	VERB	right
it	PRON	it
,	PUNCT	,
breathing	VERB	breathe
hard	ADV	hard
.	PUNCT	.
One	NUM	one
of	ADP	of
these	DET	these
as	ADP	as
he	PRON	he
rose	VERB	rise
to	ADP	to
his	PRON	his
feet	NOUN	foot
met	VERB	meet
Antony	PROPN	Antony
's	PART	's
eyes	NOUN	eye
,	PUNCT	,
shifted	VERB	shift
his	PRON	his
gaze	NOUN	gaze
to	ADP	to
the	DET	the
fainting	VERB	faint
girl	NOUN	girl
on	ADP	on
his	PRON	his
arm	NOUN	arm
,	PUNCT	,
and	CCONJ	and
thrust	VERB	thrust
his	PRON	his
hand	NOUN	hand
into	ADP	into
the	DET	the
capacious	ADJ	capacious
pocket	NOUN	pocket
of	ADP	of
his	PRON	his
flapping	ADJ	flapping
linen	NOUN	linen
coat	NOUN	coat
.	PUNCT	.
""""	PUNCT	""""
Try	VERB	try
her	PRON	she
with	ADP	with
this	DET	this
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
shortly	ADV	shortly
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
've	AUX	have
got	VERB	get
the	DET	the
crowd	NOUN	crowd
to	PART	to
settle	VERB	settle
.	PUNCT	.
Then	ADV	then
we	PRON	we
'll	AUX	will
kill	VERB	kill
the	DET	the
Frenchy	ADJ	frenchy
,	PUNCT	,
and	CCONJ	and
then	ADV	then
we	PRON	we
'll	AUX	will
leave	VERB	leave
!	PUNCT	!
""""	PUNCT	""""
Antony	PROPN	Antony
forced	VERB	force
the	DET	the
offered	VERB	offer
flask	NOUN	flask
into	ADP	into
the	DET	the
girl	NOUN	girl
's	PART	's
mouth	NOUN	mouth
and	CCONJ	and
dragged	VERB	drag
her	PRON	she
backward	ADV	backward
through	ADP	through
the	DET	the
open	ADJ	open
flap	NOUN	flap
.	PUNCT	.
As	ADP	as
the	DET	the
air	NOUN	air
reached	VERB	reach
her	PRON	she
she	PRON	she
gasped	VERB	gasp
and	CCONJ	and
choked	VERB	choke
,	PUNCT	,
gulping	VERB	gulp
down	ADP	down
the	DET	the
strong	ADJ	strong
spirit	NOUN	spirit
nervously	ADV	nervously
,	PUNCT	,
then	ADV	then
stiffening	VERB	stiffen
herself	PRON	herself
in	ADP	in
his	PRON	his
arm	NOUN	arm
and	CCONJ	and
adjusting	VERB	adjust
her	PRON	her
hat	NOUN	hat
.	PUNCT	.
""""	PUNCT	""""
Your	PRON	your
town	NOUN	town
is	AUX	be
not	PART	not
dull	ADJ	dull
,	PUNCT	,
at	ADP	at
any	DET	any
rate	NOUN	rate
,	PUNCT	,
Mr.	PROPN	Mr.
Tony	PROPN	Tony
!	PUNCT	!
""""	PUNCT	""""
she	PRON	she
observed	VERB	observe
,	PUNCT	,
and	CCONJ	and
the	DET	the
observation	NOUN	observation
,	PUNCT	,
though	SCONJ	though
a	DET	a
little	ADJ	little
breathless	ADJ	breathless
,	PUNCT	,
was	AUX	be
almost	ADV	almost
perfectly	ADV	perfectly
under	ADP	under
her	PRON	her
control	NOUN	control
.	PUNCT	.
Antony	PROPN	Antony
felt	VERB	feel
his	PRON	his
admiration	NOUN	admiration
rise	VERB	rise
into	ADP	into
his	PRON	his
eyes	NOUN	eye
,	PUNCT	,
nor	CCONJ	nor
did	AUX	do
he	PRON	he
seek	VERB	seek
to	PART	to
conceal	VERB	conceal
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
are	AUX	be
a	DET	a
brave	ADJ	brave
,	PUNCT	,
sensible	ADJ	sensible
--	PUNCT	--
for	ADP	for
heaven	PROPN	heaven
's	PART	's
sake	NOUN	sake
,	PUNCT	,
what	PRON	what
's	AUX	be
the	DET	the
matter	NOUN	matter
now	ADV	now
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
cried	VERB	cry
anxiously	ADV	anxiously
,	PUNCT	,
staring	VERB	stare
at	ADP	at
a	DET	a
point	NOUN	point
behind	ADP	behind
her	PRON	she
.	PUNCT	.
Involuntarily	ADV	involuntarily
she	PRON	she
turned	VERB	turn
and	CCONJ	and
looked	VERB	look
in	ADP	in
the	DET	the
same	ADJ	same
direction	NOUN	direction
.	PUNCT	.
The	DET	the
greater	ADJ	great
part	NOUN	part
of	ADP	of
the	DET	the
crowd	NOUN	crowd
had	AUX	have
scattered	VERB	scatter
and	CCONJ	and
fled	VERB	flee
far	ADV	far
down	ADP	down
the	DET	the
long	ADJ	long
hill	NOUN	hill
;	PUNCT	;
only	ADV	only
a	DET	a
few	ADJ	few
groups	NOUN	group
of	ADP	of
the	DET	the
most	ADV	most
hardy	ADJ	hardy
and	CCONJ	and
venturesome	ADJ	venturesome
among	ADP	among
the	DET	the
villagers	NOUN	villager
remained	VERB	remain
at	ADP	at
varying	VERB	vary
distances	NOUN	distance
from	ADP	from
the	DET	the
deserted	VERB	desert
tent	NOUN	tent
.	PUNCT	.
The	DET	the
most	ADV	most
important	ADJ	important
of	ADP	of
these	DET	these
groups	NOUN	group
now	ADV	now
fell	VERB	fall
apart	ADV	apart
slightly	ADV	slightly
,	PUNCT	,
disclosing	VERB	disclose
as	ADP	as
its	PRON	its
centre	NOUN	centre
a	DET	a
large	ADJ	large
and	CCONJ	and
writhing	VERB	writhe
human	ADJ	human
figure	NOUN	figure
,	PUNCT	,
prone	ADJ	prone
on	ADP	on
the	DET	the
grass	NOUN	grass
.	PUNCT	.
The	DET	the
light	ADJ	light
box	NOUN	box
coat	NOUN	coat
,	PUNCT	,
the	DET	the
great	ADJ	great
goggles	NOUN	goggle
,	PUNCT	,
proclaimed	VERB	proclaim
this	DET	this
figure	NOUN	figure
the	DET	the
ill	ADJ	ill
-	PUNCT	-
fated	ADJ	fated
mechanician	NOUN	mechanician
.	PUNCT	.
Even	ADV	even
as	ADP	as
he	PRON	he
sprawled	VERB	sprawl
and	CCONJ	and
twisted	VERB	twist
,	PUNCT	,
the	DET	the
men	NOUN	man
who	PRON	who
surrounded	VERB	surround
him	PRON	he
turned	VERB	turn
and	CCONJ	and
looked	VERB	look
at	ADP	at
Antony	PROPN	Antony
and	CCONJ	and
his	PRON	his
companion	NOUN	companion
,	PUNCT	,
and	CCONJ	and
there	PRON	there
was	AUX	be
an	DET	an
unpleasant	ADJ	unpleasant
fixity	NOUN	fixity
,	PUNCT	,
an	DET	an
unmistakable	ADJ	unmistakable
threatening	ADJ	threatening
,	PUNCT	,
in	ADP	in
their	PRON	their
regard	NOUN	regard
that	PRON	that
chilled	VERB	chill
the	DET	the
young	ADJ	young
gentleman	NOUN	gentleman
slightly	ADV	slightly
,	PUNCT	,
though	SCONJ	though
he	PRON	he
was	AUX	be
utterly	ADV	utterly
at	ADP	at
a	DET	a
loss	NOUN	loss
as	ADP	as
to	ADP	to
its	PRON	its
import	NOUN	import
.	PUNCT	.
Presently	ADV	presently
one	NUM	one
of	ADP	of
the	DET	the
men	NOUN	man
caught	VERB	catch
his	PRON	his
eye	NOUN	eye
and	CCONJ	and
beckoned	VERB	beckon
commandingly	ADV	commandingly
.	PUNCT	.
""""	PUNCT	""""
They	PRON	they
seem	VERB	seem
to	PART	to
want	VERB	want
me	PRON	I
over	ADV	over
there	ADV	there
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
to	ADP	to
the	DET	the
girl	NOUN	girl
,	PUNCT	,
with	ADP	with
an	DET	an
attempt	NOUN	attempt
at	ADP	at
unconcern	NOUN	unconcern
,	PUNCT	,
""""	PUNCT	""""
perhaps	ADV	perhaps
I	PRON	I
'd	AUX	would
better	ADV	well
step	VERB	step
over	ADP	over
a	DET	a
moment	NOUN	moment
--	PUNCT	--
I'll	PRON	i'll
return	VERB	return
immediately	ADV	immediately
.	PUNCT	.
You	PRON	you
do	AUX	do
n't	PART	not
object	VERB	object
?	PUNCT	?
""""	PUNCT	""""
She	PRON	she
looked	VERB	look
at	ADP	at
him	PRON	he
with	ADP	with
a	DET	a
curious	ADJ	curious
vague	ADJ	vague
smile	NOUN	smile
,	PUNCT	,
then	ADV	then
shook	VERB	shake
her	PRON	her
head	NOUN	head
slowly	ADV	slowly
.	PUNCT	.
This	DET	this
he	PRON	he
took	VERB	take
for	ADP	for
acquiescence	NOUN	acquiescence
to	ADP	to
his	PRON	his
request	NOUN	request
,	PUNCT	,
and	CCONJ	and
as	ADP	as
she	PRON	she
said	VERB	say
nothing	PRON	nothing
,	PUNCT	,
he	PRON	he
left	VERB	leave
her	PRON	she
and	CCONJ	and
joined	VERB	join
the	DET	the
group	NOUN	group
about	ADP	about
the	DET	the
prostrate	ADJ	prostrate
foreigner	NOUN	foreigner
.	PUNCT	.
She	PRON	she
stared	VERB	stare
idly	ADV	idly
at	ADP	at
him	PRON	he
,	PUNCT	,
but	CCONJ	but
appeared	VERB	appear
little	ADV	little
impressed	ADJ	impressed
by	ADP	by
his	PRON	his
irritated	ADJ	irritated
and	CCONJ	and
repeated	VERB	repeat
pantomimic	ADJ	pantomimic
denials	NOUN	denial
of	ADP	of
what	PRON	what
was	AUX	be
,	PUNCT	,
to	PART	to
judge	VERB	judge
from	ADP	from
the	DET	the
faces	NOUN	face
of	ADP	of
the	DET	the
men	NOUN	man
,	PUNCT	,
a	DET	a
grave	ADJ	grave
charge	NOUN	charge
of	ADP	of
some	DET	some
sort	NOUN	sort
.	PUNCT	.
Even	ADV	even
when	SCONJ	when
he	PRON	he
threw	VERB	throw
off	ADP	off
a	DET	a
hand	NOUN	hand
on	ADP	on
his	PRON	his
arm	NOUN	arm
and	CCONJ	and
hastened	VERB	hasten
angrily	ADV	angrily
back	ADV	back
to	ADP	to
her	PRON	she
,	PUNCT	,
his	PRON	his
countenance	NOUN	countenance
dark	ADJ	dark
with	ADP	with
angry	ADJ	angry
concern	NOUN	concern
,	PUNCT	,
she	PRON	she
did	AUX	do
not	PART	not
alter	VERB	alter
that	DET	that
vague	ADJ	vague
smile	NOUN	smile
,	PUNCT	,
and	CCONJ	and
this	DET	this
vexed	VERB	vex
him	PRON	he
still	ADV	still
further	ADV	far
,	PUNCT	,
as	ADP	as
he	PRON	he
began	VERB	begin
to	PART	to
explain	VERB	explain
their	PRON	their
situation	NOUN	situation
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
am	AUX	be
very	ADV	very
,	PUNCT	,
very	ADV	very
sorry	ADJ	sorry
Miss	PROPN	Miss
--	PUNCT	--
Miss	PROPN	Miss
Nette	PROPN	Nette
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
began	VERB	begin
,	PUNCT	,
his	PRON	his
voice	NOUN	voice
fairly	ADV	fairly
trembling	VERB	tremble
with	ADP	with
irritation	NOUN	irritation
,	PUNCT	,
""""	PUNCT	""""
but	CCONJ	but
a	DET	a
most	ADV	most
absurd	ADJ	absurd
and	CCONJ	and
disgusting	ADJ	disgusting
complication	NOUN	complication
has	AUX	have
arisen	VERB	arise
.	PUNCT	.
This	DET	this
French	ADJ	french
fellow	NOUN	fellow
swears	VERB	swear
he	PRON	he
has	AUX	have
been	AUX	be
bitten	VERB	bite
,	PUNCT	,
and	CCONJ	and
they	PRON	they
think	VERB	think
he	PRON	he
is	AUX	be
accusing	VERB	accuse
you	PRON	you
of	ADP	of
hissing	VERB	hiss
at	ADP	at
the	DET	the
snake	NOUN	snake
.	PUNCT	.
I	PRON	I
do	AUX	do
n't	PART	not
think	VERB	think
he	PRON	he
is	AUX	be
really	ADV	really
such	DET	such
a	DET	a
cad	NOUN	cad
as	ADP	as
all	DET	all
that	DET	that
,	PUNCT	,
but	CCONJ	but
he	PRON	he
is	AUX	be
practically	ADV	practically
hysterical	ADJ	hysterical
,	PUNCT	,
and	CCONJ	and
now	ADV	now
I	PRON	I
do	AUX	do
n't	PART	not
believe	VERB	believe
he	PRON	he
knows	VERB	know
what	PRON	what
he	PRON	he
is	AUX	be
saying	VERB	say
.	PUNCT	.
There	PRON	there
is	AUX	be
certainly	ADV	certainly
some	DET	some
mark	NOUN	mark
on	ADP	on
his	PRON	his
wrist	NOUN	wrist
and	CCONJ	and
one	NUM	one
of	ADP	of
the	DET	the
men	NOUN	man
says	VERB	say
that	SCONJ	that
he	PRON	he
saw	VERB	see
the	DET	the
snake	NOUN	snake
's	PART	's
head	NOUN	head
touch	VERB	touch
him	PRON	he
,	PUNCT	,
and	CCONJ	and
they	PRON	they
have	AUX	have
filled	VERB	fill
him	PRON	he
so	ADV	so
thoroughly	ADV	thoroughly
with	ADP	with
whisky	NOUN	whisky
that	SCONJ	that
he	PRON	he
really	ADV	really
is	AUX	be
not	PART	not
responsible	ADJ	responsible
for	ADP	for
what	PRON	what
he	PRON	he
says	VERB	say
.	PUNCT	.
I	PRON	I
"think,""--he"	PRON	"think,""--he"
marvelled	VERB	marvel
at	ADP	at
her	PRON	her
lack	NOUN	lack
of	ADP	of
fright	NOUN	fright
or	CCONJ	or
emotion	NOUN	emotion
of	ADP	of
any	DET	any
"kind--""indeed"	ADV	"kind--""indeed"
,	PUNCT	,
I	PRON	I
am	AUX	be
sure	ADJ	sure
,	PUNCT	,
that	SCONJ	that
they	PRON	they
have	AUX	have
merely	ADV	merely
misunderstood	VERB	misunderstand
his	PRON	his
broken	ADJ	broken
French	PROPN	French
,	PUNCT	,
but	CCONJ	but
these	DET	these
people	NOUN	people
are	AUX	be
so	ADV	so
idiotically	ADV	idiotically
obstinate	ADJ	obstinate
,	PUNCT	,
you	PRON	you
know	VERB	know
.	PUNCT	.
They	PRON	they
've	AUX	have
sent	VERB	send
for	ADP	for
a	DET	a
doctor	NOUN	doctor
,	PUNCT	,
and	CCONJ	and
they	PRON	they
insist	VERB	insist
that	SCONJ	that
they	PRON	they
hold	VERB	hold
--	PUNCT	--
me	PRON	I
responsible	ADJ	responsible
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
if	SCONJ	if
we	PRON	we
do	AUX	do
n't	PART	not
stay	VERB	stay
here	ADV	here
quietly	ADV	quietly
they'll	PRON	they'll
--	PUNCT	--
in	ADP	in
short	ADJ	short
,	PUNCT	,
I	PRON	I
do	AUX	do
n't	PART	not
see	VERB	see
what	PRON	what
to	PART	to
do	AUX	do
.	PUNCT	.
I	PRON	I
'm	AUX	be
dreadfully	ADV	dreadfully
sorry	ADJ	sorry
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
paused	VERB	pause
,	PUNCT	,
ready	ADJ	ready
for	ADP	for
reproaches	NOUN	reproach
,	PUNCT	,
for	ADP	for
tears	NOUN	tear
,	PUNCT	,
for	ADP	for
rebellion	NOUN	rebellion
.	PUNCT	.
But	CCONJ	but
none	NOUN	none
of	ADP	of
these	DET	these
was	AUX	be
apparent	ADJ	apparent
.	PUNCT	.
""""	PUNCT	""""
How	SCONJ	how
silly	ADJ	silly
!	PUNCT	!
""""	PUNCT	""""
said	VERB	say
Nette	PROPN	Nette
carelessly	ADV	carelessly
,	PUNCT	,
glancing	VERB	glance
a	DET	a
moment	NOUN	moment
at	ADP	at
the	DET	the
group	NOUN	group
of	ADP	of
men	NOUN	man
.	PUNCT	.
Antony	PROPN	Antony
felt	VERB	feel
slightly	ADV	slightly
relieved	ADJ	relieved
,	PUNCT	,
but	CCONJ	but
only	ADV	only
slightly	ADV	slightly
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
afraid	ADJ	afraid
that	SCONJ	that
it	PRON	it
can	AUX	can
be	AUX	be
made	VERB	make
quite	ADV	quite
disagreeable	ADJ	disagreeable
,	PUNCT	,
however	ADV	however
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
explained	VERB	explain
gently	ADV	gently
,	PUNCT	,
""""	PUNCT	""""
though	SCONJ	though
it	PRON	it
is	AUX	be
silly	ADJ	silly
.	PUNCT	.
The	DET	the
fellow	NOUN	fellow
deserved	VERB	deserve
to	PART	to
be	AUX	be
bitten	VERB	bite
--	PUNCT	--
if	SCONJ	if
he	PRON	he
is	AUX	be
,	PUNCT	,
which	DET	which
I	PRON	I
'm	AUX	be
not	PART	not
at	ADV	at
all	ADV	all
certain	ADJ	certain
of	ADP	of
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
interjected	VERB	interject
hastily	ADV	hastily
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
it	PRON	it
's	AUX	be
none	NOUN	none
of	ADP	of
our	PRON	our
business	NOUN	business
and	CCONJ	and
all	DET	all
his	PRON	his
fault	NOUN	fault
;	PUNCT	;
but	CCONJ	but
I	PRON	I
've	AUX	have
tried	VERB	try
everything	PRON	everything
--	PUNCT	--
bribing	NOUN	bribing
and	CCONJ	and
bullying	NOUN	bullying
--	PUNCT	--
and	CCONJ	and
we	PRON	we
seem	VERB	seem
to	PART	to
be	AUX	be
caught	VERB	catch
here	ADV	here
.	PUNCT	.
I	PRON	I
regret	VERB	regret
it	PRON	it
so	ADV	so
much	ADV	much
--	PUNCT	--
as	ADV	as
soon	ADV	soon
as	ADP	as
we	PRON	we
can	AUX	can
get	VERB	get
to	ADP	to
my	PRON	my
uncle	NOUN	uncle
,	PUNCT	,
it	PRON	it
will	AUX	will
be	AUX	be
all	ADV	all
right	ADJ	right
,	PUNCT	,
of	ADP	of
course	NOUN	course
,	PUNCT	,
but	CCONJ	but
nobody	PRON	nobody
here	ADV	here
will	AUX	will
take	VERB	take
a	DET	a
message	NOUN	message
for	ADP	for
me	PRON	I
and	CCONJ	and
--	PUNCT	--
and	CCONJ	and
I	PRON	I
think	VERB	think
perhaps	ADV	perhaps
it	PRON	it
will	AUX	will
make	VERB	make
less	ADJ	less
publicity	NOUN	publicity
and	CCONJ	and
fuss	NOUN	fuss
,	PUNCT	,
you	PRON	you
know	VERB	know
,	PUNCT	,
if	SCONJ	if
we	PRON	we
go	VERB	go
quietly	ADV	quietly
with	ADP	with
--	PUNCT	--
with	ADP	with
whoever	PRON	whoever
they	PRON	they
ask	VERB	ask
us	PRON	we
to	PART	to
and	CCONJ	and
.	PUNCT	.
.	PUNCT	.
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
ground	VERB	grind
his	PRON	his
teeth	NOUN	tooth
--	PUNCT	--
if	SCONJ	if
only	ADV	only
he	PRON	he
had	AUX	have
been	AUX	be
alone	ADJ	alone
!	PUNCT	!
He	PRON	he
saw	VERB	see
himself	PRON	himself
the	DET	the
butt	NOUN	butt
of	ADP	of
the	DET	the
whole	ADJ	whole
college	NOUN	college
,	PUNCT	,
nick	NOUN	nick
-	PUNCT	-
named	VERB	name
for	ADP	for
eternity	NOUN	eternity
,	PUNCT	,
blamed	VERB	blame
by	ADP	by
his	PRON	his
uncle	NOUN	uncle
,	PUNCT	,
that	DET	that
bulwark	NOUN	bulwark
of	ADP	of
convention	NOUN	convention
,	PUNCT	,
self	NOUN	self
-	PUNCT	-
disgraced	VERB	disgrace
by	ADP	by
reason	NOUN	reason
of	ADP	of
utter	ADJ	utter
,	PUNCT	,
crude	ADJ	crude
failure	NOUN	failure
in	ADP	in
this	DET	this
,	PUNCT	,
the	DET	the
greatest	ADJ	great
social	ADJ	social
crisis	NOUN	crisis
of	ADP	of
his	PRON	his
life	NOUN	life
.	PUNCT	.
It	PRON	it
was	AUX	be
maddening	ADJ	maddening
,	PUNCT	,
humiliating	ADJ	humiliating
--	PUNCT	--
and	CCONJ	and
this	DET	this
thick	ADJ	thick
-	PUNCT	-
skinned	ADJ	skinned
,	PUNCT	,
feather	NOUN	feather
-	PUNCT	-
headed	ADJ	headed
girl	NOUN	girl
by	ADP	by
his	PRON	his
side	NOUN	side
seemed	VERB	seem
absolutely	ADV	absolutely
indifferent	ADJ	indifferent
to	ADP	to
her	PRON	she
(	PUNCT	(
to	PART	to
say	VERB	say
the	DET	the
least	ADJ	least
)	PUNCT	)
embarrassing	ADJ	embarrassing
situation	NOUN	situation
.	PUNCT	.
Stealing	VERB	steal
a	DET	a
glance	NOUN	glance
at	ADP	at
her	PRON	she
he	PRON	he
perceived	VERB	perceive
that	SCONJ	that
she	PRON	she
was	AUX	be
still	ADV	still
smiling	VERB	smile
.	PUNCT	.
Nay	INTJ	nay
,	PUNCT	,
more	ADV	more
,	PUNCT	,
she	PRON	she
now	ADV	now
directed	VERB	direct
the	DET	the
smile	NOUN	smile
straight	ADV	straight
at	ADP	at
him	PRON	he
,	PUNCT	,
and	CCONJ	and
though	SCONJ	though
its	PRON	its
warm	ADJ	warm
brightness	NOUN	brightness
cheered	VERB	cheer
him	PRON	he
irrationally	ADV	irrationally
for	ADP	for
a	DET	a
moment	NOUN	moment
,	PUNCT	,
it	PRON	it
was	AUX	be
for	ADP	for
a	DET	a
moment	NOUN	moment
only	ADV	only
,	PUNCT	,
and	CCONJ	and
the	DET	the
gloom	NOUN	gloom
of	ADP	of
their	PRON	their
plight	NOUN	plight
shut	VERB	shut
round	ADP	round
him	PRON	he
again	ADV	again
as	ADP	as
he	PRON	he
caught	VERB	catch
the	DET	the
eye	NOUN	eye
of	ADP	of
the	DET	the
leader	NOUN	leader
of	ADP	of
the	DET	the
hostile	ADJ	hostile
group	NOUN	group
beyond	ADV	beyond
.	PUNCT	.
Suddenly	ADV	suddenly
he	PRON	he
felt	VERB	feel
a	DET	a
tug	NOUN	tug
at	ADP	at
his	PRON	his
coat	NOUN	coat
,	PUNCT	,
turned	VERB	turn
to	PART	to
see	VERB	see
the	DET	the
gleaming	ADJ	gleaming
red	NOUN	red
head	NOUN	head
of	ADP	of
the	DET	the
author	NOUN	author
of	ADP	of
all	DET	all
his	PRON	his
woes	NOUN	woe
,	PUNCT	,
and	CCONJ	and
seized	VERB	seize
him	PRON	he
by	ADP	by
the	DET	the
arm	NOUN	arm
with	ADP	with
a	DET	a
confused	ADJ	confused
idea	NOUN	idea
of	ADP	of
vengeance	NOUN	vengeance
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
doctor	NOUN	doctor
's	AUX	be
coming	VERB	come
,	PUNCT	,
mister	NOUN	mister
,	PUNCT	,
he	PRON	he
's	AUX	be
nearly	ADV	nearly
got	VERB	get
here	ADV	here
!	PUNCT	!
""""	PUNCT	""""
panted	VERB	pant
this	DET	this
unconscious	ADJ	unconscious
instrument	NOUN	instrument
of	ADP	of
Fate	PROPN	Fate
,	PUNCT	,
""""	PUNCT	""""
and	CCONJ	and
I	PRON	I
'll	AUX	will
bet	VERB	bet
that	DET	that
foreign	ADJ	foreign
man	NOUN	man
dies	VERB	die
!	PUNCT	!
I	PRON	I
'll	AUX	will
bet	VERB	bet
he	PRON	he
does	AUX	do
!	PUNCT	!
He	PRON	he
got	VERB	get
a	DET	a
terrible	ADJ	terrible
bite	NOUN	bite
!	PUNCT	!
Did	AUX	do
you	PRON	you
see	VERB	see
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
Antony	PROPN	Antony
throttled	VERB	throttle
the	DET	the
boy	NOUN	boy
hastily	ADV	hastily
and	CCONJ	and
looked	VERB	look
apprehensively	ADV	apprehensively
at	ADP	at
his	PRON	his
companion	NOUN	companion
;	PUNCT	;
he	PRON	he
had	AUX	have
hoped	VERB	hope
to	PART	to
spare	VERB	spare
her	PRON	she
this	DET	this
.	PUNCT	.
To	ADP	to
his	PRON	his
surprise	NOUN	surprise
she	PRON	she
turned	VERB	turn
to	ADP	to
the	DET	the
child	NOUN	child
and	CCONJ	and
laughed	VERB	laugh
lightly	ADV	lightly
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
dear	NOUN	dear
,	PUNCT	,
no	INTJ	no
!	PUNCT	!
""""	PUNCT	""""
she	PRON	she
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
wo	AUX	will
n't	PART	not
die	VERB	die
,	PUNCT	,
little	ADJ	little
boy	NOUN	boy
.	PUNCT	.
Chauffeurs	NOUN	chauffeur
do	AUX	do
n't	PART	not
die	VERB	die
--	PUNCT	--
they	PRON	they
explode	VERB	explode
!	PUNCT	!
""""	PUNCT	""""
Antony	PROPN	Antony
had	AUX	have
a	DET	a
sense	NOUN	sense
of	ADP	of
moral	ADJ	moral
shock	NOUN	shock
.	PUNCT	.
This	DET	this
passed	VERB	pass
frivolity	NOUN	frivolity
.	PUNCT	.
Really	ADV	really
,	PUNCT	,
the	DET	the
girl	NOUN	girl
was	AUX	be
scarcely	ADV	scarcely
human	ADJ	human
;	PUNCT	;
sympathy	NOUN	sympathy
was	AUX	be
wasted	VERB	waste
on	ADP	on
her	PRON	she
.	PUNCT	.
""""	PUNCT	""""
Did	AUX	do
you	PRON	you
know	VERB	know
the	DET	the
sheriff	NOUN	sheriff
was	AUX	be
coming	VERB	come
?	PUNCT	?
""""	PUNCT	""""
the	DET	the
freckled	ADJ	freckled
-	PUNCT	-
faced	ADJ	faced
imp	NOUN	imp
pursued	VERB	pursue
,	PUNCT	,
after	ADP	after
a	DET	a
mildly	ADV	mildly
contemptuous	ADJ	contemptuous
stare	NOUN	stare
at	ADP	at
his	PRON	his
patron	NOUN	patron
's	PART	's
incomprehensible	ADJ	incomprehensible
friend	NOUN	friend
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
would	AUX	would
n't	PART	not
go	VERB	go
with	ADP	with
him	PRON	he
,	PUNCT	,
if	SCONJ	if
I	PRON	I
was	AUX	be
you	PRON	you
.	PUNCT	.
My	PRON	my
uncle	NOUN	uncle
says	VERB	say
he	PRON	he
's	AUX	be
got	VERB	get
no	DET	no
right	NOUN	right
to	PART	to
make	VERB	make
you	PRON	you
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Of	ADV	of
course	ADV	course
he	PRON	he
's	AUX	be
got	VERB	get
no	DET	no
right	NOUN	right
,	PUNCT	,
""""	PUNCT	""""
Antony	PROPN	Antony
exclaimed	VERB	exclaim
angrily	ADV	angrily
,	PUNCT	,
""""	PUNCT	""""
but	CCONJ	but
what	PRON	what
can	AUX	can
I	PRON	I
do	AUX	do
about	ADP	about
it	PRON	it
?	PUNCT	?
I	PRON	I
ca	AUX	can
n't	PART	not
fight	VERB	fight
eight	NUM	eight
or	CCONJ	or
ten	NUM	ten
men	NOUN	man
,	PUNCT	,
can	AUX	can
I	PRON	I
?	PUNCT	?
I	PRON	I
'd	AUX	would
rather	ADV	rather
go	VERB	go
than	ADP	than
be	AUX	be
carried	VERB	carry
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Why	SCONJ	why
do	AUX	do
n't	PART	not
you	PRON	you
jump	VERB	jump
into	ADP	into
that	DET	that
automobile	NOUN	automobile
?	PUNCT	?
""""	PUNCT	""""
the	DET	the
boy	NOUN	boy
asked	VERB	ask
abruptly	ADV	abruptly
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
would	AUX	would
.	PUNCT	.
She	PRON	she
goes	VERB	go
easy	ADV	easy
--	PUNCT	--
I	PRON	I
saw	VERB	see
him	PRON	he
start	VERB	start
her	PRON	she
up	ADP	up
before	ADV	before
.	PUNCT	.
She	PRON	she
'll	AUX	will
whizz	VERB	whizz
off	ADV	off
,	PUNCT	,
I	PRON	I
'll	AUX	will
bet	VERB	bet
you	PRON	you
!	PUNCT	!
""""	PUNCT	""""
The	DET	the
girl	NOUN	girl
turned	VERB	turn
abruptly	ADV	abruptly
.	PUNCT	.
""""	PUNCT	""""
That	DET	that
's	AUX	be
it	PRON	it
!	PUNCT	!
""""	PUNCT	""""
she	PRON	she
cried	VERB	cry
;	PUNCT	;
""""	PUNCT	""""
let	VERB	let
's	PRON	us
do	AUX	do
that	DET	that
,	PUNCT	,
Mr.	PROPN	Mr.
Tony	PROPN	Tony
!	PUNCT	!
""""	PUNCT	""""
In	ADP	in
a	DET	a
flash	NOUN	flash
he	PRON	he
caught	VERB	catch
the	DET	the
practical	ADJ	practical
