available	ADJ	available
as	ADP	as
she	PRON	she
was	AUX	be
dressing	VERB	dress
for	ADP	for
dinner	NOUN	dinner
and	CCONJ	and
a	DET	a
sudden	ADJ	sudden
longing	NOUN	longing
to	PART	to
walk	VERB	walk
through	ADP	through
its	PRON	its
silvery	ADJ	silvery
radiance	NOUN	radiance
with	ADP	with
Chris	PROPN	Chris
had	AUX	have
seized	VERB	seize
upon	SCONJ	upon
her	PRON	she
.	PUNCT	.
""""	PUNCT	""""
Come	VERB	come
out	ADP	out
with	ADP	with
you	PRON	you
?	PUNCT	?
Why	SCONJ	why
,	PUNCT	,
of	ADP	of
course	NOUN	course
!	PUNCT	!
""""	PUNCT	""""
Chris	PROPN	Chris
said	VERB	say
in	ADP	in
quick	ADJ	quick
response	NOUN	response
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
promised	VERB	promise
to	PART	to
play	VERB	play
Feathers	PROPN	Feathers
a	DET	a
hundred	NUM	hundred
up	ADP	up
at	ADP	at
half	NOUN	half
-	PUNCT	-
past	ADP	past
eight	NUM	eight
,	PUNCT	,
but	CCONJ	but
that	DET	that
wo	AUX	will
n't	PART	not
take	VERB	take
long	ADV	long
,	PUNCT	,
and	CCONJ	and
we	PRON	we
can	AUX	can
go	VERB	go
afterwards	ADV	afterwards
.	PUNCT	.
""""	PUNCT	""""
But	CCONJ	but
it	PRON	it
had	AUX	have
taken	VERB	take
over	ADP	over
an	DET	an
hour	NOUN	hour
,	PUNCT	,
and	CCONJ	and
afterwards	ADV	afterwards
another	DET	another
man	NOUN	man
who	PRON	who
had	AUX	have
watched	VERB	watch
the	DET	the
game	NOUN	game
had	AUX	have
challenged	VERB	challenge
Chris	PROPN	Chris
to	ADP	to
another	DET	another
,	PUNCT	,
and	CCONJ	and
quite	ADV	quite
unintentionally	ADV	unintentionally
Chris	PROPN	Chris
had	AUX	have
forgotten	VERB	forget
all	ADV	all
about	ADP	about
his	PRON	his
promise	NOUN	promise
to	ADP	to
Marie	PROPN	Marie
,	PUNCT	,
and	CCONJ	and
she	PRON	she
had	AUX	have
crept	VERB	creep
off	ADP	off
to	ADP	to
bed	NOUN	bed
at	ADP	at
ten	NUM	ten
o'clock	NOUN	o'clock
without	ADP	without
seeing	VERB	see
him	PRON	he
again	ADV	again
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
shall	AUX	shall
get	VERB	get
used	ADJ	used
to	ADP	to
it	PRON	it
,	PUNCT	,
of	ADP	of
course	NOUN	course
I	PRON	I
shall	AUX	shall
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
told	VERB	tell
herself	PRON	herself
as	ADP	as
she	PRON	she
lay	VERB	lie
awake	ADV	awake
with	ADP	with
the	DET	the
moonlight	NOUN	moonlight
pouring	VERB	pour
through	ADP	through
the	DET	the
open	ADJ	open
window	NOUN	window
.	PUNCT	.
""""	PUNCT	""""
Other	ADJ	other
women	NOUN	woman
with	ADP	with
husbands	NOUN	husband
like	ADP	like
Chris	PROPN	Chris
get	VERB	get
used	ADJ	used
to	ADP	to
it	PRON	it
,	PUNCT	,
and	CCONJ	and
so	ADV	so
shall	AUX	shall
I.	PRON	i.
""""	PUNCT	""""
She	PRON	she
never	ADV	never
shed	VERB	shed
tears	NOUN	tear
about	ADP	about
him	PRON	he
;	PUNCT	;
all	DET	all
her	PRON	her
tears	NOUN	tear
seemed	VERB	seem
to	PART	to
have	AUX	have
been	AUX	be
dried	VERB	dry
up	ADP	up
.	PUNCT	.
Her	PRON	her
only	ADJ	only
longing	NOUN	longing
was	AUX	be
that	SCONJ	that
he	PRON	he
should	AUX	should
be	AUX	be
happy	ADJ	happy
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
she	PRON	she
should	AUX	should
never	ADV	never
bore	VERB	bore
him	PRON	he
or	CCONJ	or
prove	VERB	prove
a	DET	a
tie	NOUN	tie
to	ADP	to
his	PRON	his
freedom	NOUN	freedom
.	PUNCT	.
She	PRON	she
loved	VERB	love
him	PRON	he
with	ADP	with
complete	ADJ	complete
unselfishness	NOUN	unselfishness
--	PUNCT	--
with	ADP	with
complete	NOUN	complete
foolishness	NOUN	foolishness
,	PUNCT	,
too	ADV	too
,	PUNCT	,
perhaps	ADV	perhaps
an	DET	an
unkind	ADJ	unkind
critic	NOUN	critic
might	AUX	might
have	AUX	have
said	VERB	say
.	PUNCT	.
His	PRON	his
was	AUX	be
a	DET	a
nature	NOUN	nature
so	ADV	so
easily	ADV	easily
spoilt	VERB	spoil
.	PUNCT	.
If	SCONJ	if
anybody	PRON	anybody
offered	VERB	offer
him	PRON	he
his	PRON	his
own	NOUN	own
way	NOUN	way
he	PRON	he
took	VERB	take
it	PRON	it
without	ADP	without
demur	NOUN	demur
.	PUNCT	.
He	PRON	he
liked	VERB	like
things	NOUN	thing
to	PART	to
go	VERB	go
smoothly	ADV	smoothly
.	PUNCT	.
If	SCONJ	if
he	PRON	he
was	AUX	be
having	VERB	have
a	DET	a
good	ADJ	good
time	NOUN	time
himself	PRON	himself
he	PRON	he
took	VERB	take
it	PRON	it
for	ADP	for
granted	VERB	grant
that	SCONJ	that
everybody	PRON	everybody
else	ADV	else
was	AUX	be
,	PUNCT	,
too	ADV	too
.	PUNCT	.
He	PRON	he
went	VERB	go
off	ADP	off
to	ADP	to
his	PRON	his
golf	NOUN	golf
quite	ADV	quite
happily	ADV	happily
.	PUNCT	.
He	PRON	he
told	VERB	tell
Mrs.	PROPN	Mrs.
Heriot	PROPN	Heriot
that	SCONJ	that
Marie	PROPN	Marie
had	AUX	have
taken	VERB	take
a	DET	a
book	NOUN	book
down	ADP	down
to	ADP	to
the	DET	the
sands	NOUN	sand
.	PUNCT	.
""""	PUNCT	""""
Alone	ADJ	alone
?	PUNCT	?
""""	PUNCT	""""
Mrs.	PROPN	Mrs.
Heriot	PROPN	Heriot
laughed	VERB	laugh
.	PUNCT	.
""""	PUNCT	""""
How	SCONJ	how
queer	ADJ	queer
!	PUNCT	!
Does	AUX	do
n't	PART	not
she	PRON	she
find	VERB	find
it	PRON	it
dull	ADJ	dull
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
She	PRON	she
loves	VERB	love
reading	NOUN	reading
--	PUNCT	--
she'll	PRON	she'll
be	AUX	be
quite	ADV	quite
happy	ADJ	happy
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
Chris	PROPN	Chris
really	ADV	really
believed	VERB	believe
what	PRON	what
he	PRON	he
was	AUX	be
saying	VERB	say
.	PUNCT	.
He	PRON	he
did	AUX	do
not	PART	not
care	VERB	care
a	DET	a
jot	NOUN	jot
for	ADP	for
Mrs.	PROPN	Mrs.
Heriot	PROPN	Heriot
,	PUNCT	,
but	CCONJ	but
she	PRON	she
played	VERB	play
golf	NOUN	golf
magnificently	ADV	magnificently
,	PUNCT	,
and	CCONJ	and
she	PRON	she
was	AUX	be
never	ADV	never
tired	ADJ	tired
.	PUNCT	.
She	PRON	she
could	AUX	could
be	AUX	be
out	ADV	out
on	ADP	on
the	DET	the
links	NOUN	link
all	DET	all
day	NOUN	day
and	CCONJ	and
dance	VERB	dance
all	DET	all
night	NOUN	night
,	PUNCT	,
and	CCONJ	and
still	ADV	still
look	VERB	look
as	ADV	as
fresh	ADJ	fresh
as	ADP	as
paint	NOUN	paint
--	PUNCT	--
perhaps	ADV	perhaps
because	SCONJ	because
she	PRON	she
owed	VERB	owe
most	ADJ	most
of	ADP	of
her	PRON	her
freshness	NOUN	freshness
to	ADP	to
paint	NOUN	paint
and	CCONJ	and
powder	NOUN	powder
.	PUNCT	.
As	ADP	as
she	PRON	she
and	CCONJ	and
Chris	PROPN	Chris
were	AUX	be
leaving	VERB	leave
the	DET	the
hotel	NOUN	hotel
they	PRON	they
encountered	VERB	encounter
Feathers	PROPN	Feathers
.	PUNCT	.
Feathers	PROPN	Feathers
stopped	VERB	stop
dead	ADJ	dead
in	ADP	in
front	NOUN	front
of	ADP	of
his	PRON	his
friend	NOUN	friend
,	PUNCT	,
blocking	VERB	block
the	DET	the
way	NOUN	way
.	PUNCT	.
""""	PUNCT	""""
Where	SCONJ	where
are	AUX	be
you	PRON	you
going	VERB	go
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
asked	VERB	ask
uncompromisingly	ADV	uncompromisingly
.	PUNCT	.
""""	PUNCT	""""
Where	SCONJ	where
are	AUX	be
we	PRON	we
going	VERB	go
?	PUNCT	?
""""	PUNCT	""""
Chris	PROPN	Chris
echoed	VERB	echo
with	ADP	with
sarcasm	NOUN	sarcasm
.	PUNCT	.
""""	PUNCT	""""
Where	SCONJ	where
do	AUX	do
you	PRON	you
think	VERB	think
we	PRON	we
are	AUX	be
going	VERB	go
?	PUNCT	?
Hunting	VERB	hunt
?	PUNCT	?
""""	PUNCT	""""
Mrs.	PROPN	Mrs.
Heriot	PROPN	Heriot
laughed	VERB	laugh
immoderately	ADV	immoderately
.	PUNCT	.
She	PRON	she
did	AUX	do
not	PART	not
like	VERB	like
Feathers	PROPN	Feathers
,	PUNCT	,
and	CCONJ	and
she	PRON	she
knew	VERB	know
that	SCONJ	that
he	PRON	he
did	AUX	do
not	PART	not
like	VERB	like
her	PRON	she
or	CCONJ	or
approve	VERB	approve
of	ADP	of
her	PRON	her
friendship	NOUN	friendship
with	ADP	with
Chris	PROPN	Chris
,	PUNCT	,
and	CCONJ	and
it	PRON	it
pleased	VERB	please
her	PRON	she
to	PART	to
read	VERB	read
the	DET	the
annoyance	NOUN	annoyance
in	ADP	in
his	PRON	his
ugly	ADJ	ugly
face	NOUN	face
.	PUNCT	.
""""	PUNCT	""""
We	PRON	we
're	AUX	be
going	VERB	go
golfing	VERB	golf
,	PUNCT	,
Mr.	PROPN	Mr.
Dakers	PROPN	Dakers
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
Do	AUX	do
n't	PART	not
you	PRON	you
recognize	VERB	recognize
the	DET	the
clubs	NOUN	club
?	PUNCT	?
I	PRON	I
thought	VERB	think
you	PRON	you
were	AUX	be
a	DET	a
golfer	NOUN	golfer
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
He	PRON	he
hates	VERB	hate
me	PRON	I
,	PUNCT	,
you	PRON	you
know	VERB	know
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
explained	VERB	explain
to	ADP	to
Chris	PROPN	Chris
as	ADP	as
they	PRON	they
went	VERB	go
on	ADV	on
down	ADP	down
the	DET	the
road	NOUN	road
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
does	AUX	do
n't	PART	not
like	VERB	like
any	DET	any
women	NOUN	woman
,	PUNCT	,
""""	PUNCT	""""
Chris	PROPN	Chris
said	VERB	say
easily	ADV	easily
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
really	ADV	really
think	VERB	think
so	ADV	so
?	PUNCT	?
""""	PUNCT	""""
she	PRON	she
asked	VERB	ask
,	PUNCT	,
raising	VERB	raise
her	PRON	her
brows	NOUN	brow
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
am	AUX	be
sure	ADJ	sure
of	ADP	of
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
seemed	VERB	seem
struck	VERB	strike
by	ADP	by
her	PRON	her
silence	NOUN	silence
,	PUNCT	,
and	CCONJ	and
turned	VERB	turn
his	PRON	his
head	NOUN	head
sharply	ADV	sharply
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
do	AUX	do
you	PRON	you
mean	VERB	mean
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Only	ADV	only
that	SCONJ	that
I	PRON	I
thought	VERB	think
he	PRON	he
seemed	VERB	seem
rather	ADV	rather
friendly	ADJ	friendly
with	ADP	with
your	PRON	your
little	ADJ	little
wife	NOUN	wife
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
explained	VERB	explain
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
with	ADP	with
Marie	PROPN	Marie
!	PUNCT	!
""""	PUNCT	""""
Chris	PROPN	Chris
laughed	VERB	laugh
.	PUNCT	.
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
I	PRON	I
'm	AUX	be
glad	ADJ	glad
to	PART	to
say	VERB	say
he	PRON	he
is	AUX	be
.	PUNCT	.
They	PRON	they
get	VERB	get
on	ADP	on
very	ADV	very
well	ADV	well
together	ADV	together
.	PUNCT	.
He	PRON	he
saved	VERB	save
her	PRON	her
life	NOUN	life
,	PUNCT	,
you	PRON	you
know	VERB	know
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Of	ADV	of
course	ADV	course
!	PUNCT	!
How	SCONJ	how
stupid	ADJ	stupid
of	ADP	of
me	PRON	I
!	PUNCT	!
""""	PUNCT	""""
She	PRON	she
pretended	VERB	pretend
that	SCONJ	that
she	PRON	she
had	AUX	have
forgotten	VERB	forget
,	PUNCT	,
and	CCONJ	and
Chris	PROPN	Chris
frowned	VERB	frown
.	PUNCT	.
""""	PUNCT	""""
Why	SCONJ	why
on	ADP	on
earth	NOUN	earth
ca	AUX	can
n't	PART	not
the	DET	the
woman	NOUN	woman
be	AUX	be
natural	ADJ	natural
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
was	AUX	be
thinking	VERB	think
impatiently	ADV	impatiently
.	PUNCT	.
He	PRON	he
had	AUX	have
quite	ADV	quite
missed	VERB	miss
her	PRON	her
venomous	ADJ	venomous
little	ADJ	little
shaft	NOUN	shaft
with	ADP	with
regard	NOUN	regard
to	ADP	to
his	PRON	his
wife	NOUN	wife
and	CCONJ	and
Feathers	PROPN	Feathers
.	PUNCT	.
His	PRON	his
was	AUX	be
a	DET	a
most	ADV	most
unsuspicious	ADJ	unsuspicious
nature	NOUN	nature
,	PUNCT	,
and	CCONJ	and
he	PRON	he
cared	VERB	care
too	ADV	too
little	ADV	little
for	ADP	for
Marie	PROPN	Marie
to	PART	to
feel	VERB	feel
the	DET	the
slightest	NOUN	slightest
jealousy	NOUN	jealousy
.	PUNCT	.
He	PRON	he
had	AUX	have
laughed	VERB	laugh
at	ADP	at
Atkins	PROPN	Atkins
'	PART	'
devotion	NOUN	devotion
to	ADP	to
her	PRON	she
.	PUNCT	.
Atkins	PROPN	Atkins
was	AUX	be
a	DET	a
young	NOUN	young
idiot	NOUN	idiot
,	PUNCT	,
but	CCONJ	but
he	PRON	he
had	AUX	have
been	AUX	be
pleased	VERB	please
that	SCONJ	that
she	PRON	she
and	CCONJ	and
Feathers	PROPN	Feathers
had	AUX	have
taken	VERB	take
such	DET	such
a	DET	a
liking	NOUN	liking
to	ADP	to
one	NUM	one
another	DET	another
.	PUNCT	.
It	PRON	it
argued	VERB	argue
well	ADV	well
for	ADP	for
a	DET	a
future	NOUN	future
in	ADP	in
which	DET	which
Chris	PROPN	Chris
could	AUX	could
see	VERB	see
himself	PRON	himself
wanting	VERB	want
to	PART	to
knock	VERB	knock
about	ADP	about
town	NOUN	town
with	ADP	with
Feathers	PROPN	Feathers
as	ADP	as
he	PRON	he
had	AUX	have
done	VERB	do
before	ADP	before
he	PRON	he
was	AUX	be
married	VERB	marry
.	PUNCT	.
They	PRON	they
played	VERB	play
a	DET	a
round	NOUN	round
of	ADP	of
golf	NOUN	golf
,	PUNCT	,
and	CCONJ	and
Mrs.	PROPN	Mrs.
Heriot	PROPN	Heriot
beat	VERB	beat
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
What	DET	what
a	DET	a
triumph	NOUN	triumph
!	PUNCT	!
""""	PUNCT	""""
she	PRON	she
said	VERB	say
mockingly	ADV	mockingly
,	PUNCT	,
when	SCONJ	when
they	PRON	they
sat	VERB	sit
down	ADP	down
to	PART	to
rest	VERB	rest
on	ADP	on
a	DET	a
grassy	ADJ	grassy
slope	NOUN	slope
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
're	AUX	be
not	PART	not
playing	VERB	play
well	ADV	well
to	ADP	to
-	PUNCT	-
day	NOUN	day
,	PUNCT	,
Chris	PROPN	Chris
.	PUNCT	.
""""	PUNCT	""""
She	PRON	she
had	AUX	have
always	ADV	always
called	VERB	call
him	PRON	he
by	ADP	by
his	PRON	his
Christian	ADJ	christian
name	NOUN	name
.	PUNCT	.
She	PRON	she
was	AUX	be
one	NUM	one
of	ADP	of
those	DET	those
women	NOUN	woman
who	PRON	who
call	VERB	call
all	DET	all
men	NOUN	man
by	ADP	by
their	PRON	their
Christian	ADJ	christian
names	NOUN	name
without	ADP	without
first	ADV	first
being	AUX	be
invited	VERB	invite
to	PART	to
do	AUX	do
so	ADV	so
.	PUNCT	.
She	PRON	she
was	AUX	be
a	DET	a
widow	NOUN	widow
with	ADP	with
a	DET	a
large	ADJ	large
income	NOUN	income
,	PUNCT	,
and	CCONJ	and
a	DET	a
spiteful	ADJ	spiteful
nature	NOUN	nature
.	PUNCT	.
She	PRON	she
did	AUX	do
not	PART	not
actually	ADV	actually
wish	VERB	wish
to	PART	to
re	VERB	re
-	VERB	-
marry	VERB	marry
,	PUNCT	,
because	SCONJ	because
if	SCONJ	if
she	PRON	she
did	AUX	do
so	ADV	so
she	PRON	she
would	AUX	would
lose	VERB	lose
the	DET	the
money	NOUN	money
left	VERB	leave
her	PRON	she
by	ADP	by
her	PRON	her
husband	NOUN	husband
,	PUNCT	,
but	CCONJ	but
all	DET	all
the	DET	the
same	ADJ	same
,	PUNCT	,
she	PRON	she
did	AUX	do
not	PART	not
like	VERB	like
to	PART	to
see	VERB	see
her	PRON	her
men	NOUN	man
friends	NOUN	friend
monopolized	VERB	monopolize
and	CCONJ	and
married	VERB	marry
by	ADP	by
other	ADJ	other
women	NOUN	woman
.	PUNCT	.
She	PRON	she
was	AUX	be
thinking	VERB	think
of	ADP	of
her	PRON	her
husband	NOUN	husband
now	ADV	now
,	PUNCT	,
as	ADP	as
she	PRON	she
sat	VERB	sit
,	PUNCT	,
chin	NOUN	chin
on	ADP	on
hand	NOUN	hand
,	PUNCT	,
staring	VERB	stare
down	ADP	down
at	ADP	at
Chris	PROPN	Chris
,	PUNCT	,
sprawled	VERB	sprawl
beside	ADP	beside
her	PRON	she
on	ADP	on
the	DET	the
grass	NOUN	grass
.	PUNCT	.
Duncan	PROPN	Duncan
Heriot	PROPN	Heriot
had	AUX	have
died	VERB	die
in	ADP	in
India	PROPN	India
while	SCONJ	while
his	PRON	his
wife	NOUN	wife
was	AUX	be
in	ADP	in
England	PROPN	England
,	PUNCT	,
and	CCONJ	and
he	PRON	he
had	AUX	have
died	VERB	die
of	ADP	of
too	ADV	too
much	ADJ	much
drink	NOUN	drink
and	CCONJ	and
an	DET	an
enlarged	ADJ	enlarged
liver	NOUN	liver
.	PUNCT	.
As	ADP	as
she	PRON	she
looked	VERB	look
at	ADP	at
Chris	PROPN	Chris
,	PUNCT	,
with	ADP	with
his	PRON	his
handsome	ADJ	handsome
face	NOUN	face
and	CCONJ	and
long	ADJ	long
,	PUNCT	,
lithe	ADJ	lithe
figure	NOUN	figure
,	PUNCT	,
she	PRON	she
was	AUX	be
mentally	ADV	mentally
contrasting	VERB	contrast
him	PRON	he
with	ADP	with
the	DET	the
short	ADJ	short
,	PUNCT	,
stubby	ADJ	stubby
man	NOUN	man
whom	PRON	whom
she	PRON	she
had	AUX	have
married	VERB	marry
solely	ADV	solely
for	ADP	for
his	PRON	his
money	NOUN	money
.	PUNCT	.
She	PRON	she
liked	VERB	like
Chris	PROPN	Chris
for	ADP	for
the	DET	the
same	ADJ	same
reason	NOUN	reason
that	SCONJ	that
he	PRON	he
liked	VERB	like
her	PRON	she
.	PUNCT	.
They	PRON	they
had	AUX	have
many	ADJ	many
tastes	NOUN	taste
in	ADP	in
common	ADJ	common
and	CCONJ	and
seldom	ADV	seldom
bored	VERB	bore
one	NUM	one
another	DET	another
.	PUNCT	.
She	PRON	she
was	AUX	be
a	DET	a
year	NOUN	year
or	CCONJ	or
two	NUM	two
older	ADJ	old
than	ADP	than
he	PRON	he
,	PUNCT	,
but	CCONJ	but
she	PRON	she
was	AUX	be
still	ADV	still
a	DET	a
young	NOUN	young
woman	NOUN	woman
,	PUNCT	,
and	CCONJ	and
had	AUX	have
it	PRON	it
not	PART	not
been	AUX	be
for	ADP	for
the	DET	the
money	NOUN	money
question	NOUN	question
she	PRON	she
would	AUX	would
have	AUX	have
done	VERB	do
her	PRON	her
best	ADJ	good
to	PART	to
marry	VERB	marry
him	PRON	he
;	PUNCT	;
but	CCONJ	but
she	PRON	she
knew	VERB	know
that	SCONJ	that
Chris	PROPN	Chris
had	AUX	have
no	DET	no
money	NOUN	money
,	PUNCT	,
and	CCONJ	and
life	NOUN	life
without	ADP	without
money	NOUN	money
was	AUX	be
to	ADP	to
Mrs.	PROPN	Mrs.
Heriot	PROPN	Heriot
very	ADV	very
much	ADV	much
as	ADP	as
a	DET	a
motor	NOUN	motor
-	PUNCT	-
car	NOUN	car
would	AUX	would
be	AUX	be
without	ADP	without
its	PRON	its
engine	NOUN	engine
.	PUNCT	.
So	SCONJ	so
she	PRON	she
had	AUX	have
launched	VERB	launch
the	DET	the
craft	NOUN	craft
of	ADP	of
Plato	PROPN	Plato
between	ADP	between
them	PRON	they
,	PUNCT	,
and	CCONJ	and
comforted	VERB	comfort
herself	PRON	herself
with	ADP	with
the	DET	the
thought	NOUN	thought
that	SCONJ	that
he	PRON	he
was	AUX	be
not	PART	not
a	DET	a
marrying	VERB	marry
man	NOUN	man
.	PUNCT	.
It	PRON	it
had	AUX	have
been	AUX	be
a	DET	a
real	ADJ	real
shock	NOUN	shock
to	ADP	to
her	PRON	she
to	PART	to
hear	VERB	hear
of	ADP	of
his	PRON	his
wedding	NOUN	wedding
.	PUNCT	.
She	PRON	she
had	AUX	have
been	AUX	be
very	ADV	very
anxious	ADJ	anxious
to	PART	to
meet	VERB	meet
his	PRON	his
wife	NOUN	wife
and	CCONJ	and
find	VERB	find
out	ADP	out
for	ADP	for
herself	PRON	herself
why	SCONJ	why
he	PRON	he
had	AUX	have
so	ADV	so
suddenly	ADV	suddenly
changed	VERB	change
his	PRON	his
mind	NOUN	mind
.	PUNCT	.
Her	PRON	her
quick	ADJ	quick
eyes	NOUN	eye
had	AUX	have
already	ADV	already
discovered	VERB	discover
that	SCONJ	that
it	PRON	it
had	AUX	have
not	PART	not
been	AUX	be
for	NOUN	for
love	NOUN	love
!	PUNCT	!
She	PRON	she
had	AUX	have
made	VERB	make
a	DET	a
life	NOUN	life
study	NOUN	study
of	ADP	of
the	DET	the
opposite	ADJ	opposite
sex	NOUN	sex
,	PUNCT	,
and	CCONJ	and
she	PRON	she
knew	VERB	know
without	ADP	without
any	DET	any
telling	NOUN	telling
that	SCONJ	that
there	PRON	there
was	AUX	be
another	DET	another
reason	NOUN	reason
for	ADP	for
which	DET	which
she	PRON	she
must	AUX	must
seek	VERB	seek
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
know	VERB	know
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
said	VERB	say
,	PUNCT	,
abruptly	ADV	abruptly
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
was	AUX	be
ever	ADV	ever
so	ADV	so
surprised	ADJ	surprised
to	PART	to
hear	VERB	hear
that	SCONJ	that
you	PRON	you
were	AUX	be
married	VERB	marry
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Were	AUX	be
you	PRON	you
?	PUNCT	?
""""	PUNCT	""""
Christ	PROPN	Christ
tilted	VERB	tilt
his	PRON	his
hat	NOUN	hat
further	ADV	far
over	ADP	over
his	PRON	his
eyes	NOUN	eye
.	PUNCT	.
""""	PUNCT	""""
Most	ADJ	Most
people	NOUN	people
were	AUX	be
,	PUNCT	,
I	PRON	I
think	VERB	think
.	PUNCT	.
Poor	ADJ	poor
old	ADJ	old
Feathers	PROPN	Feathers
was	AUX	be
absolutely	ADV	absolutely
disgusted	ADJ	disgusted
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
It	PRON	it
was	AUX	be
very	ADV	very
sudden	ADJ	sudden
,	PUNCT	,
was	AUX	be
n't	PART	not
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
she	PRON	she
pursued	VERB	pursue
.	PUNCT	.
""""	PUNCT	""""
Quite	ADV	quite
romantic	ADJ	romantic
,	PUNCT	,
from	ADP	from
all	DET	all
accounts	NOUN	account
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
I	PRON	I
do	AUX	do
n't	PART	not
know	VERB	know
.	PUNCT	.
I	PRON	I
've	AUX	have
known	VERB	know
her	PRON	she
all	DET	all
my	PRON	my
life	NOUN	life
--	PUNCT	--
we	PRON	we
were	AUX	be
brought	VERB	bring
up	ADP	up
together	ADV	together
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Really	ADV	really
!	PUNCT	!
""""	PUNCT	""""
She	PRON	she
opened	VERB	open
her	PRON	her
eyes	NOUN	eye
wide	ADJ	wide
.	PUNCT	.
""""	PUNCT	""""
Cousins	NOUN	cousin
or	CCONJ	or
something	PRON	something
?	PUNCT	?
""""	PUNCT	""""
she	PRON	she
hazarded	VERB	hazard
.	PUNCT	.
""""	PUNCT	""""
No	INTJ	no
.	PUNCT	.
Marie	PROPN	Marie
's	PART	's
father	NOUN	father
adopted	VERB	adopt
me	PRON	I
.	PUNCT	.
""""	PUNCT	""""
Chris	PROPN	Chris
rose	VERB	rise
to	ADP	to
his	PRON	his
feet	NOUN	foot
and	CCONJ	and
yawned	VERB	yawn
.	PUNCT	.
He	PRON	he
knew	VERB	know
that	SCONJ	that
he	PRON	he
was	AUX	be
being	AUX	be
pumped	VERB	pump
.	PUNCT	.
""""	PUNCT	""""
Shall	AUX	shall
we	PRON	we
play	VERB	play
another	DET	another
round	NOUN	round
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
Of	ADV	of
course	ADV	course
.	PUNCT	.
""""	PUNCT	""""
She	PRON	she
was	AUX	be
a	DET	a
little	ADJ	little
chagrined	ADJ	chagrined
.	PUNCT	.
She	PRON	she
had	AUX	have
imagined	VERB	imagine
that	SCONJ	that
their	PRON	their
friendship	NOUN	friendship
was	AUX	be
on	ADP	on
too	ADV	too
secure	ADJ	secure
a	DET	a
basis	NOUN	basis
to	PART	to
permit	VERB	permit
of	ADP	of
such	DET	such
a	DET	a
decided	ADJ	decided
snubbing	NOUN	snubbing
.	PUNCT	.
She	PRON	she
played	VERB	play
badly	ADV	badly
,	PUNCT	,
as	ADP	as
she	PRON	she
always	ADV	always
did	AUX	do
when	SCONJ	when
she	PRON	she
was	AUX	be
annoyed	VERB	annoy
,	PUNCT	,
and	CCONJ	and
Chris	PROPN	Chris
won	VERB	win
easily	ADV	easily
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
threw	VERB	throw
that	DET	that
away	ADV	away
deliberately	ADV	deliberately
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
challenged	VERB	challenge
her	PRON	she
.	PUNCT	.
She	PRON	she
laughed	VERB	laugh
.	PUNCT	.
""""	PUNCT	""""
Did	AUX	do
I	PRON	I
?	PUNCT	?
Perhaps	ADV	perhaps
I	PRON	I
did	AUX	do
.	PUNCT	.
You	PRON	you
annoyed	VERB	annoy
me	PRON	I
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
In	ADP	in
what	PRON	what
way	NOUN	way
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
thought	VERB	think
we	PRON	we
were	AUX	be
friends	NOUN	friend
,	PUNCT	,
and	CCONJ	and
when	SCONJ	when
I	PRON	I
