SIGHT	PROPN	SIGHT
vines	NOUN	vine
.	PUNCT	.
It	PRON	it
was	AUX	be
absurd	ADJ	absurd
;	PUNCT	;
it	PRON	it
was	AUX	be
pure	ADJ	pure
coincidence	NOUN	coincidence
;	PUNCT	;
it	PRON	it
was	AUX	be
--	PUNCT	--
well	INTJ	well
,	PUNCT	,
I	PRON	I
felt	VERB	feel
it	PRON	it
was	AUX	be
queer	ADJ	queer
.	PUNCT	.
Nevertheless	ADV	nevertheless
,	PUNCT	,
as	ADP	as
I	PRON	I
stood	VERB	stand
there	ADV	there
,	PUNCT	,
I	PRON	I
wondered	VERB	wonder
for	ADP	for
the	DET	the
first	ADJ	first
time	NOUN	time
in	ADP	in
a	DET	a
highly	ADV	highly
material	ADJ	material
existence	NOUN	existence
,	PUNCT	,
whether	SCONJ	whether
there	PRON	there
might	AUX	might
not	PART	not
be	AUX	be
,	PUNCT	,
after	ADV	after
all	ADV	all
,	PUNCT	,
a	DET	a
spirit	NOUN	spirit
-	PUNCT	-
world	NOUN	world
surrounding	VERB	surround
us	PRON	we
,	PUNCT	,
cognizant	ADJ	cognizant
of	ADP	of
all	DET	all
that	PRON	that
we	PRON	we
did	AUX	do
,	PUNCT	,
touching	VERB	touch
but	ADV	but
intangible	ADJ	intangible
,	PUNCT	,
sentient	ADJ	sentient
but	CCONJ	but
tuned	VERB	tune
above	ADP	above
our	PRON	our
common	ADJ	common
senses	NOUN	sense
?	PUNCT	?
I	PRON	I
stood	VERB	stand
by	ADP	by
the	DET	the
prosaic	ADJ	prosaic
telephone	NOUN	telephone
instrument	NOUN	instrument
and	CCONJ	and
looked	VERB	look
into	ADP	into
the	DET	the
darkened	ADJ	darkened
recesses	NOUN	recess
of	ADP	of
the	DET	the
passage	NOUN	passage
.	PUNCT	.
It	PRON	it
seemed	VERB	seem
to	ADP	to
my	PRON	my
disordered	ADJ	disordered
nerves	NOUN	nerve
that	SCONJ	that
back	ADV	back
of	ADP	of
the	DET	the
coats	NOUN	coat
and	CCONJ	and
wraps	NOUN	wrap
that	PRON	that
hung	VERB	hang
on	ADP	on
the	DET	the
rack	NOUN	rack
,	PUNCT	,
beyond	ADP	beyond
the	DET	the
heavy	ADJ	heavy
curtains	NOUN	curtain
,	PUNCT	,
in	ADP	in
every	DET	every
corner	NOUN	corner
,	PUNCT	,
there	ADV	there
lurked	VERB	lurk
vague	ADJ	vague
and	CCONJ	and
shadowy	ADJ	shadowy
forms	NOUN	form
,	PUNCT	,
invisible	ADJ	invisible
when	SCONJ	when
I	PRON	I
stared	VERB	stare
,	PUNCT	,
but	CCONJ	but
advancing	VERB	advance
a	DET	a
trifle	NOUN	trifle
from	ADP	from
their	PRON	their
obscurity	NOUN	obscurity
when	SCONJ	when
,	PUNCT	,
by	ADP	by
turning	VERB	turn
my	PRON	my
head	NOUN	head
and	CCONJ	and
looking	VERB	look
ahead	ADV	ahead
,	PUNCT	,
they	PRON	they
impinged	VERB	impinge
on	ADP	on
the	DET	the
extreme	ADJ	extreme
right	NOUN	right
or	CCONJ	or
left	NOUN	left
of	ADP	of
my	PRON	my
field	NOUN	field
of	ADP	of
vision	NOUN	vision
.	PUNCT	.
I	PRON	I
was	AUX	be
shocked	VERB	shock
by	ADP	by
the	DET	the
news	NOUN	news
,	PUNCT	,
but	CCONJ	but
not	PART	not
greatly	ADV	greatly
grieved	VERB	grieve
.	PUNCT	.
The	DET	the
Wellses	PROPN	Wellses
had	AUX	have
been	AUX	be
among	ADP	among
us	PRON	we
but	CCONJ	but
not	PART	not
of	ADP	of
us	PRON	we
,	PUNCT	,
as	ADP	as
I	PRON	I
have	AUX	have
said	VERB	say
.	PUNCT	.
They	PRON	they
had	AUX	have
come	VERB	come
,	PUNCT	,
like	ADP	like
gay	ADJ	gay
young	ADJ	young
comets	NOUN	comet
,	PUNCT	,
into	ADP	into
our	PRON	our
orderly	ADJ	orderly
constellation	NOUN	constellation
,	PUNCT	,
trailing	VERB	trail
behind	ADP	behind
them	PRON	they
their	PRON	their
cars	NOUN	car
and	CCONJ	and
servants	NOUN	servant
,	PUNCT	,
their	PRON	their
children	NOUN	child
and	CCONJ	and
governesses	NOUN	governess
and	CCONJ	and
rather	ADV	rather
riotous	ADJ	riotous
friends	NOUN	friend
,	PUNCT	,
and	CCONJ	and
had	AUX	have
flashed	VERB	flash
on	ADP	on
us	PRON	we
in	ADP	in
a	DET	a
sort	NOUN	sort
of	ADP	of
bright	ADJ	bright
impermanence	NOUN	impermanence
.	PUNCT	.
Of	ADP	of
the	DET	the
two	NUM	two
,	PUNCT	,
I	PRON	I
myself	PRON	myself
had	AUX	have
preferred	VERB	prefer
Arthur	PROPN	Arthur
.	PUNCT	.
His	PRON	his
faults	NOUN	fault
were	AUX	be
on	ADP	on
the	DET	the
surface	NOUN	surface
.	PUNCT	.
He	PRON	he
drank	VERB	drink
hard	ADV	hard
,	PUNCT	,
gambled	VERB	gamble
,	PUNCT	,
and	CCONJ	and
could	AUX	could
not	PART	not
always	ADV	always
pay	VERB	pay
his	PRON	his
gambling	NOUN	gambling
debts	NOUN	debt
.	PUNCT	.
But	CCONJ	but
underneath	ADP	underneath
it	PRON	it
all	DET	all
there	PRON	there
had	AUX	have
always	ADV	always
been	AUX	be
something	PRON	something
boyishly	ADJ	boyishly
honest	ADJ	honest
about	ADP	about
him	PRON	he
.	PUNCT	.
He	PRON	he
had	AUX	have
played	VERB	play
,	PUNCT	,
it	PRON	it
is	AUX	be
true	ADJ	true
,	PUNCT	,
through	ADP	through
most	ADJ	most
of	ADP	of
the	DET	the
thirty	NUM	thirty
years	NOUN	year
that	PRON	that
now	ADV	now
marked	VERB	mark
his	PRON	his
whole	ADJ	whole
life	NOUN	life
,	PUNCT	,
but	CCONJ	but
he	PRON	he
could	AUX	could
have	AUX	have
been	AUX	be
made	VERB	make
a	DET	a
man	NOUN	man
by	ADP	by
the	DET	the
right	ADJ	right
woman	NOUN	woman
.	PUNCT	.
And	CCONJ	and
he	PRON	he
had	AUX	have
married	VERB	marry
the	DET	the
wrong	ADJ	wrong
one	NUM	one
.	PUNCT	.
Of	ADP	of
Elinor	PROPN	Elinor
Wells	PROPN	Wells
I	PRON	I
have	AUX	have
only	ADV	only
my	PRON	my
wife	NOUN	wife
's	PART	's
verdict	NOUN	verdict
,	PUNCT	,
and	CCONJ	and
I	PRON	I
have	AUX	have
found	VERB	find
that	SCONJ	that
,	PUNCT	,
as	ADP	as
is	AUX	be
the	DET	the
way	NOUN	way
with	ADP	with
many	ADJ	many
good	ADJ	good
women	NOUN	woman
,	PUNCT	,
her	PRON	her
judgments	NOUN	judgment
of	ADP	of
her	PRON	her
own	ADJ	own
sex	NOUN	sex
are	AUX	be
rather	ADV	rather
merciless	ADJ	merciless
.	PUNCT	.
A	DET	a
tall	ADJ	tall
,	PUNCT	,
handsome	ADJ	handsome
girl	NOUN	girl
,	PUNCT	,
very	ADV	very
dark	ADJ	dark
,	PUNCT	,
my	PRON	my
wife	NOUN	wife
has	AUX	have
characterized	VERB	characterize
her	PRON	she
as	ADP	as
cold	ADJ	cold
,	PUNCT	,
calculating	ADJ	calculating
and	CCONJ	and
ambitious	ADJ	ambitious
.	PUNCT	.
She	PRON	she
has	AUX	have
said	VERB	say
frequently	ADV	frequently
,	PUNCT	,
too	ADV	too
,	PUNCT	,
that	SCONJ	that
Elinor	PROPN	Elinor
Wells	PROPN	Wells
was	AUX	be
a	DET	a
disappointed	ADJ	disappointed
woman	NOUN	woman
,	PUNCT	,
that	SCONJ	that
her	PRON	her
marriage	NOUN	marriage
,	PUNCT	,
while	SCONJ	while
giving	VERB	give
her	PRON	she
social	ADJ	social
identity	NOUN	identity
,	PUNCT	,
had	AUX	have
disappointed	VERB	disappoint
her	PRON	she
in	ADP	in
a	DET	a
monetary	ADJ	monetary
way	NOUN	way
.	PUNCT	.
Whether	SCONJ	whether
that	DET	that
is	AUX	be
true	ADJ	true
or	CCONJ	or
not	PART	not
,	PUNCT	,
there	PRON	there
was	AUX	be
no	DET	no
doubt	NOUN	doubt
,	PUNCT	,
by	ADP	by
the	DET	the
time	NOUN	time
they	PRON	they
had	AUX	have
lived	VERB	live
in	ADP	in
our	PRON	our
neighborhood	NOUN	neighborhood
for	ADP	for
a	DET	a
year	NOUN	year
,	PUNCT	,
that	SCONJ	that
a	DET	a
complication	NOUN	complication
had	AUX	have
arisen	VERB	arise
in	ADP	in
the	DET	the
shape	NOUN	shape
of	ADP	of
another	DET	another
man	NOUN	man
.	PUNCT	.
My	PRON	my
wife	NOUN	wife
,	PUNCT	,
on	ADP	on
my	PRON	my
return	NOUN	return
from	ADP	from
my	PRON	my
office	NOUN	office
in	ADP	in
the	DET	the
evening	NOUN	evening
,	PUNCT	,
had	AUX	have
been	AUX	be
quite	ADV	quite
likely	ADJ	likely
to	PART	to
greet	VERB	greet
me	PRON	I
with	ADP	with
:	PUNCT	:
“	PUNCT	""""
Horace	PROPN	Horace
,	PUNCT	,
he	PRON	he
has	AUX	have
been	AUX	be
there	ADV	there
all	DET	all
afternoon	NOUN	afternoon
.	PUNCT	.
I	PRON	I
really	ADV	really
think	VERB	think
something	PRON	something
should	AUX	should
be	AUX	be
done	VERB	do
about	ADP	about
it	PRON	it
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Who	PRON	who
has	AUX	have
been	AUX	be
where	SCONJ	where
?	PUNCT	?
”	PUNCT	""""
I	PRON	I
would	AUX	would
ask	VERB	ask
,	PUNCT	,
I	PRON	I
am	AUX	be
afraid	ADJ	afraid
not	PART	not
too	ADV	too
patiently	ADV	patiently
.	PUNCT	.
“	PUNCT	""""
You	PRON	you
know	VERB	know
perfectly	ADV	perfectly
well	ADV	well
.	PUNCT	.
And	CCONJ	and
I	PRON	I
think	VERB	think
you	PRON	you
ought	AUX	ought
to	PART	to
tell	VERB	tell
him	PRON	he
.	PUNCT	.
”	PUNCT	""""
In	ADP	in
spite	NOUN	spite
of	ADP	of
her	PRON	her
vague	ADJ	vague
pronouns	NOUN	pronoun
,	PUNCT	,
I	PRON	I
understood	VERB	understand
,	PUNCT	,
and	CCONJ	and
in	ADP	in
a	DET	a
more	ADV	more
masculine	ADJ	masculine
way	NOUN	way
I	PRON	I
shared	VERB	share
her	PRON	her
sense	NOUN	sense
of	ADP	of
outrage	NOUN	outrage
.	PUNCT	.
Our	PRON	our
street	NOUN	street
has	AUX	have
never	ADV	never
had	AUX	have
a	DET	a
scandal	NOUN	scandal
on	ADP	on
it	PRON	it
,	PUNCT	,
except	SCONJ	except
the	DET	the
one	NUM	one
when	SCONJ	when
the	DET	the
Berringtons	PROPN	Berringtons
'	PART	'
music	NOUN	music
teacher	NOUN	teacher
ran	VERB	run
away	ADV	away
with	ADP	with
their	PRON	their
coachman	NOUN	coachman
,	PUNCT	,
in	ADP	in
the	DET	the
days	NOUN	day
of	ADP	of
carriages	NOUN	carriage
.	PUNCT	.
And	CCONJ	and
I	PRON	I
am	AUX	be
glad	ADJ	glad
to	PART	to
say	VERB	say
that	SCONJ	that
that	DET	that
is	AUX	be
almost	ADV	almost
forgotten	VERB	forget
.	PUNCT	.
Nevertheless	ADV	nevertheless
,	PUNCT	,
we	PRON	we
had	AUX	have
realized	VERB	realize
for	ADP	for
some	DET	some
time	NOUN	time
that	SCONJ	that
the	DET	the
dreaded	VERB	dread
triangle	NOUN	triangle
was	AUX	be
threatening	VERB	threaten
the	DET	the
repute	NOUN	repute
of	ADP	of
our	PRON	our
quiet	ADJ	quiet
neighborhood	NOUN	neighborhood
,	PUNCT	,
and	CCONJ	and
as	ADP	as
I	PRON	I
stood	VERB	stand
by	ADP	by
the	DET	the
telephone	NOUN	telephone
that	DET	that
night	NOUN	night
I	PRON	I
saw	VERB	see
that	SCONJ	that
it	PRON	it
had	AUX	have
come	VERB	come
.	PUNCT	.
More	ADV	more
than	ADP	than
that	DET	that
,	PUNCT	,
it	PRON	it
seemed	VERB	seem
very	ADV	very
probable	ADJ	probable
that	SCONJ	that
into	ADP	into
this	DET	this
very	ADJ	very
triangle	NOUN	triangle
our	PRON	our
peaceful	ADJ	peaceful
Neighborhood	PROPN	Neighborhood
Club	PROPN	Club
had	AUX	have
been	AUX	be
suddenly	ADV	suddenly
thrust	VERB	thrust
.	PUNCT	.
My	PRON	my
wife	NOUN	wife
accepted	VERB	accept
my	PRON	my
excuse	NOUN	excuse
coldly	ADV	coldly
.	PUNCT	.
She	PRON	she
dislikes	VERB	dislike
intensely	ADV	intensely
the	DET	the
occasional	ADJ	occasional
outside	ADJ	outside
calls	NOUN	call
of	ADP	of
my	PRON	my
profession	NOUN	profession
.	PUNCT	.
She	PRON	she
merely	ADV	merely
observed	VERB	observe
,	PUNCT	,
however	ADV	however
,	PUNCT	,
that	SCONJ	that
she	PRON	she
would	AUX	would
leave	VERB	leave
all	DET	all
the	DET	the
lights	NOUN	light
on	ADP	on
until	ADP	until
my	PRON	my
return	NOUN	return
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
should	AUX	should
think	VERB	think
you	PRON	you
could	AUX	could
arrange	VERB	arrange
things	NOUN	thing
better	ADV	well
,	PUNCT	,
Horace	PROPN	Horace
,	PUNCT	,
”	PUNCT	""""
she	PRON	she
added	VERB	add
.	PUNCT	.
“	PUNCT	""""
It	PRON	it
's	AUX	be
perfectly	ADV	perfectly
idiotic	ADJ	idiotic
the	DET	the
way	NOUN	way
people	NOUN	people
die	VERB	die
at	ADP	at
night	NOUN	night
.	PUNCT	.
And	CCONJ	and
tonight	NOUN	tonight
,	PUNCT	,
of	ADP	of
all	DET	all
nights	NOUN	night
!	PUNCT	!
”	PUNCT	""""
I	PRON	I
shall	AUX	shall
have	AUX	have
to	PART	to
confess	VERB	confess
that	SCONJ	that
through	ADP	through
all	DET	all
of	ADP	of
the	DET	the
thirty	NUM	thirty
years	NOUN	year
of	ADP	of
our	PRON	our
married	ADJ	married
life	NOUN	life
my	PRON	my
wife	NOUN	wife
has	AUX	have
clung	VERB	cling
to	ADP	to
the	DET	the
belief	NOUN	belief
that	SCONJ	that
I	PRON	I
am	AUX	be
a	DET	a
bit	NOUN	bit
of	ADP	of
a	DET	a
dog	NOUN	dog
.	PUNCT	.
Thirty	NUM	thirty
years	NOUN	year
of	ADP	of
exemplary	ADJ	exemplary
living	NOUN	living
have	AUX	have
not	PART	not
affected	VERB	affect
this	DET	this
conviction	NOUN	conviction
,	PUNCT	,
nor	CCONJ	nor
had	AUX	have
Herbert	PROPN	Herbert
's	PART	's
foolish	ADJ	foolish
remark	NOUN	remark
earlier	ADV	early
in	ADP	in
the	DET	the
evening	NOUN	evening
helped	VERB	help
matters	NOUN	matter
.	PUNCT	.
But	CCONJ	but
she	PRON	she
watched	VERB	watch
me	PRON	I
put	VERB	put
on	ADP	on
my	PRON	my
overcoat	NOUN	overcoat
without	ADP	without
further	ADJ	further
comment	NOUN	comment
.	PUNCT	.
When	SCONJ	when
I	PRON	I
kissed	VERB	kiss
her	PRON	she
good	ADJ	good
-	PUNCT	-
night	NOUN	night
,	PUNCT	,
however	ADV	however
,	PUNCT	,
she	PRON	she
turned	VERB	turn
her	PRON	her
cheek	NOUN	cheek
.	PUNCT	.
The	DET	the
street	NOUN	street
,	PUNCT	,
with	ADP	with
its	PRON	its
open	ADJ	open
spaces	NOUN	space
,	PUNCT	,
was	AUX	be
a	DET	a
relief	NOUN	relief
after	ADP	after
the	DET	the
dark	ADJ	dark
hall	NOUN	hall
.	PUNCT	.
I	PRON	I
started	VERB	start
for	ADP	for
Sperry	PROPN	Sperry
's	PART	's
house	NOUN	house
,	PUNCT	,
my	PRON	my
head	NOUN	head
bent	VERB	bend
against	ADP	against
the	DET	the
wind	NOUN	wind
,	PUNCT	,
my	PRON	my
mind	NOUN	mind
on	ADP	on
the	DET	the
news	NOUN	news
I	PRON	I
had	AUX	have
just	ADV	just
heard	VERB	hear
.	PUNCT	.
Was	AUX	be
it	PRON	it
,	PUNCT	,
I	PRON	I
wondered	VERB	wonder
,	PUNCT	,
just	ADV	just
possible	ADJ	possible
that	SCONJ	that
we	PRON	we
had	AUX	have
for	ADP	for
some	DET	some
reason	NOUN	reason
been	AUX	be
allowed	VERB	allow
behind	ADP	behind
the	DET	the
veil	NOUN	veil
which	DET	which
covered	VERB	cover
poor	ADJ	poor
Wells	PROPN	Wells
'	PART	'
last	ADJ	last
moments	NOUN	moment
?	PUNCT	?
And	CCONJ	and
,	PUNCT	,
to	PART	to
admit	VERB	admit
that	SCONJ	that
for	ADP	for
a	DET	a
moment	NOUN	moment
,	PUNCT	,
where	SCONJ	where
would	AUX	would
what	PRON	what
we	PRON	we
had	AUX	have
heard	VERB	hear
lead	VERB	lead
us	PRON	we
?	PUNCT	?
Sperry	PROPN	Sperry
had	AUX	have
said	VERB	say
he	PRON	he
had	AUX	have
killed	VERB	kill
himself	PRON	himself
.	PUNCT	.
But	CCONJ	but
--	PUNCT	--
suppose	VERB	suppose
he	PRON	he
had	AUX	have
not	PART	not
?	PUNCT	?
I	PRON	I
realize	VERB	realize
now	ADV	now
,	PUNCT	,
looking	VERB	look
back	ADV	back
,	PUNCT	,
that	SCONJ	that
my	PRON	my
recollection	NOUN	recollection
of	ADP	of
the	DET	the
other	ADJ	other
man	NOUN	man
in	ADP	in
the	DET	the
triangle	NOUN	triangle
is	AUX	be
largely	ADV	largely
colored	VERB	color
by	ADP	by
the	DET	the
fact	NOUN	fact
that	SCONJ	that
he	PRON	he
fell	VERB	fall
in	ADP	in
the	DET	the
great	ADJ	great
war	NOUN	war
.	PUNCT	.
At	ADP	at
that	DET	that
time	NOUN	time
I	PRON	I
hardly	ADV	hardly
knew	VERB	know
him	PRON	he
,	PUNCT	,
except	SCONJ	except
as	ADP	as
a	DET	a
wealthy	ADJ	wealthy
and	CCONJ	and
self	NOUN	self
-	PUNCT	-
made	VERB	make
man	NOUN	man
in	ADP	in
his	PRON	his
late	ADJ	late
thirties	NOUN	thirty
;	PUNCT	;
I	PRON	I
saw	VERB	see
him	PRON	he
now	ADV	now
and	CCONJ	and
then	ADV	then
,	PUNCT	,
in	ADP	in
the	DET	the
club	NOUN	club
playing	NOUN	playing
billiards	NOUN	billiard
or	CCONJ	or
going	VERB	go
in	ADP	in
and	CCONJ	and
out	ADP	out
of	ADP	of
the	DET	the
Wells	PROPN	Wells
house	NOUN	house
,	PUNCT	,
a	DET	a
large	ADJ	large
,	PUNCT	,
fastidiously	ADV	fastidiously
dressed	VERB	dress
man	NOUN	man
,	PUNCT	,
strong	ADJ	strong
featured	ADJ	featured
and	CCONJ	and
broad	ADJ	broad
shouldered	ADJ	shouldered
,	PUNCT	,
with	ADP	with
rather	ADV	rather
too	ADV	too
much	ADJ	much
manner	NOUN	manner
.	PUNCT	.
I	PRON	I
remember	VERB	remember
particularly	ADV	particularly
how	SCONJ	how
I	PRON	I
hated	VERB	hate
the	DET	the
light	ADJ	light
spats	NOUN	spat
he	PRON	he
affected	VERB	affect
,	PUNCT	,
and	CCONJ	and
the	DET	the
glaring	VERB	glare
yellow	ADJ	yellow
gloves	NOUN	glove
.	PUNCT	.
A	DET	a
man	NOUN	man
who	PRON	who
would	AUX	would
go	VERB	go
straight	ADV	straight
for	ADP	for
the	DET	the
thing	NOUN	thing
he	PRON	he
wanted	VERB	want
,	PUNCT	,
woman	NOUN	woman
or	CCONJ	or
power	NOUN	power
or	CCONJ	or
money	NOUN	money
.	PUNCT	.
And	CCONJ	and
get	VERB	get
it	PRON	it
.	PUNCT	.
Sperry	PROPN	Sperry
was	AUX	be
waiting	VERB	wait
on	ADP	on
his	PRON	his
door	NOUN	door
-	PUNCT	-
step	NOUN	step
,	PUNCT	,
and	CCONJ	and
we	PRON	we
went	VERB	go
on	ADP	on
to	ADP	to
the	DET	the
Wells	PROPN	Wells
house	NOUN	house
.	PUNCT	.
What	PRON	what
with	ADP	with
the	DET	the
magnitude	NOUN	magnitude
of	ADP	of
the	DET	the
thing	NOUN	thing
that	PRON	that
had	AUX	have
happened	VERB	happen
,	PUNCT	,
and	CCONJ	and
our	PRON	our
mutual	ADJ	mutual
feeling	NOUN	feeling
that	SCONJ	that
we	PRON	we
were	AUX	be
somehow	ADV	somehow
involved	VERB	involve
in	ADP	in
it	PRON	it
,	PUNCT	,
we	PRON	we
were	AUX	be
rather	ADV	rather
silent	ADJ	silent
.	PUNCT	.
Sperry	PROPN	Sperry
asked	VERB	ask
one	NUM	one
question	NOUN	question
,	PUNCT	,
however	ADV	however
,	PUNCT	,
“	PUNCT	""""
Are	AUX	be
you	PRON	you
certain	ADJ	certain
about	ADP	about
the	DET	the
time	NOUN	time
when	SCONJ	when
Miss	PROPN	Miss
Jeremy	PROPN	Jeremy
saw	VERB	see
what	PRON	what
looks	VERB	look
like	ADP	like
this	DET	this
thing	NOUN	thing
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Certainly	ADV	certainly
.	PUNCT	.
My	PRON	my
watch	NOUN	watch
fell	VERB	fall
at	ADP	at
five	NUM	five
minutes	NOUN	minute
after	ADP	after
nine	NUM	nine
.	PUNCT	.
When	SCONJ	when
it	PRON	it
was	AUX	be
all	ADV	all
over	ADV	over
,	PUNCT	,
and	CCONJ	and
I	PRON	I
picked	VERB	pick
it	PRON	it
up	ADP	up
,	PUNCT	,
it	PRON	it
was	AUX	be
still	ADV	still
going	VERB	go
,	PUNCT	,
and	CCONJ	and
it	PRON	it
was	AUX	be
9:30	NUM	9:30
.	PUNCT	.
”	PUNCT	""""
He	PRON	he
was	AUX	be
silent	ADJ	silent
for	ADP	for
a	DET	a
moment	NOUN	moment
.	PUNCT	.
Then	ADV	then
:	PUNCT	:
“	PUNCT	""""
The	DET	the
Wellses	PROPN	Wellses
'	PART	'
nursery	NOUN	nursery
governess	NOUN	governess
telephoned	VERB	telephone
for	ADP	for
me	PRON	I
at	ADP	at
9:35	NUM	9:35
.	PUNCT	.
We	PRON	we
keep	VERB	keep
a	DET	a
record	NOUN	record
of	ADP	of
the	DET	the
time	NOUN	time
of	ADP	of
all	DET	all
calls	NOUN	call
.	PUNCT	.
”	PUNCT	""""
Sperry	PROPN	Sperry
is	AUX	be
a	DET	a
heart	NOUN	heart
specialist	NOUN	specialist
,	PUNCT	,
I	PRON	I
think	VERB	think
I	PRON	I
have	AUX	have
said	VERB	say
,	PUNCT	,
with	ADP	with
offices	NOUN	office
in	ADP	in
his	PRON	his
house	NOUN	house
.	PUNCT	.
And	CCONJ	and
,	PUNCT	,
a	DET	a
block	NOUN	block
or	CCONJ	or
so	ADV	so
farther	ADV	far
on	ADV	on
:	PUNCT	:
“	PUNCT	""""
I	PRON	I
suppose	VERB	suppose
it	PRON	it
was	AUX	be
bound	VERB	bind
to	PART	to
come	VERB	come
.	PUNCT	.
To	PART	to
tell	VERB	tell
the	DET	the
truth	NOUN	truth
,	PUNCT	,
I	PRON	I
did	AUX	do
n't	PART	not
think	VERB	think
the	DET	the
boy	NOUN	boy
had	AUX	have
the	DET	the
courage	NOUN	courage
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Then	ADV	then
you	PRON	you
think	VERB	think
he	PRON	he
did	AUX	do
it	PRON	it
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
They	PRON	they
say	VERB	say
so	ADV	so
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
grimly	ADV	grimly
.	PUNCT	.
And	CCONJ	and
added,--irritably	ADV	added,--irritably
:	PUNCT	:
“	PUNCT	""""
Good	ADJ	good
heavens	NOUN	heaven
,	PUNCT	,
Horace	PROPN	Horace
,	PUNCT	,
we	PRON	we
must	AUX	must
keep	VERB	keep
that	DET	that
other	ADJ	other
fool	NOUN	fool
thing	NOUN	thing
out	ADP	out
of	ADP	of
our	PRON	our
minds	NOUN	mind
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
”	PUNCT	""""
I	PRON	I
agreed	VERB	agree
.	PUNCT	.
“	PUNCT	""""
We	PRON	we
must	AUX	must
.	PUNCT	.
”	PUNCT	""""
Although	SCONJ	although
the	DET	the
Wells	PROPN	Wells
house	NOUN	house
was	AUX	be
brilliantly	ADV	brilliantly
lighted	VERB	light
when	SCONJ	when
we	PRON	we
reached	VERB	reach
it	PRON	it
,	PUNCT	,
we	PRON	we
had	AUX	have
difficulty	NOUN	difficulty
in	ADP	in
gaining	VERB	gain
admission	NOUN	admission
.	PUNCT	.
Whoever	PRON	whoever
were	AUX	be
in	ADP	in
the	DET	the
house	NOUN	house
were	AUX	be
up	ADP	up
-	PUNCT	-
stairs	NOUN	stair
,	PUNCT	,
and	CCONJ	and
the	DET	the
bell	NOUN	bell
evidently	ADV	evidently
rang	VERB	ring
in	ADP	in
the	DET	the
deserted	ADJ	deserted
kitchen	NOUN	kitchen
or	CCONJ	or
a	DET	a
neighboring	ADJ	neighboring
pantry	NOUN	pantry
.	PUNCT	.
“	PUNCT	""""
We	PRON	we
might	AUX	might
try	VERB	try
the	DET	the
servants	NOUN	servant
'	PART	'
entrance	NOUN	entrance
,	PUNCT	,
”	PUNCT	""""
Sperry	PROPN	Sperry
said	VERB	say
.	PUNCT	.
Then	ADV	then
he	PRON	he
laughed	VERB	laugh
mirthlessly	ADV	mirthlessly
.	PUNCT	.
“	PUNCT	""""
We	PRON	we
might	AUX	might
see	VERB	see
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
“	PUNCT	""""
if	SCONJ	if
there	PRON	there
's	AUX	be
a	DET	a
key	NOUN	key
on	ADP	on
the	DET	the
nail	NOUN	nail
among	ADP	among
the	DET	the
vines	NOUN	vine
.	PUNCT	.
”	PUNCT	""""
I	PRON	I
confess	VERB	confess
to	ADP	to
a	DET	a
nervous	ADJ	nervous
tightening	NOUN	tightening
of	ADP	of
my	PRON	my
muscles	NOUN	muscle
as	ADP	as
we	PRON	we
made	VERB	make
our	PRON	our
way	NOUN	way
around	ADP	around
the	DET	the
house	NOUN	house
.	PUNCT	.
If	SCONJ	if
the	DET	the
key	NOUN	key
was	AUX	be
there	ADV	there
,	PUNCT	,
we	PRON	we
were	AUX	be
on	ADP	on
the	DET	the
track	NOUN	track
of	ADP	of
a	NOUN	a
revelation	NOUN	revelation
that	PRON	that
might	AUX	might
revolutionize	VERB	revolutionize
much	ADJ	much
that	PRON	that
we	PRON	we
had	AUX	have
held	VERB	hold
fundamental	ADJ	fundamental
in	ADP	in
science	NOUN	science
and	CCONJ	and
in	ADP	in
our	PRON	our
knowledge	NOUN	knowledge
of	ADP	of
life	NOUN	life
itself	PRON	itself
.	PUNCT	.
If	SCONJ	if
,	PUNCT	,
sitting	VERB	sit
in	ADP	in
Mrs.	PROPN	Mrs.
Dane	PROPN	Dane
's	PART	's
quiet	ADJ	quiet
room	NOUN	room
,	PUNCT	,
a	DET	a
woman	NOUN	woman
could	AUX	could
tell	VERB	tell
us	PRON	we
what	PRON	what
was	AUX	be
happening	VERB	happen
in	ADP	in
a	DET	a
house	NOUN	house
a	DET	a
mile	NOUN	mile
or	CCONJ	or
so	ADV	so
away	ADV	away
,	PUNCT	,
it	PRON	it
opened	VERB	open
up	ADP	up
a	DET	a
new	ADJ	new
earth	NOUN	earth
.	PUNCT	.
Almost	ADV	almost
a	DET	a
new	ADJ	new
heaven	NOUN	heaven
.	PUNCT	.
I	PRON	I
stopped	VERB	stop
and	CCONJ	and
touched	VERB	touch
Sperry	PROPN	Sperry
's	PART	's
arm	NOUN	arm
.	PUNCT	.
“	PUNCT	""""
This	DET	this
Miss	PROPN	Miss
Jeremy	PROPN	Jeremy
--	PUNCT	--
did	AUX	do
she	PRON	she
know	VERB	know
Arthur	PROPN	Arthur
Wells	PROPN	Wells
