Team	NOUN	team
and	CCONJ	and
wondered	VERB	wonder
at	ADP	at
the	DET	the
stern	ADJ	stern
sorrow	NOUN	sorrow
visible	ADJ	visible
in	ADP	in
every	DET	every
line	NOUN	line
of	ADP	of
his	PRON	his
face	NOUN	face
.	PUNCT	.
“	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
Monica	PROPN	Monica
,	PUNCT	,
I	PRON	I
believe	VERB	believe
that	DET	that
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
answered	VERB	answer
,	PUNCT	,
very	ADV	very
quietly	ADV	quietly
;	PUNCT	;
yet	ADV	yet
,	PUNCT	,
in	ADP	in
spite	NOUN	spite
of	ADP	of
all	DET	all
his	PRON	his
yearning	VERB	yearn
tenderness	NOUN	tenderness
there	PRON	there
was	AUX	be
still	ADV	still
some	DET	some
sternness	NOUN	sternness
in	ADP	in
his	PRON	his
manner	NOUN	manner
,	PUNCT	,
for	ADP	for
he	PRON	he
was	AUX	be
deeply	ADV	deeply
moved	VERB	move
,	PUNCT	,
and	CCONJ	and
knew	VERB	know
that	SCONJ	that
the	DET	the
time	NOUN	time
had	AUX	have
come	VERB	come
when	SCONJ	when
at	ADP	at
all	DET	all
costs	NOUN	cost
he	PRON	he
must	AUX	must
speak	VERB	speak
out	ADP	out
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
,	PUNCT	,
too	ADV	too
,	PUNCT	,
have	AUX	have
heard	VERB	hear
that	DET	that
false	ADJ	false
rumour	NOUN	rumour
,	PUNCT	,
and	CCONJ	and
have	AUX	have
heard	VERB	hear
—	PUNCT	—
which	DET	which
I	PRON	I
hope	VERB	hope
you	PRON	you
have	AUX	have
not	PART	not
—	PUNCT	—
the	DET	the
name	NOUN	name
of	ADP	of
the	DET	the
man	NOUN	man
to	PART	to
whom	PRON	whom
your	PRON	your
heart	NOUN	heart
is	AUX	be
supposed	VERB	suppose
to	PART	to
be	AUX	be
given	VERB	give
.	PUNCT	.
Shall	AUX	shall
I	PRON	I
tell	VERB	tell
it	PRON	it
you	PRON	you
?	PUNCT	?
His	PRON	his
name	NOUN	name
is	AUX	be
Conrad	PROPN	Conrad
Fitzgerald	PROPN	Fitzgerald
.	PUNCT	.
”	PUNCT	""""
Monica	PROPN	Monica
recoiled	VERB	recoil
as	ADP	as
if	SCONJ	if
he	PRON	he
had	AUX	have
struck	VERB	strike
her	PRON	she
,	PUNCT	,
and	CCONJ	and
put	VERB	put
both	DET	both
her	PRON	her
hands	NOUN	hand
before	ADP	before
her	PRON	her
face	NOUN	face
.	PUNCT	.
Randolph	PROPN	Randolph
continued	VERB	continue
speaking	VERB	speak
in	ADP	in
the	DET	the
same	ADJ	same
concise	ADJ	concise
way	NOUN	way
.	PUNCT	.
“	PUNCT	""""
Let	VERB	let
me	PRON	I
tell	VERB	tell
you	PRON	you
my	PRON	my
tale	NOUN	tale
now	ADV	now
,	PUNCT	,
Monica	PROPN	Monica
.	PUNCT	.
I	PRON	I
left	VERB	leave
Scotland	PROPN	Scotland
early	ADJ	early
this	NOUN	this
morning	NOUN	morning
,	PUNCT	,
finishing	VERB	finish
business	NOUN	business
twelve	NUM	twelve
hours	NOUN	hour
earlier	ADV	early
than	ADP	than
I	PRON	I
expected	VERB	expect
.	PUNCT	.
I	PRON	I
wired	VERB	wire
from	ADP	from
Durham	PROPN	Durham
to	ADP	to
you	PRON	you
;	PUNCT	;
but	CCONJ	but
you	PRON	you
had	AUX	have
left	VERB	leave
the	DET	the
house	NOUN	house
before	ADP	before
my	PRON	my
telegram	NOUN	telegram
reached	VERB	reach
.	PUNCT	.
In	ADP	in
the	DET	the
train	NOUN	train
,	PUNCT	,
during	ADP	during
the	DET	the
last	ADJ	last
hour	NOUN	hour
of	ADP	of
the	DET	the
journey	NOUN	journey
,	PUNCT	,
some	DET	some
young	ADJ	young
fellows	NOUN	fellow
got	VERB	get
in	ADP	in
,	PUNCT	,
who	PRON	who
were	AUX	be
amusing	VERB	amuse
themselves	PRON	themselves
by	ADP	by
idle	ADJ	idle
repetition	NOUN	repetition
of	ADP	of
current	ADJ	current
gossip	NOUN	gossip
.	PUNCT	.
I	PRON	I
heard	VERB	hear
my	PRON	my
wife	NOUN	wife
's	PART	's
name	NOUN	name
mentioned	VERB	mention
more	ADV	more
than	ADP	than
once	ADV	once
,	PUNCT	,
coupled	VERB	couple
with	ADP	with
that	DET	that
of	ADP	of
Sir	PROPN	Sir
Conrad	PROPN	Conrad
Fitzgerald	PROPN	Fitzgerald
,	PUNCT	,
in	ADP	in
whose	DET	whose
company	NOUN	company
she	PRON	she
had	AUX	have
evidently	ADV	evidently
been	AUX	be
frequently	ADV	frequently
seen	VERB	see
of	ADP	of
late	ADV	late
.	PUNCT	.
I	PRON	I
reached	VERB	reach
home	NOUN	home
—	PUNCT	—
Lady	PROPN	Lady
Monica	PROPN	Monica
was	AUX	be
out	ADV	out
for	ADP	for
the	DET	the
day	NOUN	day
with	ADP	with
Mrs.	PROPN	Mrs.
Bellamy	PROPN	Bellamy
—	PUNCT	—
presumably	ADV	presumably
with	ADP	with
Sir	PROPN	Sir
Conrad	PROPN	Conrad
also	ADV	also
.	PUNCT	.
I	PRON	I
dined	VERB	dine
at	ADP	at
my	PRON	my
club	NOUN	club
,	PUNCT	,
to	PART	to
hear	VERB	hear
from	ADP	from
more	ADJ	more
than	ADP	than
one	NUM	one
source	NOUN	source
that	SCONJ	that
the	DET	the
world	NOUN	world
was	AUX	be
gossiping	VERB	gossip
about	ADP	about
my	PRON	my
handsome	ADJ	handsome
wife	NOUN	wife
and	CCONJ	and
Sir	PROPN	Sir
Conrad	PROPN	Conrad
Fitzgerald	PROPN	Fitzgerald
.	PUNCT	.
I	PRON	I
came	VERB	come
home	ADV	home
at	ADP	at
dusk	NOUN	dusk
to	PART	to
find	VERB	find
the	DET	the
groom	NOUN	groom
just	ADV	just
returned	VERB	return
,	PUNCT	,
with	ADP	with
the	DET	the
news	NOUN	news
that	SCONJ	that
Sir	PROPN	Sir
Conrad	PROPN	Conrad
was	AUX	be
bringing	VERB	bring
my	PRON	my
lady	NOUN	lady
home	ADV	home
,	PUNCT	,
that	SCONJ	that
he	PRON	he
was	AUX	be
dismissed	VERB	dismiss
from	ADP	from
attendance	NOUN	attendance
;	PUNCT	;
and	CCONJ	and
in	ADP	in
effect	NOUN	effect
the	DET	the
man	NOUN	man
whose	DET	whose
acquaintance	NOUN	acquaintance
I	PRON	I
repudiate	VERB	repudiate
,	PUNCT	,
whose	DET	whose
presence	NOUN	presence
in	ADP	in
my	PRON	my
house	NOUN	house
is	AUX	be
an	DET	an
insult	NOUN	insult
,	PUNCT	,
rides	VERB	ride
up	ADP	up
to	ADP	to
my	PRON	my
door	NOUN	door
in	ADP	in
attendance	NOUN	attendance
upon	SCONJ	upon
my	PRON	my
wife	NOUN	wife
.	PUNCT	.
Before	ADP	before
I	PRON	I
say	VERB	say
any	DET	any
more	ADJ	more
,	PUNCT	,
tell	VERB	tell
me	PRON	I
your	PRON	your
story	NOUN	story
.	PUNCT	.
Monica	PROPN	Monica
,	PUNCT	,
let	VERB	let
me	PRON	I
hear	VERB	hear
what	PRON	what
you	PRON	you
have	AUX	have
been	AUX	be
doing	VERB	do
whilst	SCONJ	whilst
I	PRON	I
have	AUX	have
been	AUX	be
away	ADV	away
.	PUNCT	.
”	PUNCT	""""
Monica	PROPN	Monica
,	PUNCT	,
roused	VERB	rouse
to	ADP	to
a	DET	a
passionate	ADJ	passionate
indignation	NOUN	indignation
by	ADP	by
what	PRON	what
she	PRON	she
heard	VERB	hear
—	PUNCT	—
an	NOUN	an
indignation	NOUN	indignation
that	PRON	that
for	ADP	for
the	DET	the
moment	NOUN	moment
seemed	VERB	seem
to	PART	to
include	VERB	include
the	DET	the
husband	NOUN	husband
,	PUNCT	,
who	PRON	who
had	AUX	have
uttered	VERB	utter
such	ADJ	such
cruel	ADJ	cruel
,	PUNCT	,
wounding	ADJ	wounding
words	NOUN	word
,	PUNCT	,
told	VERB	tell
her	PRON	her
story	NOUN	story
with	ADP	with
graphic	ADJ	graphic
energy	NOUN	energy
.	PUNCT	.
She	PRON	she
was	AUX	be
grateful	ADJ	grateful
to	ADP	to
Randolph	PROPN	Randolph
for	ADP	for
listening	VERB	listen
so	ADV	so
calmly	ADV	calmly
and	CCONJ	and
so	ADV	so
patiently	ADV	patiently
.	PUNCT	.
She	PRON	she
was	AUX	be
vaguely	ADV	vaguely
aware	ADJ	aware
that	SCONJ	that
not	PART	not
all	DET	all
men	NOUN	man
would	AUX	would
show	VERB	show
such	ADJ	such
forbearance	NOUN	forbearance
and	CCONJ	and
self	NOUN	self
-	PUNCT	-
control	NOUN	control
.	PUNCT	.
She	PRON	she
knew	VERB	know
she	PRON	she
had	AUX	have
wounded	VERB	wound
him	PRON	he
to	ADP	to
the	DET	the
quick	ADJ	quick
by	ADP	by
her	PRON	she
indiscretion	NOUN	indiscretion
and	CCONJ	and
self	NOUN	self
-	PUNCT	-
will	NOUN	will
,	PUNCT	,
but	CCONJ	but
he	PRON	he
gave	VERB	give
her	PRON	she
every	DET	every
chance	NOUN	chance
to	PART	to
exculpate	VERB	exculpate
herself	PRON	herself
.	PUNCT	.
When	SCONJ	when
she	PRON	she
had	AUX	have
told	VERB	tell
her	PRON	her
story	NOUN	story
,	PUNCT	,
she	PRON	she
stood	VERB	stand
up	ADP	up
very	ADV	very
straight	ADV	straight
before	ADP	before
him	PRON	he
.	PUNCT	.
Let	VERB	let
him	PRON	he
pronounce	VERB	pronounce
sentence	NOUN	sentence
upon	SCONJ	upon
her	PRON	she
;	PUNCT	;
she	PRON	she
would	AUX	would
bear	VERB	bear
it	PRON	it
patiently	ADV	patiently
if	SCONJ	if
she	PRON	she
could	AUX	could
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
see	VERB	see
,	PUNCT	,
Monica	PROPN	Monica
,	PUNCT	,
”	PUNCT	""""
he	PRON	he
answered	VERB	answer
,	PUNCT	,
very	ADV	very
quietly	ADV	quietly
,	PUNCT	,
“	PUNCT	""""
I	PRON	I
understand	VERB	understand
.	PUNCT	.
It	PRON	it
is	AUX	be
not	PART	not
all	DET	all
your	PRON	your
fault	NOUN	fault
.	PUNCT	.
You	PRON	you
have	AUX	have
only	ADV	only
been	AUX	be
unguarded	VERB	unguarde
.	PUNCT	.
You	PRON	you
have	AUX	have
been	AUX	be
an	DET	an
innocent	ADJ	innocent
victim	NOUN	victim
.	PUNCT	.
It	PRON	it
is	AUX	be
Fitzgerald	PROPN	Fitzgerald
's	PART	's
own	ADJ	own
false	ADJ	false
tongue	NOUN	tongue
that	PRON	that
has	AUX	have
set	VERB	set
on	ADP	on
foot	NOUN	foot
these	DET	these
idle	ADJ	idle
,	PUNCT	,
baseless	ADJ	baseless
rumours	NOUN	rumour
.	PUNCT	.
It	PRON	it
is	AUX	be
just	ADV	just
like	ADP	like
him	PRON	he
.	PUNCT	.
”	PUNCT	""""
Monica	PROPN	Monica
recoiled	VERB	recoil
again	ADV	again
.	PUNCT	.
“	PUNCT	""""
Just	ADV	just
like	ADP	like
him	PRON	he
!	PUNCT	!
but	CCONJ	but
,	PUNCT	,
Randolph	PROPN	Randolph
,	PUNCT	,
he	PRON	he
is	AUX	be
my	PRON	my
friend	NOUN	friend
!	PUNCT	!
”	PUNCT	""""
A	DET	a
stern	ADJ	stern
look	NOUN	look
settled	VERB	settle
upon	SCONJ	upon
Randolph	PROPN	Randolph
's	PART	's
face	NOUN	face
.	PUNCT	.
“	PUNCT	""""
Oblige	VERB	oblige
me	PRON	I
,	PUNCT	,
Monica	PROPN	Monica
,	PUNCT	,
by	ADP	by
withdrawing	VERB	withdraw
that	DET	that
word	NOUN	word
.	PUNCT	.
He	PRON	he
is	AUX	be
_	PUNCT	_
not	PART	not
_	PUNCT	_
your	PRON	your
friend	NOUN	friend
;	PUNCT	;
and	CCONJ	and
he	PRON	he
is	AUX	be
my	PRON	my
enemy	NOUN	enemy
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Your	PRON	your
enemy	NOUN	enemy
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Yes	INTJ	yes
;	PUNCT	;
and	CCONJ	and
_	PUNCT	_
this	DET	this
_	PUNCT	_
is	AUX	be
how	SCONJ	how
he	PRON	he
tries	VERB	try
to	PART	to
obtain	VERB	obtain
his	PRON	his
revenge	NOUN	revenge
.	PUNCT	.
”	PUNCT	""""
Monica	PROPN	Monica
was	AUX	be
trembling	VERB	tremble
in	ADP	in
every	DET	every
limb	NOUN	limb
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
do	AUX	do
not	PART	not
understand	VERB	understand
,	PUNCT	,
”	PUNCT	""""
she	PRON	she
said	VERB	say
.	PUNCT	.
“	PUNCT	""""
Sit	VERB	sit
down	ADP	down
,	PUNCT	,
then	ADV	then
,	PUNCT	,
and	CCONJ	and
I	PRON	I
will	AUX	will
tell	VERB	tell
you	PRON	you
.	PUNCT	.
”	PUNCT	""""
She	PRON	she
obeyed	VERB	obey
,	PUNCT	,
but	CCONJ	but
he	PRON	he
did	AUX	do
not	PART	not
sit	VERB	sit
down	ADP	down
.	PUNCT	.
He	PRON	he
stood	VERB	stand
with	ADP	with
his	PRON	his
back	NOUN	back
against	ADP	against
the	DET	the
chimney	NOUN	chimney
-	PUNCT	-
piece	NOUN	piece
,	PUNCT	,
the	DET	the
light	NOUN	light
from	ADP	from
the	DET	the
chandelier	NOUN	chandelier
falling	VERB	fall
full	ADJ	full
upon	SCONJ	upon
his	PRON	his
stern	ADJ	stern
resolute	ADJ	resolute
face	NOUN	face
,	PUNCT	,
with	ADP	with
its	PRON	its
handsome	ADJ	handsome
features	NOUN	feature
and	CCONJ	and
luminous	ADJ	luminous
dark	ADJ	dark
eyes	NOUN	eye
.	PUNCT	.
“	PUNCT	""""
You	PRON	you
say	VERB	say
you	PRON	you
know	VERB	know
the	DET	the
story	NOUN	story
of	ADP	of
Fitzgerald	PROPN	Fitzgerald
's	PART	's
past	NOUN	past
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Yes	INTJ	yes
;	PUNCT	;
he	PRON	he
forged	VERB	forge
a	DET	a
cheque	NOUN	cheque
.	PUNCT	.
His	PRON	his
sister	NOUN	sister
told	VERB	tell
me	PRON	I
.	PUNCT	.
”	PUNCT	""""
Randolph	PROPN	Randolph
looked	VERB	look
at	ADP	at
her	PRON	she
intently	ADV	intently
.	PUNCT	.
“	PUNCT	""""
Was	AUX	be
that	DET	that
_	PUNCT	_
all	DET	all
_	PUNCT	_
she	PRON	she
told	VERB	tell
you	PRON	you
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Yes	INTJ	yes
;	PUNCT	;
she	PRON	she
said	VERB	say
it	PRON	it
was	AUX	be
all	DET	all
.	PUNCT	.
He	PRON	he
deceived	VERB	deceive
a	DET	a
friend	NOUN	friend
and	CCONJ	and
benefactor	NOUN	benefactor
,	PUNCT	,
and	CCONJ	and
committed	VERB	commit
a	DET	a
crime	NOUN	crime
.	PUNCT	.
Was	AUX	be
not	PART	not
that	DET	that
enough	ADJ	enough
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Not	PART	not
enough	ADJ	enough
for	ADP	for
Fitzgerald	PROPN	Fitzgerald
,	PUNCT	,
it	PRON	it
seemed	VERB	seem
,	PUNCT	,
”	PUNCT	""""
answered	VERB	answer
Randolph	PROPN	Randolph
,	PUNCT	,
significantly	ADV	significantly
.	PUNCT	.
“	PUNCT	""""
Monica	PROPN	Monica
,	PUNCT	,
I	PRON	I
am	AUX	be
glad	ADJ	glad
you	PRON	you
did	AUX	do
not	PART	not
know	VERB	know
more	ADJ	more
,	PUNCT	,
since	SCONJ	since
you	PRON	you
have	AUX	have
met	VERB	meet
that	DET	that
man	NOUN	man
as	ADP	as
a	DET	a
friend	NOUN	friend
.	PUNCT	.
Forgiveness	NOUN	forgiveness
is	AUX	be
beautiful	ADJ	beautiful
and	CCONJ	and
noble	ADJ	noble
—	PUNCT	—
but	CCONJ	but
there	PRON	there
are	AUX	be
limits	NOUN	limit
.	PUNCT	.
I	PRON	I
will	AUX	will
tell	VERB	tell
you	PRON	you
the	DET	the
whole	ADJ	whole
story	NOUN	story
,	PUNCT	,
but	CCONJ	but
in	ADP	in
brief	NOUN	brief
.	PUNCT	.
The	DET	the
Colonel	PROPN	Colonel
Hamilton	PROPN	Hamilton
of	ADP	of
whom	PRON	whom
you	PRON	you
heard	VERB	hear
in	ADP	in
connection	NOUN	connection
with	ADP	with
the	DET	the
forgery	NOUN	forgery
was	AUX	be
Fitzgerald	PROPN	Fitzgerald
's	PART	's
best	ADJ	good
and	CCONJ	and
kindest	ADJ	kind
friend	NOUN	friend
.	PUNCT	.
He	PRON	he
was	AUX	be
a	DET	a
friend	NOUN	friend
of	ADP	of
my	PRON	my
mother	NOUN	mother
's	PART	's
and	CCONJ	and
of	ADP	of
mine	PRON	mine
.	PUNCT	.
I	PRON	I
knew	VERB	know
him	PRON	he
intimately	ADV	intimately
,	PUNCT	,
and	CCONJ	and
saw	VERB	see
a	DET	a
good	ADJ	good
deal	NOUN	deal
of	ADP	of
his	PRON	his
_	PUNCT	_
protégé	NOUN	protégé
_	PUNCT	_
at	ADP	at
his	PRON	his
house	NOUN	house
and	CCONJ	and
at	ADP	at
Oxford	PROPN	Oxford
.	PUNCT	.
I	PRON	I
did	AUX	do
not	PART	not
trust	VERB	trust
him	PRON	he
at	ADP	at
any	DET	any
time	NOUN	time
.	PUNCT	.
It	PRON	it
was	AUX	be
no	DET	no
very	ADV	very
great	ADJ	great
surprise	NOUN	surprise
when	SCONJ	when
,	PUNCT	,
after	ADP	after
a	DET	a
carefully	ADV	carefully
concealed	VERB	conceal
course	NOUN	course
of	ADP	of
vulgar	ADJ	vulgar
dissipation	NOUN	dissipation
,	PUNCT	,
he	PRON	he
ended	VERB	end
by	ADP	by
disgracing	VERB	disgrace
himself	PRON	himself
in	ADP	in
the	DET	the
way	NOUN	way
you	PRON	you
have	AUX	have
heard	VERB	hear
described	VERB	describe
.	PUNCT	.
It	PRON	it
cut	VERB	cut
Hamilton	PROPN	Hamilton
to	ADP	to
the	DET	the
quick	ADJ	quick
.	PUNCT	.
‘	PUNCT	'
Why	SCONJ	why
did	AUX	do
not	PART	not
the	DET	the
lad	NOUN	lad
come	VERB	come
to	ADP	to
me	PRON	I
if	SCONJ	if
he	PRON	he
was	AUX	be
in	ADP	in
trouble	NOUN	trouble
?	PUNCT	?
I	PRON	I
would	AUX	would
have	AUX	have
helped	VERB	help
him	PRON	he
,	PUNCT	,
'	PUNCT	'
he	PRON	he
said	VERB	say
.	PUNCT	.
He	PRON	he
let	VERB	let
me	PRON	I
into	ADP	into
the	DET	the
secret	NOUN	secret
,	PUNCT	,
for	ADP	for
I	PRON	I
happened	VERB	happen
to	PART	to
be	AUX	be
staying	VERB	stay
with	ADP	with
him	PRON	he
at	ADP	at
the	DET	the
time	NOUN	time
;	PUNCT	;
but	CCONJ	but
it	PRON	it
was	AUX	be
all	DET	all
hushed	VERB	hush
up	ADP	up
.	PUNCT	.
Fitzgerald	PROPN	Fitzgerald
was	AUX	be
forgiven	VERB	forgive
,	PUNCT	,
and	CCONJ	and
vowed	VERB	vow
an	DET	an
eternal	ADJ	eternal
gratitude	NOUN	gratitude
,	PUNCT	,
as	ADV	as
well	ADV	well
as	ADP	as
a	DET	a
complete	ADJ	complete
reformation	NOUN	reformation
in	ADP	in
his	PRON	his
life	NOUN	life
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Did	AUX	do
he	PRON	he
keep	VERB	keep
his	PRON	his
promise	NOUN	promise
?	PUNCT	?
”	PUNCT	""""
asked	VERB	ask
Monica	PROPN	Monica
in	ADP	in
a	DET	a
whisper	NOUN	whisper
.	PUNCT	.
“	PUNCT	""""
You	PRON	you
shall	AUX	shall
hear	VERB	hear
how	SCONJ	how
,	PUNCT	,
”	PUNCT	""""
answered	VERB	answer
Randolph	PROPN	Randolph
,	PUNCT	,
with	ADP	with
a	DET	a
gathering	VERB	gather
sternness	NOUN	sternness
in	ADP	in
his	PRON	his
tone	NOUN	tone
not	PART	not
lost	VERB	lose
upon	SCONJ	upon
Monica	PROPN	Monica
.	PUNCT	.
“	PUNCT	""""
From	ADP	from
that	DET	that
moment	NOUN	moment
it	PRON	it
seemed	VERB	seem
as	ADP	as
if	SCONJ	if
a	DET	a
demon	NOUN	demon
possessed	VERB	possess
him	PRON	he
.	PUNCT	.
I	PRON	I
believe	VERB	believe
—	PUNCT	—
it	PRON	it
is	AUX	be
the	DET	the
only	ADJ	only
excuse	NOUN	excuse
or	CCONJ	or
explanation	NOUN	explanation
to	PART	to
be	AUX	be
offered	VERB	offer
—	PUNCT	—
that	SCONJ	that
there	PRON	there
is	AUX	be
a	DET	a
taint	NOUN	taint
of	ADP	of
insanity	NOUN	insanity
in	ADP	in
his	PRON	his
blood	NOUN	blood
,	PUNCT	,
and	CCONJ	and
that	SCONJ	that
with	ADP	with
him	PRON	he
it	PRON	it
takes	VERB	take
,	PUNCT	,
or	CCONJ	or
took	VERB	take
,	PUNCT	,
the	DET	the
form	NOUN	form
of	ADP	of
an	DET	an
inexplicable	ADJ	inexplicable
hatred	NOUN	hatred
towards	ADP	towards
the	DET	the
man	NOUN	man
to	PART	to
whom	PRON	whom
he	PRON	he
owed	VERB	owe
so	ADV	so
much	ADJ	much
.	PUNCT	.
About	ADV	about
this	DET	this
time	NOUN	time
,	PUNCT	,
Colonel	PROPN	Colonel
Hamilton	PROPN	Hamilton
,	PUNCT	,
till	SCONJ	till
then	ADV	then
a	DET	a
bachelor	NOUN	bachelor
,	PUNCT	,
married	VERB	marry
a	DET	a
friendless	ADJ	friendless
,	PUNCT	,
beautiful	ADJ	beautiful
young	ADJ	young
wife	NOUN	wife
,	PUNCT	,
to	PART	to
whom	PRON	whom
in	ADP	in
his	PRON	his
very	ADV	very
quiet	ADJ	quiet
and	CCONJ	and
undemonstrative	ADJ	undemonstrative
way	NOUN	way
he	PRON	he
was	AUX	be
deeply	ADV	deeply
and	CCONJ	and
passionately	ADV	passionately
attached	VERB	attach
,	PUNCT	,
as	ADP	as
she	PRON	she
was	AUX	be
to	ADP	to
him	PRON	he
.	PUNCT	.
But	CCONJ	but
she	PRON	she
was	AUX	be
very	ADV	very
young	ADJ	young
and	CCONJ	and
very	ADV	very
inexperienced	ADJ	inexperienced
,	PUNCT	,
and	CCONJ	and
when	SCONJ	when
that	DET	that
man	NOUN	man
,	PUNCT	,
with	ADP	with
his	PRON	his
smooth	ADJ	smooth
false	ADJ	false
tongue	NOUN	tongue
,	PUNCT	,
set	VERB	set
himself	PRON	himself
to	PART	to
poison	VERB	poison
her	PRON	her
life	NOUN	life
by	ADP	by
filling	VERB	fill
her	PRON	her
mind	NOUN	mind
with	ADP	with
doubts	NOUN	doubt
of	ADP	of
her	PRON	her
husband	NOUN	husband
's	PART	's
love	NOUN	love
,	PUNCT	,
he	PRON	he
succeeded	VERB	succeed
but	CCONJ	but
too	ADV	too
well	ADV	well
.	PUNCT	.
She	PRON	she
spoke	VERB	speak
no	DET	no
word	NOUN	word
of	ADP	of
what	PRON	what
she	PRON	she
suffered	VERB	suffer
,	PUNCT	,
but	CCONJ	but
withdrew	VERB	withdraw
herself	PRON	herself
in	ADP	in
her	PRON	her
morbid	ADJ	morbid
jealous	ADJ	jealous
distress	NOUN	distress
.	PUNCT	.
She	PRON	she
broke	VERB	break
the	DET	the
faithful	ADJ	faithful
heart	NOUN	heart
that	PRON	that
loved	VERB	love
her	PRON	she
,	PUNCT	,
and	CCONJ	and
she	PRON	she
broke	VERB	break
her	PRON	her
own	ADJ	own
too	ADV	too
.	PUNCT	.
It	PRON	it
sounds	VERB	sound
a	DET	a
wild	ADJ	wild
and	CCONJ	and
foolish	ADJ	foolish
tale	NOUN	tale
,	PUNCT	,
perhaps	ADV	perhaps
,	PUNCT	,
to	ADP	to
one	NOUN	one
who	PRON	who
does	AUX	do
not	PART	not
understand	VERB	understand
the	DET	the
mysteries	NOUN	mystery
of	ADP	of
a	DET	a
passionate	ADJ	passionate
love	NOUN	love
such	ADJ	such
as	ADP	as
that	DET	that
;	PUNCT	;
but	CCONJ	but
it	PRON	it
is	AUX	be
all	DET	all
too	ADV	too
true	ADJ	true
.	PUNCT	.
I	PRON	I
had	AUX	have
been	AUX	be
absent	ADJ	absent
from	ADP	from
England	PROPN	England
for	ADP	for
some	DET	some
time	NOUN	time
,	PUNCT	,
but	CCONJ	but
came	VERB	come
home	ADV	home
,	PUNCT	,
all	DET	all
unconscious	ADJ	unconscious
of	ADP	of
what	PRON	what
had	AUX	have
happened	VERB	happen
,	PUNCT	,
to	PART	to
find	VERB	find
my	PRON	my
friend	NOUN	friend
Hamilton	PROPN	Hamilton
in	ADP	in
terrible	ADJ	terrible
grief	NOUN	grief
.	PUNCT	.
His	PRON	his
young	ADJ	young
wife	NOUN	wife
lay	VERB	lie
dying	VERB	die
—	PUNCT	—
dying	VERB	die
of	ADP	of
a	DET	a
rapid	ADJ	rapid
decline	NOUN	decline
,	PUNCT	,
brought	VERB	bring
on	ADP	on
,	PUNCT	,
it	PRON	it
was	AUX	be
said	VERB	say
,	PUNCT	,
by	ADP	by
mental	ADJ	mental
distress	NOUN	distress
;	PUNCT	;
and	CCONJ	and
worse	ADV	worse
than	ADP	than
all	DET	all
,	PUNCT	,
she	PRON	she
could	AUX	could
not	PART	not
endure	VERB	endure
her	PRON	her
husband	NOUN	husband
's	PART	's
presence	NOUN	presence
in	ADP	in
the	DET	the
room	NOUN	room
,	PUNCT	,
but	CCONJ	but
shrank	VERB	shrink
from	ADP	from
him	PRON	he
with	ADP	with
inconceivable	ADJ	inconceivable
terror	NOUN	terror
and	CCONJ	and
excitement	NOUN	excitement
.	PUNCT	.
He	PRON	he
was	AUX	be
utterly	ADV	utterly
broken	VERB	break
down	ADP	down
by	ADP	by
distress	NOUN	distress
.	PUNCT	.
He	PRON	he
begged	VERB	beg
me	PRON	I
to	PART	to
see	VERB	see
her	PRON	she
,	PUNCT	,
and	CCONJ	and
to	PART	to
learn	VERB	learn
if	SCONJ	if
I	PRON	I
could	AUX	could
,	PUNCT	,
the	DET	the
cause	NOUN	cause
of	ADP	of
this	DET	this
miserable	ADJ	miserable
alteration	NOUN	alteration
.	PUNCT	.
I	PRON	I
did	AUX	do
see	VERB	see
her	PRON	she
.	PUNCT	.
I	PRON	I
did	AUX	do
get	VERB	get
her	PRON	she
to	PART	to
tell	VERB	tell
her	PRON	her
story	NOUN	story
.	PUNCT	.
I	PRON	I
heard	VERB	hear
what	PRON	what
Conrad	PROPN	Conrad
Fitzgerald	PROPN	Fitzgerald
had	AUX	have
done	VERB	do
;	PUNCT	;
and	CCONJ	and
I	PRON	I
was	AUX	be
able	ADJ	able
,	PUNCT	,
I	PRON	I
am	AUX	be
thankful	ADJ	thankful
to	PART	to
say	VERB	say
,	PUNCT	,
to	PART	to
relieve	VERB	relieve
her	PRON	her
mind	NOUN	mind
of	ADP	of
its	PRON	its
terrible	NOUN	terrible
fear	NOUN	fear
,	PUNCT	,
and	CCONJ	and
to	PART	to
bring	VERB	bring
her	PRON	her
husband	NOUN	husband
to	ADP	to
her	PRON	she
before	ADP	before
the	DET	the
end	NOUN	end
had	AUX	have
come	VERB	come
.	PUNCT	.
She	PRON	she
died	VERB	die
in	ADP	in
his	PRON	his
arms	NOUN	arm
,	PUNCT	,
happy	ADJ	happy
at	ADP	at
the	DET	the
last	ADJ	last
;	PUNCT	;
but	CCONJ	but
she	PRON	she
died	VERB	die
;	PUNCT	;
and	CCONJ	and
he	PRON	he
,	PUNCT	,
