online	ADJ	online
line	NOUN	line
,	PUNCT	,
cut	VERB	cut
the	DET	the
speech	NOUN	speech
off	ADP	off
sharply	ADV	sharply
at	ADP	at
the	DET	the
breath	NOUN	breath
of	ADP	of
another	DET	another
word	NOUN	word
.	PUNCT	.
The	DET	the
old	ADJ	old
look	NOUN	look
of	ADP	of
pain	NOUN	pain
came	VERB	come
into	ADP	into
his	PRON	his
eyes	NOUN	eye
--	PUNCT	--
the	DET	the
pain	NOUN	pain
she	PRON	she
had	AUX	have
seen	VERB	see
there	ADV	there
when	SCONJ	when
he	PRON	he
stood	VERB	stand
at	ADP	at
the	DET	the
desk	NOUN	desk
in	ADP	in
the	DET	the
steamship	NOUN	steamship
agency	NOUN	agency
--	PUNCT	--
and	CCONJ	and
he	PRON	he
turned	VERB	turn
away	ADV	away
.	PUNCT	.
Rowgowskii	PROPN	Rowgowskii
had	AUX	have
crawled	VERB	crawl
along	ADP	along
the	DET	the
drogue	NOUN	drogue
and	CCONJ	and
was	AUX	be
hanging	VERB	hang
now	ADV	now
to	ADP	to
the	DET	the
bow	NOUN	bow
.	PUNCT	.
Lavelle	PROPN	Lavelle
hurled	VERB	hurl
an	DET	an
angry	ADJ	angry
order	NOUN	order
in	ADP	in
Chinese	PROPN	Chinese
at	ADP	at
the	DET	the
coolies	NOUN	coolie
forward	ADV	forward
and	CCONJ	and
they	PRON	they
sprang	VERB	sprang
to	ADP	to
their	PRON	their
feet	NOUN	foot
.	PUNCT	.
They	PRON	they
dragged	VERB	drag
Rowgowskii	PROPN	Rowgowskii
aboard	ADV	aboard
and	CCONJ	and
dropped	VERB	drop
him	PRON	he
in	ADP	in
an	DET	an
exhausted	ADJ	exhausted
,	PUNCT	,
shivering	ADJ	shivering
heap	NOUN	heap
.	PUNCT	.
Chang	PROPN	Chang
moved	VERB	move
aft	ADV	aft
to	ADP	to
where	SCONJ	where
Lavelle	PROPN	Lavelle
sank	VERB	sink
wearily	ADV	wearily
on	ADP	on
the	DET	the
seat	NOUN	seat
built	VERB	build
against	ADP	against
the	DET	the
air	NOUN	air
-	PUNCT	-
tank	NOUN	tank
casing	NOUN	casing
and	CCONJ	and
handed	VERB	hand
him	PRON	he
the	DET	the
revolver	NOUN	revolver
.	PUNCT	.
He	PRON	he
began	VERB	begin
an	DET	an
apology	NOUN	apology
.	PUNCT	.
""""	PUNCT	""""
More	ADJ	More
better	ADJ	well
him	PRON	he
dead	ADJ	dead
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
and	CCONJ	and
Lavelle	PROPN	Lavelle
silenced	VERB	silence
him	PRON	he
with	ADP	with
one	NUM	one
word	NOUN	word
that	PRON	that
made	VERB	make
the	DET	the
giant	NOUN	giant
cower	VERB	cower
beside	ADP	beside
him	PRON	he
like	ADP	like
a	DET	a
dog	NOUN	dog
under	ADP	under
a	DET	a
lash	NOUN	lash
.	PUNCT	.
Emily	PROPN	Emily
,	PUNCT	,
seeing	VERB	see
this	DET	this
,	PUNCT	,
wondered	VERB	wonder
,	PUNCT	,
for	ADP	for
she	PRON	she
recalled	VERB	recall
,	PUNCT	,
with	ADP	with
a	DET	a
shudder	NOUN	shudder
,	PUNCT	,
the	DET	the
fierceness	NOUN	fierceness
of	ADP	of
this	DET	this
big	ADJ	big
yellow	ADJ	yellow
man	NOUN	man
in	ADP	in
the	DET	the
night	NOUN	night
.	PUNCT	.
CHAPTER	NOUN	chapter
VII	NUM	vii
As	ADP	as
the	DET	the
dawn	NOUN	dawn
had	AUX	have
come	VERB	come
quickly	ADV	quickly
,	PUNCT	,
so	ADV	so
order	NOUN	order
sprang	VERB	spring
out	ADP	out
of	ADP	of
chaos	NOUN	chaos
under	ADP	under
Lavelle	PROPN	Lavelle
's	PART	's
quiet	ADJ	quiet
voice	NOUN	voice
of	ADP	of
command	NOUN	command
.	PUNCT	.
There	PRON	there
was	AUX	be
no	DET	no
shouting	NOUN	shouting
;	PUNCT	;
no	DET	no
bluster	NOUN	bluster
--	PUNCT	--
a	DET	a
certain	ADJ	certain
proof	NOUN	proof
always	ADV	always
that	SCONJ	that
it	PRON	it
has	AUX	have
been	AUX	be
given	VERB	give
to	ADP	to
a	DET	a
man	NOUN	man
to	PART	to
speak	VERB	speak
with	ADP	with
authority	NOUN	authority
.	PUNCT	.
A	DET	a
word	NOUN	word
--	PUNCT	--
more	ADV	more
often	ADV	often
it	PRON	it
was	AUX	be
but	ADV	but
a	DET	a
nod	NOUN	nod
or	CCONJ	or
a	DET	a
wave	NOUN	wave
of	ADP	of
the	DET	the
hand	NOUN	hand
--	PUNCT	--
and	CCONJ	and
as	ADP	as
if	SCONJ	if
by	ADP	by
magic	NOUN	magic
these	DET	these
yellow	ADJ	yellow
men	NOUN	man
translated	VERB	translate
it	PRON	it
into	ADP	into
some	DET	some
needed	VERB	need
action	NOUN	action
.	PUNCT	.
One	NUM	one
of	ADP	of
the	DET	the
first	ADJ	first
things	NOUN	thing
Lavelle	PROPN	Lavelle
caused	VERB	cause
to	PART	to
be	AUX	be
done	VERB	do
was	AUX	be
the	DET	the
moving	NOUN	moving
of	ADP	of
the	DET	the
boat	NOUN	boat
's	PART	's
two	NUM	two
water	NOUN	water
breakers	NOUN	breaker
aft	ADV	aft
.	PUNCT	.
He	PRON	he
gave	VERB	give
each	DET	each
one	NOUN	one
a	DET	a
drink	NOUN	drink
,	PUNCT	,
apportioning	VERB	apportion
to	ADP	to
the	DET	the
coolies	NOUN	coolie
what	PRON	what
he	PRON	he
gave	VERB	give
to	ADP	to
the	DET	the
others	NOUN	other
and	CCONJ	and
even	ADV	even
rousing	VERB	rouse
the	DET	the
Russian	PROPN	Russian
for	ADP	for
his	PRON	his
share	NOUN	share
.	PUNCT	.
When	SCONJ	when
it	PRON	it
came	VERB	come
to	ADP	to
his	PRON	his
turn	NOUN	turn
to	PART	to
drink	VERB	drink
he	PRON	he
paused	VERB	pause
and	CCONJ	and
,	PUNCT	,
with	ADP	with
one	NUM	one
scarred	ADJ	scarred
arm	NOUN	arm
resting	VERB	rest
across	ADP	across
his	PRON	his
knee	NOUN	knee
,	PUNCT	,
looked	VERB	look
out	ADP	out
across	ADP	across
the	DET	the
sea	NOUN	sea
mystically	ADV	mystically
.	PUNCT	.
He	PRON	he
turned	VERB	turn
quickly	ADV	quickly
toward	ADP	toward
the	DET	the
women	NOUN	woman
,	PUNCT	,
after	ADP	after
several	ADJ	several
minutes	NOUN	minute
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
wish	VERB	wish
to	PART	to
say	VERB	say
a	DET	a
word	NOUN	word
to	ADP	to
you	PRON	you
,	PUNCT	,
Miss	PROPN	Miss
Granville	PROPN	Granville
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
in	ADP	in
the	DET	the
quiet	ADJ	quiet
low	NOUN	low
tone	NOUN	tone
which	DET	which
seemed	VERB	seem
to	PART	to
be	AUX	be
invariably	ADV	invariably
his	PRON	his
manner	NOUN	manner
of	ADP	of
speaking	VERB	speak
.	PUNCT	.
His	PRON	his
glance	NOUN	glance
rested	VERB	rest
on	ADP	on
her	PRON	she
but	CCONJ	but
for	ADP	for
a	DET	a
moment	NOUN	moment
,	PUNCT	,
and	CCONJ	and
then	ADV	then
passed	VERB	pass
to	ADP	to
Elsie	PROPN	Elsie
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
to	ADP	to
you	PRON	you
,	PUNCT	,
too	ADV	too
,	PUNCT	,
Mrs.	PROPN	Mrs.
Moore	PROPN	Moore
:	PUNCT	:
I	PRON	I
want	VERB	want
you	PRON	you
both	DET	both
to	PART	to
know	VERB	know
that	SCONJ	that
I	PRON	I
am	AUX	be
very	ADV	very
sorry	ADJ	sorry
that	SCONJ	that
this	DET	this
terrible	ADJ	terrible
thing	NOUN	thing
has	AUX	have
happened	VERB	happen
to	ADP	to
you	PRON	you
.	PUNCT	.
Yet	ADV	yet
women	NOUN	woman
can	AUX	can
be	AUX	be
brave	ADJ	brave
.	PUNCT	.
I	PRON	I
have	AUX	have
met	VERB	meet
brave	ADJ	brave
men	NOUN	man
,	PUNCT	,
but	CCONJ	but
never	ADV	never
any	DET	any
braver	ADJ	brave
than	ADP	than
you	PRON	you
two	NUM	two
women	NOUN	woman
at	ADP	at
this	DET	this
moment	NOUN	moment
.	PUNCT	.
Because	SCONJ	because
you	PRON	you
are	AUX	be
brave	ADJ	brave
I	PRON	I
have	AUX	have
chosen	VERB	choose
to	PART	to
speak	VERB	speak
to	ADP	to
you	PRON	you
as	ADP	as
I	PRON	I
am	AUX	be
doing	VERB	do
.	PUNCT	.
I	PRON	I
want	VERB	want
you	PRON	you
to	PART	to
feel	VERB	feel
--	PUNCT	--
to	PART	to
know	VERB	know
that	SCONJ	that
I	PRON	I
appreciate	VERB	appreciate
your	PRON	your
trying	VERB	try
position	NOUN	position
.	PUNCT	.
I	PRON	I
will	AUX	will
endeavor	VERB	endeavor
to	PART	to
make	VERB	make
things	NOUN	thing
as	ADV	as
easy	ADJ	easy
as	ADP	as
I	PRON	I
can	AUX	can
for	ADP	for
you	PRON	you
--	PUNCT	--
so	SCONJ	so
you	PRON	you
may	AUX	may
not	PART	not
be	AUX	be
ashamed	ADJ	ashamed
--	PUNCT	--
as	ADP	as
I	PRON	I
should	AUX	should
wish	VERB	wish
my	PRON	my
mother	NOUN	mother
and	CCONJ	and
my	PRON	my
sister	NOUN	sister
to	PART	to
go	VERB	go
unashamed	ADJ	unashamed
.	PUNCT	.
We	PRON	we
may	AUX	may
be	AUX	be
together	ADV	together
only	ADV	only
a	DET	a
short	ADJ	short
time	NOUN	time
--	PUNCT	--
maybe	ADV	maybe
a	DET	a
very	ADV	very
long	ADJ	long
while	NOUN	while
.	PUNCT	.
Long	ADJ	long
or	CCONJ	or
short	ADJ	short
,	PUNCT	,
every	DET	every
one	NUM	one
of	ADP	of
us	PRON	we
is	AUX	be
going	VERB	go
to	PART	to
be	AUX	be
called	VERB	call
upon	SCONJ	upon
to	PART	to
show	VERB	show
the	DET	the
utmost	ADJ	utmost
patience	NOUN	patience
and	CCONJ	and
forbearance	NOUN	forbearance
--	PUNCT	--
fortitude	NOUN	fortitude
.	PUNCT	.
God	PROPN	God
willing	ADJ	willing
,	PUNCT	,
we	PRON	we
will	AUX	will
pull	VERB	pull
through	ADV	through
and	CCONJ	and
I	PRON	I
will	AUX	will
give	VERB	give
my	PRON	my
life	NOUN	life
willingly	ADV	willingly
to	ADP	to
that	DET	that
end	NOUN	end
at	ADP	at
any	DET	any
moment	NOUN	moment
.	PUNCT	.
If	SCONJ	if
I	PRON	I
should	AUX	should
be	AUX	be
taken	VERB	take
from	ADP	from
you----	PRON	you----
""""	PUNCT	""""
A	DET	a
sob	NOUN	sob
from	ADP	from
the	DET	the
Shanghai	PROPN	Shanghai
woman	NOUN	woman
interrupted	VERB	interrupt
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
No	INTJ	no
;	PUNCT	;
one	PRON	one
never	ADV	never
knows	VERB	know
what	PRON	what
may	AUX	may
happen	VERB	happen
.	PUNCT	.
There	PRON	there
is	AUX	be
Chang	PROPN	Chang
,	PUNCT	,
and	CCONJ	and
you	PRON	you
may	AUX	may
trust	VERB	trust
him	PRON	he
as	ADP	as
I	PRON	I
expect	VERB	expect
you	PRON	you
to	PART	to
trust	VERB	trust
me	PRON	I
--	PUNCT	--
implicitly	ADV	implicitly
.	PUNCT	.
A	DET	a
moment	NOUN	moment
ago	ADV	ago
you	PRON	you
saw	VERB	see
something----	NOUN	something----
""""	PUNCT	""""
His	PRON	his
glance	NOUN	glance
went	VERB	go
to	ADP	to
the	DET	the
Russian	PROPN	Russian
,	PUNCT	,
and	CCONJ	and
Emily	PROPN	Emily
understood	VERB	understand
.	PUNCT	.
""""	PUNCT	""""
That	DET	that
was	AUX	be
necessary	ADJ	necessary
,	PUNCT	,
but	CCONJ	but
I	PRON	I
do	AUX	do
n't	PART	not
wish	VERB	wish
you	PRON	you
to	PART	to
understand	VERB	understand
this	DET	this
to	PART	to
be	AUX	be
an	DET	an
apology	NOUN	apology
--	PUNCT	--
or	CCONJ	or
an	DET	an
explanation	NOUN	explanation
.	PUNCT	.
I	PRON	I
think	VERB	think
I	PRON	I
did	AUX	do
wrong	NOUN	wrong
in	ADP	in
not	PART	not
letting	VERB	let
that	DET	that
man	NOUN	man
drown	VERB	drown
--	PUNCT	--
in	ADP	in
not	PART	not
killing	VERB	kill
him	PRON	he
.	PUNCT	.
""""	PUNCT	""""
Emily	PROPN	Emily
turned	VERB	turn
her	PRON	her
face	NOUN	face
away	ADV	away
with	ADP	with
a	DET	a
shudder	NOUN	shudder
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
may	AUX	may
think	VERB	think
of	ADP	of
me	PRON	I
as	ADP	as
you	PRON	you
please	VERB	please
.	PUNCT	.
It	PRON	it
is	AUX	be
immaterial	ADJ	immaterial
,	PUNCT	,
but	CCONJ	but
obedience	NOUN	obedience
I	PRON	I
will	AUX	will
have	AUX	have
and	CCONJ	and
must	AUX	must
have	AUX	have
from	ADP	from
every	DET	every
soul	NOUN	soul
here	ADV	here
.	PUNCT	.
""""	PUNCT	""""
A	DET	a
harshness	NOUN	harshness
as	ADP	as
of	ADP	of
a	DET	a
steel	NOUN	steel
blade	NOUN	blade
meeting	VERB	meet
a	DET	a
steel	NOUN	steel
blade	NOUN	blade
displaced	VERB	displace
the	DET	the
gentleness	NOUN	gentleness
in	ADP	in
his	PRON	his
voice	NOUN	voice
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
sea	NOUN	sea
is	AUX	be
very	ADV	very
treacherous	ADJ	treacherous
--	PUNCT	--
very	ADV	very
treacherous	ADJ	treacherous
.	PUNCT	.
One	PRON	one
must	AUX	must
be	AUX	be
in	ADP	in
order	NOUN	order
to	PART	to
fight	VERB	fight
it	PRON	it
.	PUNCT	.
That	DET	that
is	AUX	be
all	DET	all
.	PUNCT	.
""""	PUNCT	""""
Glancing	VERB	glance
up	ADV	up
,	PUNCT	,
Emily	PROPN	Emily
saw	VERB	see
Lavelle	PROPN	Lavelle
gazing	VERB	gaze
out	ADV	out
over	ADP	over
the	DET	the
water	NOUN	water
again	ADV	again
,	PUNCT	,
seemingly	ADV	seemingly
oblivious	ADJ	oblivious
of	ADP	of
the	DET	the
boat	NOUN	boat
.	PUNCT	.
The	DET	the
bearded	ADJ	bearded
man	NOUN	man
forward	ADV	forward
groaned	VERB	groan
.	PUNCT	.
He	PRON	he
sat	VERB	sit
up	ADP	up
and	CCONJ	and
the	DET	the
sight	NOUN	sight
of	ADP	of
his	PRON	his
bruised	ADJ	bruised
and	CCONJ	and
broken	ADJ	broken
nose	NOUN	nose
--	PUNCT	--
his	PRON	his
face	NOUN	face
swollen	ADJ	swollen
beyond	ADP	beyond
resemblance	NOUN	resemblance
to	ADP	to
what	PRON	what
it	PRON	it
had	AUX	have
been	AUX	be
only	ADV	only
a	DET	a
little	ADJ	little
while	NOUN	while
before	ADV	before
--	PUNCT	--
renewed	VERB	renew
in	ADP	in
all	DET	all
its	PRON	its
strength	NOUN	strength
her	PRON	her
feeling	NOUN	feeling
of	ADP	of
revulsion	NOUN	revulsion
against	ADP	against
Lavelle	PROPN	Lavelle
.	PUNCT	.
She	PRON	she
grew	VERB	grow
sick	ADJ	sick
at	ADP	at
the	DET	the
thought	NOUN	thought
of	ADP	of
the	DET	the
brutish	ADJ	brutish
force	NOUN	force
of	ADP	of
him	PRON	he
who	PRON	who
could	AUX	could
maul	VERB	maul
a	DET	a
man	NOUN	man
like	ADP	like
that	DET	that
with	ADP	with
one	NUM	one
blow	NOUN	blow
.	PUNCT	.
CHAPTER	NOUN	chapter
VIII	NUM	viii
That	DET	that
night	NOUN	night
at	ADP	at
midnight	NOUN	midnight
,	PUNCT	,
when	SCONJ	when
Lavelle	PROPN	Lavelle
relieved	VERB	relieve
Chang	PROPN	Chang
at	ADP	at
the	DET	the
steering	NOUN	steering
oar	NOUN	oar
,	PUNCT	,
the	DET	the
Chinaman	PROPN	Chinaman
told	VERB	tell
him	PRON	he
that	SCONJ	that
it	PRON	it
was	AUX	be
hopeless	ADJ	hopeless
to	PART	to
go	VERB	go
as	ADP	as
they	PRON	they
were	AUX	be
going	VERB	go
.	PUNCT	.
""""	PUNCT	""""
This	DET	this
boat	NOUN	boat
no	DET	no
can	AUX	can
do	AUX	do
.	PUNCT	.
Go	VERB	go
loo'ard	NOUN	loo'ard
all	DET	all
time	NOUN	time
.	PUNCT	.
All	DET	all
same	ADJ	same
like	ADP	like
crab	NOUN	crab
--	PUNCT	--
go	VERB	go
sideways	NOUN	sideway
.	PUNCT	.
""""	PUNCT	""""
Lavelle	PROPN	Lavelle
had	AUX	have
observed	VERB	observe
this	DET	this
early	ADV	early
in	ADP	in
the	DET	the
afternoon	NOUN	afternoon
when	SCONJ	when
the	DET	the
wind	NOUN	wind
had	AUX	have
sprung	VERB	spring
up	ADP	up
from	ADP	from
the	DET	the
northeast	NOUN	northeast
and	CCONJ	and
he	PRON	he
had	AUX	have
laid	VERB	lay
a	DET	a
course	NOUN	course
to	ADP	to
the	DET	the
eastward	NOUN	eastward
.	PUNCT	.
Such	ADJ	such
boats	NOUN	boat
as	ADP	as
this	DET	this
,	PUNCT	,
lapstreaked	VERB	lapstreake
and	CCONJ	and
air	NOUN	air
-	PUNCT	-
tanked	VERB	tank
,	PUNCT	,
practically	ADV	practically
keelless	ADJ	keelless
and	CCONJ	and
without	ADP	without
centerboard	NOUN	centerboard
or	CCONJ	or
leeboard	NOUN	leeboard
,	PUNCT	,
were	AUX	be
never	ADV	never
built	VERB	build
for	ADP	for
sailing	NOUN	sailing
and	CCONJ	and
least	ADJ	least
of	ADP	of
all	DET	all
on	ADP	on
the	DET	the
wind	NOUN	wind
.	PUNCT	.
""""	PUNCT	""""
See	VERB	see
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Chang	PROPN	Chang
,	PUNCT	,
flashing	VERB	flash
an	DET	an
electric	ADJ	electric
pocket	NOUN	pocket
torch	NOUN	torch
which	DET	which
had	AUX	have
been	AUX	be
found	VERB	find
among	ADP	among
the	DET	the
boat	NOUN	boat
's	PART	's
outfit	NOUN	outfit
.	PUNCT	.
""""	PUNCT	""""
Look	VERB	look
him	PRON	he
now	ADV	now
,	PUNCT	,
master	NOUN	master
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
light	NOUN	light
was	AUX	be
on	ADP	on
the	DET	the
boat	NOUN	boat
compass	NOUN	compass
.	PUNCT	.
""""	PUNCT	""""
Make	VERB	make
him	PRON	he
now	ADV	now
eas	X	eas
'	X	'
by	ADP	by
sou	X	sou
'	PUNCT	'
.	PUNCT	.
One	NUM	one
time	NOUN	time
turn	VERB	turn
all	DET	all
loun	X	loun
'	PUNCT	'
.	PUNCT	.
'	PUNCT	'
Nother	DET	nother
time	NOUN	time
eas'sou'eas'--sou'eas	X	eas'sou'eas'--sou'eas
'	X	'
by	ADP	by
eas'--fi	X	eas'--fi
'	X	'
slix	X	slix
ploint	X	ploint
off	ADP	off
wind	NOUN	wind
.	PUNCT	.
No	DET	no
good	ADJ	good
!	PUNCT	!
All	DET	all
same	ADJ	same
dam	X	dam
sklare	X	sklare
lig	X	lig
ship	NOUN	ship
.	PUNCT	.
""""	PUNCT	""""
Lavelle	PROPN	Lavelle
ordered	VERB	order
Chang	PROPN	Chang
to	PART	to
turn	VERB	turn
in	ADP	in
and	CCONJ	and
the	DET	the
serang	NOUN	serang
handed	VERB	hand
him	PRON	he
the	DET	the
Shanghai	PROPN	Shanghai
woman	NOUN	woman
's	PART	's
tiny	ADJ	tiny
emerald	NOUN	emerald
-	PUNCT	-
studded	ADJ	studded
watch	NOUN	watch
--	PUNCT	--
the	DET	the
one	NUM	one
thing	NOUN	thing
of	ADP	of
value	NOUN	value
that	PRON	that
remained	VERB	remain
of	ADP	of
all	DET	all
her	PRON	her
years	NOUN	year
of	ADP	of
trafficking	NOUN	trafficking
.	PUNCT	.
She	PRON	she
had	AUX	have
turned	VERB	turn
it	PRON	it
over	ADP	over
to	ADP	to
Lavelle	PROPN	Lavelle
to	PART	to
keep	VERB	keep
the	DET	the
boat	NOUN	boat
's	PART	's
time	NOUN	time
.	PUNCT	.
The	DET	the
Chinaman	PROPN	Chinaman
curled	VERB	curl
up	ADP	up
obediently	ADV	obediently
under	ADP	under
the	DET	the
lee	NOUN	lee
gunwale	NOUN	gunwale
,	PUNCT	,
pausing	VERB	pause
as	ADP	as
he	PRON	he
sank	VERB	sink
into	ADP	into
the	DET	the
darkness	NOUN	darkness
to	PART	to
inquire	VERB	inquire
if	SCONJ	if
the	DET	the
""""	PUNCT	""""
caplun	NOUN	caplun
's	PART	's
topside	NOUN	topside
""""	PUNCT	""""
still	ADV	still
hurt	VERB	hurt
.	PUNCT	.
Lavelle	PROPN	Lavelle
told	VERB	tell
him	PRON	he
that	SCONJ	that
the	DET	the
pain	NOUN	pain
had	AUX	have
gone	VERB	go
out	ADP	out
of	ADP	of
his	PRON	his
head	NOUN	head
completely	ADV	completely
and	CCONJ	and
Chang	PROPN	Chang
grunted	VERB	grunt
in	ADP	in
satisfaction	NOUN	satisfaction
.	PUNCT	.
In	ADP	in
the	DET	the
first	ADJ	first
fifteen	NUM	fifteen
minutes	NOUN	minute
of	ADP	of
his	PRON	his
watch	NOUN	watch
Lavelle	PROPN	Lavelle
realized	VERB	realize
the	DET	the
truth	NOUN	truth
of	ADP	of
all	DET	all
that	PRON	that
Chang	PROPN	Chang
had	AUX	have
told	VERB	tell
him	PRON	he
.	PUNCT	.
It	PRON	it
was	AUX	be
impossible	ADJ	impossible
to	PART	to
keep	VERB	keep
the	DET	the
boat	NOUN	boat
on	ADP	on
an	DET	an
easterly	ADJ	easterly
course	NOUN	course
.	PUNCT	.
The	DET	the
leeway	NOUN	leeway
she	PRON	she
made	VERB	make
in	ADP	in
only	ADV	only
the	DET	the
light	ADJ	light
breeze	NOUN	breeze
that	PRON	that
was	AUX	be
blowing	VERB	blow
was	AUX	be
appalling	ADJ	appalling
.	PUNCT	.
She	PRON	she
was	AUX	be
not	PART	not
making	VERB	make
more	ADJ	more
than	ADP	than
three	NUM	three
knots	NOUN	knot
an	DET	an
hour	NOUN	hour
.	PUNCT	.
The	DET	the
breeze	NOUN	breeze
which	DET	which
had	AUX	have
persisted	VERB	persist
out	ADP	out
of	ADP	of
the	DET	the
north	NOUN	north
since	SCONJ	since
the	DET	the
afternoon	NOUN	afternoon
he	PRON	he
knew	VERB	know
for	ADP	for
the	DET	the
first	ADJ	first
breath	NOUN	breath
of	ADP	of
the	DET	the
trades	NOUN	trade
--	PUNCT	--
although	SCONJ	although
it	PRON	it
was	AUX	be
a	DET	a
degree	NOUN	degree
or	CCONJ	or
two	NUM	two
above	ADP	above
their	PRON	their
northern	ADJ	northern
limit	NOUN	limit
.	PUNCT	.
With	ADP	with
provisions	NOUN	provision
for	ADP	for
twenty	NUM	twenty
days	NOUN	day
and	CCONJ	and
only	ADV	only
a	DET	a
week	NOUN	week
's	PART	's
supply	NOUN	supply
of	ADP	of
water	NOUN	water
he	PRON	he
had	AUX	have
to	PART	to
admit	VERB	admit
to	ADP	to
himself	PRON	himself
that	SCONJ	that
he	PRON	he
was	AUX	be
courting	VERB	court
destruction	NOUN	destruction
to	PART	to
try	VERB	try
to	PART	to
make	VERB	make
the	DET	the
chain	NOUN	chain
of	ADP	of
islands	NOUN	island
--	PUNCT	--
Midway	PROPN	Midway
,	PUNCT	,
Oceana	PROPN	Oceana
,	PUNCT	,
Gardner	PROPN	Gardner
,	PUNCT	,
and	CCONJ	and
Laysan	PROPN	Laysan
--	PUNCT	--
stretching	VERB	stretch
away	ADV	away
to	ADP	to
the	DET	the
northwest	NOUN	northwest
of	ADP	of
the	DET	the
Hawaiian	PROPN	Hawaiian
group	NOUN	group
.	PUNCT	.
Of	ADP	of
a	DET	a
sudden	ADV	sudden
something	PRON	something
which	DET	which
he	PRON	he
had	AUX	have
struggled	VERB	struggle
all	DET	all
day	NOUN	day
to	PART	to
visualize	VERB	visualize
came	VERB	come
to	ADP	to
his	PRON	his
mind	NOUN	mind
's	PART	's
eye	NOUN	eye
.	PUNCT	.
He	PRON	he
saw	VERB	see
a	DET	a
pilot	NOUN	pilot
chart	NOUN	chart
of	ADP	of
the	DET	the
region	NOUN	region
as	ADV	as
vividly	ADV	vividly
as	ADP	as
if	SCONJ	if
it	PRON	it
were	AUX	be
spread	VERB	spread
before	ADP	before
him	PRON	he
on	ADP	on
a	DET	a
lighted	ADJ	lighted
table	NOUN	table
.	PUNCT	.
It	PRON	it
was	AUX	be
here	ADV	here
that	PRON	that
an	NOUN	an
offshoot	NOUN	offshoot
of	ADP	of
the	DET	the
Japan	PROPN	Japan
Current	PROPN	Current
set	VERB	set
to	ADP	to
the	DET	the
westward	ADJ	westward
at	ADP	at
from	ADP	from
twelve	NUM	twelve
to	ADP	to
thirty	NUM	thirty
knots	NOUN	knot
a	DET	a
day	NOUN	day
!	PUNCT	!
The	DET	the
thought	NOUN	thought
straightened	VERB	straighten
him	PRON	he
with	ADP	with
a	DET	a
start	NOUN	start
.	PUNCT	.
To	ADP	to
the	DET	the
westward	ADJ	westward
lay	VERB	lie
two	NUM	two
thousand	NUM	thousand
miles	NOUN	mile
of	ADP	of
empty	ADJ	empty
,	PUNCT	,
unfrequented	ADJ	unfrequented
sea	NOUN	sea
until	ADP	until
one	NUM	one
nearly	ADV	nearly
fetched	VERB	fetch
the	DET	the
coast	NOUN	coast
.	PUNCT	.
To	ADP	to
the	DET	the
northwest	ADJ	northwest
twelve	NUM	twelve
hundred	NUM	hundred
miles	NOUN	mile
at	ADP	at
the	DET	the
least	ADJ	least
,	PUNCT	,
lay	VERB	lie
the	DET	the
lanes	NOUN	lane
of	ADP	of
the	DET	the
liners	NOUN	liner
--	PUNCT	--
a	DET	a
bare	ADJ	bare
chance	NOUN	chance
there	ADV	there
of	ADP	of
salvation	NOUN	salvation
,	PUNCT	,
if	SCONJ	if
a	DET	a
ship	NOUN	ship
sighted	VERB	sight
one	NUM	one
.	PUNCT	.
But	CCONJ	but
with	ADP	with
the	DET	the
trades	NOUN	trade
and	CCONJ	and
current	NOUN	current
against	ADP	against
such	DET	such
a	DET	a
helpless	ADJ	helpless
craft	NOUN	craft
,	PUNCT	,
there	PRON	there
was	AUX	be
but	CCONJ	but
one	NUM	one
thing	NOUN	thing
to	PART	to
do	AUX	do
:	PUNCT	:
take	VERB	take
no	DET	no
chances	NOUN	chance
.	PUNCT	.
To	ADP	to
the	DET	the
southwest	NOUN	southwest
,	PUNCT	,
twelve	NUM	twelve
or	CCONJ	or
thirteen	NUM	thirteen
hundred	NUM	hundred
miles	NOUN	mile
away	ADV	away
,	PUNCT	,
lay	VERB	lie
the	DET	the
Ratack	PROPN	Ratack
Chain	PROPN	Chain
of	ADP	of
the	DET	the
Marshall	PROPN	Marshall
group	NOUN	group
,	PUNCT	,
with	ADP	with
the	DET	the
Marianas	PROPN	Marianas
impinging	VERB	impinge
on	ADP	on
its	PRON	its
western	ADJ	western
axis	NOUN	axis
.	PUNCT	.
Under	ADP	under
the	DET	the
drive	NOUN	drive
of	ADP	of
the	DET	the
trades	NOUN	trade
,	PUNCT	,
sailing	VERB	sail
before	ADP	before
the	DET	the
wind	NOUN	wind
,	PUNCT	,
the	DET	the
boat	NOUN	boat
,	PUNCT	,
with	ADP	with
driving	VERB	drive
,	PUNCT	,
should	AUX	should
make	VERB	make
between	ADP	between
one	NUM	one
hundred	NUM	hundred
and	CCONJ	and
one	NUM	one
hundred	NUM	hundred
and	CCONJ	and
twenty	NUM	twenty
miles	NOUN	mile
