JEWEL	PROPN	JEWEL
of	ADP	of
the	DET	the
necklace	NOUN	necklace
,	PUNCT	,
I	PRON	I
took	VERB	take
the	DET	the
eight	NUM	eight
o'clock	NOUN	o'clock
train	NOUN	train
from	ADP	from
Victoria	PROPN	Victoria
;	PUNCT	;
and	CCONJ	and
was	AUX	be
in	ADP	in
Paris	PROPN	Paris
at	ADP	at
dawn	NOUN	dawn
on	ADP	on
the	DET	the
following	ADJ	following
morning	NOUN	morning
.	PUNCT	.
Early	ADV	early
as	ADP	as
it	PRON	it
was	AUX	be
,	PUNCT	,
Brewer	PROPN	Brewer
waited	VERB	wait
for	ADP	for
me	PRON	I
at	ADP	at
the	DET	the
Gare	PROPN	Gare
du	X	du
Nord	PROPN	Nord
,	PUNCT	,
and	CCONJ	and
greeted	VERB	greet
me	PRON	I
with	ADP	with
a	DET	a
welcome	NOUN	welcome
which	DET	which
was	AUX	be
almost	ADV	almost
hysterical	ADJ	hysterical
in	ADP	in
its	PRON	its
effusiveness	NOUN	effusiveness
.	PUNCT	.
This	DET	this
I	PRON	I
could	AUX	could
not	PART	not
return	VERB	return
,	PUNCT	,
for	ADP	for
the	DET	the
shock	NOUN	shock
of	ADP	of
the	DET	the
sight	NOUN	sight
of	ADP	of
him	PRON	he
was	AUX	be
enough	ADJ	enough
to	PART	to
make	VERB	make
any	DET	any
man	NOUN	man
voiceless	ADJ	voiceless
.	PUNCT	.
He	PRON	he
had	AUX	have
aged	VERB	age
in	ADP	in
look	VERB	look
twenty	NUM	twenty
years	NOUN	year
in	ADP	in
as	ADV	as
many	ADJ	many
months	NOUN	month
.	PUNCT	.
His	PRON	his
clothes	NOUN	clothe
hung	VERB	hang
in	ADP	in
folds	NOUN	fold
upon	SCONJ	upon
a	DET	a
figure	NOUN	figure
that	PRON	that
had	AUX	have
once	ADV	once
been	AUX	be
the	DET	the
figure	NOUN	figure
of	ADP	of
a	DET	a
robust	ADJ	robust
and	CCONJ	and
finely	ADV	finely
built	VERB	build
man	NOUN	man
;	PUNCT	;
his	PRON	his
face	NOUN	face
was	AUX	be
wan	ADJ	wan
and	CCONJ	and
colorless	ADJ	colorless
;	PUNCT	;
there	PRON	there
were	AUX	be
hollows	NOUN	hollow
above	ADP	above
his	PRON	his
temples	NOUN	temple
,	PUNCT	,
and	CCONJ	and
furrows	NOUN	furrow
as	ADP	as
of	ADP	of
great	ADJ	great
age	NOUN	age
in	ADP	in
the	DET	the
cheeks	NOUN	cheek
,	PUNCT	,
which	DET	which
erstwhile	ADV	erstwhile
shone	VERB	shine
with	ADP	with
all	DET	all
the	DET	the
healthy	ADJ	healthy
coloring	NOUN	coloring
that	PRON	that
physical	ADJ	physical
vigor	NOUN	vigor
can	AUX	can
give	VERB	give
.	PUNCT	.
His	PRON	his
aspect	NOUN	aspect
,	PUNCT	,
indeed	ADV	indeed
,	PUNCT	,
was	AUX	be
pitiable	ADJ	pitiable
;	PUNCT	;
but	CCONJ	but
I	PRON	I
made	VERB	make
a	DET	a
great	ADJ	great
effort	NOUN	effort
to	PART	to
convince	VERB	convince
him	PRON	he
that	SCONJ	that
I	PRON	I
had	AUX	have
not	PART	not
noticed	VERB	notice
it	PRON	it
,	PUNCT	,
and	CCONJ	and
said	VERB	say
cheerily,--	ADV	cheerily,--
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
and	CCONJ	and
how	SCONJ	how
is	AUX	be
my	PRON	my
old	ADJ	old
friend	NOUN	friend
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
am	AUX	be
a	DET	a
widower	NOUN	widower
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
answered	VERB	answer
;	PUNCT	;
and	CCONJ	and
there	PRON	there
was	AUX	be
more	ADJ	more
pathos	NOUN	pathos
in	ADP	in
the	DET	the
simple	NOUN	simple
remark	NOUN	remark
than	ADP	than
in	ADP	in
any	DET	any
lament	NOUN	lament
I	PRON	I
ever	ADV	ever
heard	VERB	hear
from	ADP	from
him	PRON	he
.	PUNCT	.
It	PRON	it
was	AUX	be
quite	ADV	quite
evident	ADJ	evident
that	SCONJ	that
his	PRON	his
one	NUM	one
grief	NOUN	grief
still	ADV	still
reigned	VERB	reign
in	ADP	in
his	PRON	his
thoughts	NOUN	thought
;	PUNCT	;
and	CCONJ	and
I	PRON	I
made	VERB	make
no	DET	no
other	ADJ	other
attempt	NOUN	attempt
to	PART	to
conquer	VERB	conquer
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
You	PRON	you
have	AUX	have
important	ADJ	important
news	NOUN	news
,	PUNCT	,
or	CCONJ	or
you	PRON	you
would	AUX	would
not	PART	not
have	AUX	have
summoned	VERB	summon
me	PRON	I
from	ADP	from
London	PROPN	London
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
said	VERB	say
,	PUNCT	,
as	ADP	as
we	PRON	we
left	VERB	leave
the	DET	the
station	NOUN	station
in	ADP	in
a	DET	a
fiacre	NOUN	fiacre
.	PUNCT	.
""""	PUNCT	""""
Wo	AUX	will
n't	PART	not
you	PRON	you
give	VERB	give
me	PRON	I
an	DET	an
idea	NOUN	idea
of	ADP	of
it	PRON	it
now	ADV	now
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
When	SCONJ	when
we	PRON	we
reach	VERB	reach
my	PRON	my
place	NOUN	place
I	PRON	I
will	AUX	will
tell	VERB	tell
you	PRON	you
everything	PRON	everything
and	CCONJ	and
show	VERB	show
you	PRON	you
everything	PRON	everything
.	PUNCT	.
It	PRON	it
's	AUX	be
very	ADV	very
kind	ADJ	kind
of	ADP	of
you	PRON	you
to	PART	to
come	VERB	come
,	PUNCT	,
very	ADV	very
kind	ADJ	kind
indeed	ADV	indeed
;	PUNCT	;
but	CCONJ	but
I	PRON	I
'd	AUX	would
sooner	ADV	soon
speak	VERB	speak
of	ADP	of
such	ADJ	such
things	NOUN	thing
at	ADP	at
my	PRON	my
own	ADJ	own
house	NOUN	house
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
You	PRON	you
are	AUX	be
still	ADV	still
at	ADP	at
Villemomble	PROPN	Villemomble
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
;	PUNCT	;
but	CCONJ	but
I	PRON	I
have	AUX	have
an	DET	an
apartment	NOUN	apartment
by	ADP	by
the	DET	the
Rue	PROPN	Rue
de	X	de
Morny	PROPN	Morny
,	PUNCT	,
and	CCONJ	and
am	AUX	be
staying	VERB	stay
there	ADV	there
now	ADV	now
;	PUNCT	;
the	DET	the
old	ADJ	old
home	NOUN	home
is	AUX	be
not	PART	not
the	DET	the
same	ADJ	same
.	PUNCT	.
She	PRON	she
is	AUX	be
dead	ADJ	dead
,	PUNCT	,
you	PRON	you
know	VERB	know
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
thought	VERB	think
this	DET	this
remark	NOUN	remark
very	ADV	very
strange	ADJ	strange
,	PUNCT	,
and	CCONJ	and
his	PRON	his
manner	NOUN	manner
of	ADP	of
giving	VERB	give
it	PRON	it
no	DET	no
less	ADJ	less
curious	ADJ	curious
.	PUNCT	.
He	PRON	he
nodded	VERB	nod
his	PRON	his
head	NOUN	head
gravely	ADV	gravely
,	PUNCT	,
and	CCONJ	and
continued	VERB	continue
to	PART	to
nod	VERB	nod
it	PRON	it
,	PUNCT	,
repeating	VERB	repeat
the	DET	the
words	NOUN	word
and	CCONJ	and
holding	VERB	hold
my	PRON	my
hand	NOUN	hand
like	ADP	like
some	DET	some
great	ADJ	great
schoolboy	NOUN	schoolboy
who	PRON	who
feared	VERB	fear
to	PART	to
be	AUX	be
alone	ADV	alone
.	PUNCT	.
He	PRON	he
was	AUX	be
scarcely	ADV	scarcely
better	ADJ	well
when	SCONJ	when
we	PRON	we
arrived	VERB	arrive
at	ADP	at
his	PRON	his
lodging	NOUN	lodging
,	PUNCT	,
and	CCONJ	and
he	PRON	he
took	VERB	take
me	PRON	I
to	ADP	to
a	DET	a
luxurious	ADJ	luxurious
apartment	NOUN	apartment
which	DET	which
was	AUX	be
well	ADV	well
worthy	ADJ	worthy
of	ADP	of
his	PRON	his
consummate	NOUN	consummate
taste	NOUN	taste
;	PUNCT	;
but	CCONJ	but
the	DET	the
moment	NOUN	moment
he	PRON	he
had	AUX	have
shut	VERB	shut
the	DET	the
outer	ADJ	outer
door	NOUN	door
his	PRON	his
manner	NOUN	manner
changed	VERB	change
,	PUNCT	,
becoming	VERB	become
quick	ADJ	quick
,	PUNCT	,
interested	ADJ	interested
,	PUNCT	,
and	CCONJ	and
distinctly	ADV	distinctly
nervous	ADJ	nervous
.	PUNCT	.
""""	PUNCT	""""
Bernard	PROPN	Bernard
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
brought	VERB	bring
you	PRON	you
to	ADP	to
Paris	PROPN	Paris
because	SCONJ	because
the	DET	the
strangest	ADJ	strange
thing	NOUN	thing
possible	ADJ	possible
has	AUX	have
happened	VERB	happen
.	PUNCT	.
You	PRON	you
remember	VERB	remember
the	DET	the
necklace	NOUN	necklace
of	ADP	of
green	ADJ	green
diamonds	NOUN	diamond
I	PRON	I
gave	VERB	give
my	PRON	my
poor	ADJ	poor
wife	NOUN	wife
,	PUNCT	,
and	CCONJ	and
buried	VERB	bury
with	ADP	with
her	PRON	she
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Am	AUX	be
I	PRON	I
likely	ADJ	likely
to	PART	to
forget	VERB	forget
that	DET	that
folly	NOUN	folly
?	PUNCT	?
""""	PUNCT	""""
I	PRON	I
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
Well	INTJ	well
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
continued	VERB	continue
,	PUNCT	,
""""	PUNCT	""""
it	PRON	it
was	AUX	be
stolen	VERB	steal
from	ADP	from
her	PRON	her
grave	NOUN	grave
in	ADP	in
the	DET	the
little	NOUN	little
cemetery	NOUN	cemetery
near	ADP	near
Raincy----	PROPN	Raincy----
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
know	VERB	know
that	DET	that
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
I.	PRON	i.
""""	PUNCT	""""
You	PRON	you
know	VERB	know
it	PRON	it
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
cried	VERB	cry
,	PUNCT	,
looking	VERB	look
up	ADP	up
aghast	ADJ	aghast
.	PUNCT	.
""""	PUNCT	""""
How	SCONJ	how
could	AUX	could
you	PRON	you
know	VERB	know
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Because	SCONJ	because
it	PRON	it
was	AUX	be
offered	VERB	offer
to	ADP	to
me	PRON	I
yesterday	NOUN	yesterday
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Good	ADJ	good
God	PROPN	God
!	PUNCT	!
""""	PUNCT	""""
he	PRON	he
exclaimed	VERB	exclaim
,	PUNCT	,
""""	PUNCT	""""
offered	VERB	offer
to	ADP	to
you	PRON	you
yesterday	NOUN	yesterday
!	PUNCT	!
But	CCONJ	but
it	PRON	it
could	AUX	could
not	PART	not
have	AUX	have
been	AUX	be
,	PUNCT	,
for	ADP	for
my	PRON	my
servant	NOUN	servant
bought	VERB	buy
it	PRON	it
in	ADP	in
a	DET	a
shabby	ADJ	shabby
jeweler	NOUN	jeweler
's	PART	's
near	ADP	near
the	DET	the
Rue	PROPN	Rue
St.	PROPN	St.
Lazarre	PROPN	Lazarre
!	PUNCT	!
Look	VERB	look
for	ADP	for
yourself	PRON	yourself
,	PUNCT	,
and	CCONJ	and
say	VERB	say
what	PRON	what
do	AUX	do
you	PRON	you
call	VERB	call
that	DET	that
?	PUNCT	?
""""	PUNCT	""""
He	PRON	he
had	AUX	have
unlocked	VERB	unlock
a	DET	a
small	ADJ	small
safe	NOUN	safe
as	ADP	as
he	PRON	he
spoke	VERB	speak
,	PUNCT	,
and	CCONJ	and
he	PRON	he
threw	VERB	throw
a	DET	a
jewel	NOUN	jewel
case	NOUN	case
upon	SCONJ	upon
the	DET	the
table	NOUN	table
.	PUNCT	.
I	PRON	I
opened	VERB	open
it	PRON	it
quickly	ADV	quickly
,	PUNCT	,
and	CCONJ	and
it	PRON	it
was	AUX	be
then	ADV	then
my	PRON	my
turn	NOUN	turn
to	PART	to
call	VERB	call
out	ADP	out
as	ADP	as
he	PRON	he
had	AUX	have
done	VERB	do
a	DET	a
moment	NOUN	moment
before	ADV	before
.	PUNCT	.
The	DET	the
case	NOUN	case
contained	VERB	contain
a	DET	a
second	ADJ	second
necklace	NOUN	necklace
of	ADP	of
green	ADJ	green
diamonds	NOUN	diamond
exactly	ADV	exactly
resembling	VERB	resemble
the	DET	the
one	NOUN	one
I	PRON	I
had	AUX	have
made	VERB	make
,	PUNCT	,
and	CCONJ	and
had	AUX	have
then	ADV	then
in	ADP	in
my	PRON	my
pocket	NOUN	pocket
;	PUNCT	;
and	CCONJ	and
it	PRON	it
bore	VERB	bear
even	ADV	even
the	DET	the
memorable	ADJ	memorable
inscription--_major	NOUN	inscription--_major
lex	X	lex
amor	X	amor
est	X	est
nobis	X	nobis
_	PUNCT	_
.	PUNCT	.
When	SCONJ	when
I	PRON	I
made	VERB	make
this	DET	this
discovery	NOUN	discovery
there	PRON	there
seemed	VERB	seem
something	PRON	something
so	ADV	so
uncanny	ADJ	uncanny
and	CCONJ	and
terrible	ADJ	terrible
about	ADP	about
it	PRON	it
that	SCONJ	that
the	DET	the
beads	NOUN	bead
of	ADP	of
perspiration	NOUN	perspiration
stood	VERB	stand
on	ADP	on
my	PRON	my
forehead	NOUN	forehead
,	PUNCT	,
and	CCONJ	and
my	PRON	my
hand	NOUN	hand
shook	VERB	shake
until	ADP	until
I	PRON	I
nearly	ADV	nearly
dropped	VERB	drop
the	DET	the
case	NOUN	case
.	PUNCT	.
""""	PUNCT	""""
Frank	PROPN	Frank
,	PUNCT	,
""""	PUNCT	""""
I	PRON	I
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
there	PRON	there
's	AUX	be
deeper	ADJ	deep
work	NOUN	work
here	ADV	here
than	ADP	than
you	PRON	you
think	VERB	think
;	PUNCT	;
this	DET	this
is	AUX	be
the	DET	the
necklace	NOUN	necklace
which	DET	which
you	PRON	you
believe	VERB	believe
you	PRON	you
buried	VERB	bury
with	ADP	with
your	PRON	your
wife	NOUN	wife
;	PUNCT	;
well	INTJ	well
,	PUNCT	,
what	PRON	what
is	AUX	be
this	DET	this
one	NOUN	one
,	PUNCT	,
then	ADV	then
,	PUNCT	,
that	PRON	that
I	PRON	I
have	AUX	have
in	ADP	in
my	PRON	my
pocket	NOUN	pocket
?	PUNCT	?
""""	PUNCT	""""
I	PRON	I
opened	VERB	open
the	DET	the
second	ADJ	second
case	NOUN	case
and	CCONJ	and
laid	VERB	lay
the	DET	the
jewels	NOUN	jewel
side	NOUN	side
by	ADP	by
side	NOUN	side
.	PUNCT	.
You	PRON	you
could	AUX	could
not	PART	not
have	AUX	have
told	VERB	tell
one	NUM	one
bauble	NOUN	bauble
from	ADP	from
the	DET	the
other	ADJ	other
unless	SCONJ	unless
you	PRON	you
had	AUX	have
possessed	VERB	possess
such	DET	such
an	DET	an
eye	NOUN	eye
as	ADP	as
mine	PRON	mine
,	PUNCT	,
which	DET	which
will	AUX	will
fidget	VERB	fidget
over	ADP	over
a	DET	a
sham	ADJ	sham
diamond	NOUN	diamond
when	SCONJ	when
it	PRON	it
is	AUX	be
yet	ADV	yet
a	DET	a
yard	NOUN	yard
away	NOUN	away
.	PUNCT	.
He	PRON	he
had	AUX	have
no	DET	no
doubt	NOUN	doubt
that	SCONJ	that
they	PRON	they
were	AUX	be
identical	ADJ	identical
;	PUNCT	;
and	CCONJ	and
when	SCONJ	when
he	PRON	he
saw	VERB	see
them	PRON	they
together	ADV	together
,	PUNCT	,
he	PRON	he
began	VERB	begin
to	PART	to
cry	VERB	cry
like	ADP	like
a	DET	a
frightened	ADJ	frightened
woman	NOUN	woman
.	PUNCT	.
""""	PUNCT	""""
What	PRON	what
does	AUX	do
it	PRON	it
mean	VERB	mean
?	PUNCT	?
""""	PUNCT	""""
he	PRON	he
asked	VERB	ask
.	PUNCT	.
""""	PUNCT	""""
Have	AUX	have
they	PRON	they
robbed	VERB	rob
my	PRON	my
wife	NOUN	wife
's	PART	's
grave	NOUN	grave
?	PUNCT	?
My	INTJ	my
God!--two	NUM	god!--two
necklaces	NOUN	necklace
alike	ADV	alike
down	ADP	down
to	ADP	to
the	DET	the
very	ADJ	very
engraving	NOUN	engraving
.	PUNCT	.
Who	PRON	who
has	AUX	have
done	VERB	do
it	PRON	it
?	PUNCT	?
Who	PRON	who
could	AUX	could
do	AUX	do
such	DET	such
a	DET	a
thing	NOUN	thing
with	ADP	with
a	DET	a
woman	NOUN	woman
who	PRON	who
never	ADV	never
harmed	VERB	harm
a	DET	a
living	VERB	live
soul	NOUN	soul
?	PUNCT	?
Bernard	PROPN	Bernard
,	PUNCT	,
if	SCONJ	if
I	PRON	I
spend	VERB	spend
every	DET	every
shilling	NOUN	shilling
I	PRON	I
possess	VERB	possess
,	PUNCT	,
I	PRON	I
will	AUX	will
get	VERB	get
to	ADP	to
the	DET	the
bottom	NOUN	bottom
of	ADP	of
this	DET	this
thing	NOUN	thing
!	PUNCT	!
Oh	INTJ	oh
,	PUNCT	,
my	PRON	my
wife	NOUN	wife
,	PUNCT	,
my	PRON	my
wife----	NOUN	wife----
""""	PUNCT	""""
His	PRON	his
distress	NOUN	distress
would	AUX	would
have	AUX	have
moved	VERB	move
an	DET	an
adamantine	ADJ	adamantine
heart	NOUN	heart
,	PUNCT	,
and	CCONJ	and
was	AUX	be
not	PART	not
a	DET	a
thing	NOUN	thing
to	PART	to
cavil	VERB	cavil
at	ADP	at
.	PUNCT	.
The	DET	the
mystery	NOUN	mystery
,	PUNCT	,
which	DET	which
had	AUX	have
completely	ADV	completely
unnerved	VERB	unnerve
him	PRON	he
,	PUNCT	,
had	AUX	have
fascinated	VERB	fascinate
me	PRON	I
so	ADV	so
strangely	ADV	strangely
that	SCONJ	that
I	PRON	I
determined	VERB	determine
not	PART	not
to	PART	to
leave	VERB	leave
Paris	PROPN	Paris
until	ADP	until
the	DET	the
last	ADJ	last
line	NOUN	line
of	ADP	of
its	PRON	its
solution	NOUN	solution
was	AUX	be
written	VERB	write
.	PUNCT	.
The	DET	the
robbery	NOUN	robbery
of	ADP	of
the	DET	the
grave	NOUN	grave
I	PRON	I
could	AUX	could
quite	ADV	quite
understand	VERB	understand
,	PUNCT	,
but	CCONJ	but
that	SCONJ	that
there	PRON	there
should	AUX	should
be	AUX	be
two	NUM	two
necklaces	NOUN	necklace
,	PUNCT	,
one	NUM	one
of	ADP	of
them	PRON	they
with	ADP	with
real	ADJ	real
stones	NOUN	stone
and	CCONJ	and
the	DET	the
other	ADJ	other
with	ADP	with
imitation	NOUN	imitation
,	PUNCT	,
was	AUX	be
a	DET	a
fact	NOUN	fact
before	ADP	before
which	DET	which
my	PRON	my
imagination	NOUN	imagination
reeled	VERB	reel
.	PUNCT	.
As	ADP	as
for	ADP	for
him	PRON	he
,	PUNCT	,
he	PRON	he
continued	VERB	continue
to	PART	to
sit	VERB	sit
in	ADP	in
his	PRON	his
arm	NOUN	arm
-	PUNCT	-
chair	NOUN	chair
,	PUNCT	,
and	CCONJ	and
to	PART	to
fret	VERB	fret
like	ADP	like
a	DET	a
child	NOUN	child
;	PUNCT	;
and	CCONJ	and
there	ADV	there
I	PRON	I
left	VERB	leave
him	PRON	he
while	SCONJ	while
I	PRON	I
went	VERB	go
to	PART	to
consult	VERB	consult
the	DET	the
first	ADJ	first
detective	NOUN	detective
I	PRON	I
could	AUX	could
run	VERB	run
against	ADP	against
.	PUNCT	.
The	DET	the
difficulties	NOUN	difficulty
in	ADP	in
getting	VERB	get
at	ADP	at
the	DET	the
police	NOUN	police
of	ADP	of
Paris	PROPN	Paris
are	AUX	be
proverbial	ADJ	proverbial
.	PUNCT	.
The	DET	the
officials	NOUN	official
there	ADV	there
hold	VERB	hold
it	PRON	it
such	DET	such
an	DET	an
impertinence	NOUN	impertinence
for	ADP	for
a	DET	a
mere	ADJ	mere
civilian	NOUN	civilian
to	PART	to
inform	VERB	inform
them	PRON	they
of	ADP	of
anything	PRON	anything
at	ADV	at
all	ADV	all
,	PUNCT	,
that	SCONJ	that
the	DET	the
unfortunate	ADJ	unfortunate
pursuer	NOUN	pursuer
of	ADP	of
the	DET	the
criminal	NOUN	criminal
comes	VERB	come
at	ADP	at
last	ADV	last
to	PART	to
believe	VERB	believe
himself	PRON	himself
guilty	ADJ	guilty
of	ADP	of
some	DET	some
crime	NOUN	crime
.	PUNCT	.
I	PRON	I
put	VERB	put
up	ADP	up
with	ADP	with
some	DET	some
hours	NOUN	hour
,	PUNCT	,
badgering	VERB	badger
at	ADP	at
the	DET	the
nearest	ADJ	near
bureau	NOUN	bureau
,	PUNCT	,
and	CCONJ	and
then	ADV	then
having	VERB	have
no	DET	no
French	ADJ	french
but	CCONJ	but
that	DET	that
which	DET	which
is	AUX	be
fit	ADJ	fit
for	ADP	for
publication	NOUN	publication
,	PUNCT	,
I	PRON	I
returned	VERB	return
to	ADP	to
the	DET	the
Rue	PROPN	Rue
de	PROPN	de
Morny	PROPN	Morny
,	PUNCT	,
getting	VERB	get
on	ADP	on
the	DET	the
way	NOUN	way
some	DET	some
glimmer	NOUN	glimmer
of	ADP	of
a	DET	a
plan	NOUN	plan
into	ADP	into
my	PRON	my
head	NOUN	head
.	PUNCT	.
I	PRON	I
found	VERB	find
Brewer	PROPN	Brewer
in	ADP	in
the	DET	the
same	ADJ	same
wandering	VERB	wander
state	NOUN	state
as	ADP	as
I	PRON	I
had	AUX	have
left	VERB	leave
him	PRON	he
;	PUNCT	;
and	CCONJ	and
although	SCONJ	although
he	PRON	he
listened	VERB	listen
when	SCONJ	when
I	PRON	I
spoke	VERB	speak
,	PUNCT	,
I	PRON	I
felt	VERB	feel
sure	ADJ	sure
that	SCONJ	that
his	PRON	his
mind	NOUN	mind
was	AUX	be
in	ADP	in
that	DET	that
infantile	ADJ	infantile
condition	NOUN	condition
which	DET	which
can	AUX	can
neither	CCONJ	neither
beget	VERB	beget
a	DET	a
plan	NOUN	plan
nor	CCONJ	nor
realize	VERB	realize
one	NUM	one
.	PUNCT	.
For	ADP	for
himself	PRON	himself
,	PUNCT	,
he	PRON	he
had	AUX	have
a	DET	a
single	ADJ	single
idea	NOUN	idea
;	PUNCT	;
and	CCONJ	and
upon	SCONJ	upon
that	DET	that
he	PRON	he
harped	VERB	harp
_	PUNCT	_
usque	X	usque
ad	X	ad
nauseam	X	nauseam
_	X	_
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
must	AUX	must
send	VERB	send
for	ADP	for
Jules	PROPN	Jules
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
kept	VERB	keep
muttering	VERB	mutter
;	PUNCT	;
""""	PUNCT	""""
Jules	PROPN	Jules
knew	VERB	know
her	PRON	she
well	ADV	well
;	PUNCT	;
he	PRON	he
was	AUX	be
one	NUM	one
of	ADP	of
her	PRON	her
oldest	ADJ	old
friends	NOUN	friend
;	PUNCT	;
he	PRON	he
would	AUX	would
help	VERB	help
me	PRON	I
in	ADP	in
a	DET	a
case	NOUN	case
like	ADP	like
this	DET	this
,	PUNCT	,
I	PRON	I
feel	VERB	feel
sure	ADJ	sure
.	PUNCT	.
He	PRON	he
always	ADV	always
told	VERB	tell
her	PRON	she
that	SCONJ	that
green	ADJ	green
diamonds	NOUN	diamond
were	AUX	be
unlucky	ADJ	unlucky
;	PUNCT	;
I	PRON	I
was	AUX	be
insane	ADJ	insane
to	PART	to
touch	VERB	touch
the	DET	the
things	NOUN	thing
,	PUNCT	,
positively	ADV	positively
insane	ADJ	insane
.	PUNCT	.
Jules	PROPN	Jules
will	AUX	will
come	VERB	come
at	ADP	at
once	ADV	once
,	PUNCT	,
and	CCONJ	and
I	PRON	I
will	AUX	will
tell	VERB	tell
him	PRON	he
everything	PRON	everything
,	PUNCT	,
and	CCONJ	and
he	PRON	he
will	AUX	will
explain	VERB	explain
things	NOUN	thing
we	PRON	we
do	AUX	do
not	PART	not
understand	VERB	understand
.	PUNCT	.
Perhaps	ADV	perhaps
you	PRON	you
will	AUX	will
send	VERB	send
a	DET	a
letter	NOUN	letter
to	ADP	to
him	PRON	he
now	ADV	now
;	PUNCT	;
Robert	PROPN	Robert
is	AUX	be
in	ADP	in
the	DET	the
kitchen	NOUN	kitchen
and	CCONJ	and
he	PRON	he
will	AUX	will
take	VERB	take
it	PRON	it
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
will	AUX	will
send	VERB	send
a	DET	a
note	NOUN	note
with	ADP	with
pleasure	NOUN	pleasure
if	SCONJ	if
you	PRON	you
think	VERB	think
this	DET	this
man	NOUN	man
can	AUX	can
help	VERB	help
us	PRON	we
;	PUNCT	;
but	CCONJ	but
who	PRON	who
is	AUX	be
he	PRON	he
,	PUNCT	,
and	CCONJ	and
why	SCONJ	why
have	AUX	have
I	PRON	I
not	PART	not
heard	VERB	hear
of	ADP	of
him	PRON	he
before	ADV	before
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
You	PRON	you
must	AUX	must
have	AUX	have
heard	VERB	hear
of	ADP	of
him	PRON	he
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
answered	VERB	answer
testily	ADV	testily
;	PUNCT	;
""""	PUNCT	""""
he	PRON	he
was	AUX	be
always	ADV	always
with	ADP	with
us	PRON	we
when	SCONJ	when
she	PRON	she
lived	VERB	live
--	PUNCT	--
always	ADV	always
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
Do	AUX	do
you	PRON	you
see	VERB	see
him	PRON	he
often	ADV	often
now	ADV	now
?	PUNCT	?
""""	PUNCT	""""
""""	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
often	ADV	often
;	PUNCT	;
he	PRON	he
was	AUX	be
here	ADV	here
a	DET	a
week	NOUN	week
ago	ADV	ago
;	PUNCT	;
that	DET	that
is	AUX	be
his	PRON	his
photograph	NOUN	photograph
on	ADP	on
the	DET	the
cabinet	NOUN	cabinet
there	ADV	there
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
picture	NOUN	picture
was	AUX	be
that	DET	that
of	ADP	of
a	DET	a
finely	ADV	finely
built	VERB	build
but	CCONJ	but
very	ADV	very
typical	ADJ	typical
Frenchman	PROPN	Frenchman
,	PUNCT	,
a	DET	a
man	NOUN	man
with	ADP	with
a	DET	a
pointed	ADJ	pointed
,	PUNCT	,
well	ADV	well
-	PUNCT	-
brushed	VERB	brush
beard	NOUN	beard
,	PUNCT	,
and	CCONJ	and
a	DET	a
neatly	ADV	neatly
curled	VERB	curl
mustache	NOUN	mustache
.	PUNCT	.
The	DET	the
head	NOUN	head
was	AUX	be
not	PART	not
striking	ADJ	striking
,	PUNCT	,
being	AUX	be
cramped	VERB	cramp
above	ADP	above
the	DET	the
eyes	NOUN	eye
and	CCONJ	and
bulging	VERB	bulge
behind	ADP	behind
the	DET	the
ears	NOUN	ear
;	PUNCT	;
but	CCONJ	but
the	DET	the
smile	NOUN	smile
was	AUX	be
very	ADV	very
pleasant	ADJ	pleasant
,	PUNCT	,
and	CCONJ	and
the	DET	the
general	ADJ	general
effect	NOUN	effect
one	NUM	one
of	NOUN	of
geniality	NOUN	geniality
.	PUNCT	.
I	PRON	I
examined	VERB	examine
the	DET	the
photograph	NOUN	photograph
,	PUNCT	,
and	CCONJ	and
then	ADV	then
