Team	PROPN	Team
,	PUNCT	,
""""	PUNCT	""""
Augusta	PROPN	Augusta
went	VERB	go
on	ADV	on
;	PUNCT	;
""""	PUNCT	""""
a	DET	a
girl	NOUN	girl
of	ADP	of
seventeen	NUM	seventeen
,	PUNCT	,
a	DET	a
boy	NOUN	boy
of	ADP	of
fifteen	NUM	fifteen
and	CCONJ	and
a	DET	a
little	ADJ	little
girl	NOUN	girl
of	ADP	of
eleven	NUM	eleven
.	PUNCT	.
I	PRON	I
know	VERB	know
that	SCONJ	that
during	ADP	during
your	PRON	your
absence	NOUN	absence
you	PRON	you
want	VERB	want
someone	PRON	someone
to	PART	to
take	VERB	take
the	DET	the
care	NOUN	care
and	CCONJ	and
responsibility	NOUN	responsibility
of	ADP	of
the	DET	the
children	NOUN	child
off	ADP	off
your	PRON	your
sister	NOUN	sister
's	PART	's
shoulders	NOUN	shoulder
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
smiled	VERB	smile
--	PUNCT	--
his	PRON	his
teeth	NOUN	tooth
seemed	VERB	seem
to	PART	to
have	AUX	have
the	DET	the
extraordinary	ADJ	extraordinary
whiteness	NOUN	whiteness
that	PRON	that
is	AUX	be
the	DET	the
compensation	NOUN	compensation
of	ADP	of
a	DET	a
dark	ADJ	dark
skin	NOUN	skin
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
see	VERB	see
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
,	PUNCT	,
""""	PUNCT	""""
that	SCONJ	that
Griggs	PROPN	Griggs
has	AUX	have
been	AUX	be
discreet	ADJ	discreet
again	ADV	again
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
glanced	VERB	glance
at	ADP	at
his	PRON	his
watch	NOUN	watch
.	PUNCT	.
""""	PUNCT	""""
I	PRON	I
'm	AUX	be
going	VERB	go
to	ADP	to
Mexico	PROPN	Mexico
in	ADP	in
a	DET	a
few	ADJ	few
hours	NOUN	hour
,	PUNCT	,
Miss	PROPN	Miss
Exeter	PROPN	Exeter
.	PUNCT	.
I	PRON	I
have	AUX	have
just	ADV	just
twenty	NUM	twenty
-	PUNCT	-
five	NUM	five
minutes	NOUN	minute
.	PUNCT	.
If	SCONJ	if
in	ADP	in
that	DET	that
time	NOUN	time
I	PRON	I
am	AUX	be
not	PART	not
thoroughly	ADV	thoroughly
indiscreet	ADJ	indiscreet
I	PRON	I
ca	AUX	can
n't	PART	not
look	VERB	look
to	ADP	to
you	PRON	you
for	ADP	for
any	DET	any
help	NOUN	help
.	PUNCT	.
The	DET	the
situation	NOUN	situation
is	AUX	be
this	DET	this
:	PUNCT	:
My	PRON	my
sister	NOUN	sister
married	VERB	marry
Gordon	PROPN	Gordon
Conway	PROPN	Conway
when	SCONJ	when
she	PRON	she
was	AUX	be
very	ADV	very
young	ADJ	young
--	PUNCT	--
eighteen	NUM	eighteen
;	PUNCT	;
he	PRON	he
turned	VERB	turn
out	ADP	out
to	PART	to
be	AUX	be
a	DET	a
gambler	NOUN	gambler
.	PUNCT	.
I	PRON	I
do	AUX	do
n't	PART	not
know	VERB	know
whether	SCONJ	whether
you	PRON	you
've	AUX	have
ever	ADV	ever
known	VERB	know
any	NOUN	any
"gamblers""--Miss"	NOUN	"gamblers""--mis"
Exeter	PROPN	Exeter
never	ADV	never
"had--""but"	CCONJ	"had--""but"
they	PRON	they
are	AUX	be
a	DET	a
peculiar	ADJ	peculiar
breed	NOUN	breed
--	PUNCT	--
the	DET	the
real	ADJ	real
ones	NOUN	one
--	PUNCT	--
charming	ADJ	charming
--	PUNCT	--
friendly	ADJ	friendly
--	PUNCT	--
gay	ADJ	gay
--	PUNCT	--
open	ADJ	open
-	PUNCT	-
handed	ADJ	handed
when	SCONJ	when
they	PRON	they
are	AUX	be
winning	VERB	win
;	PUNCT	;
they	PRON	they
become	VERB	become
the	DET	the
most	ADV	most
inhuman	ADJ	inhuman
devils	NOUN	devil
in	ADP	in
the	DET	the
world	NOUN	world
when	SCONJ	when
they	PRON	they
are	AUX	be
losing	VERB	lose
.	PUNCT	.
Never	ADV	never
get	VERB	get
tied	VERB	tie
up	ADP	up
to	ADP	to
a	DET	a
gambler	NOUN	gambler
.	PUNCT	.
During	ADP	during
my	PRON	my
poor	ADJ	poor
sister	NOUN	sister
's	PART	's
romance	NOUN	romance
and	CCONJ	and
marriage	NOUN	marriage
Conway	PROPN	Conway
was	AUX	be
winning	VERB	win
--	PUNCT	--
large	ADJ	large
sums	NOUN	sum
--	PUNCT	--
on	ADP	on
the	DET	the
races	NOUN	race
.	PUNCT	.
But	CCONJ	but
that	DET	that
stopped	VERB	stop
a	DET	a
month	NOUN	month
or	CCONJ	or
so	ADV	so
after	ADP	after
their	PRON	their
marriage	NOUN	marriage
,	PUNCT	,
and	CCONJ	and
ever	ADV	ever
since	SCONJ	since
then	ADV	then
,	PUNCT	,
as	ADV	as
far	ADV	far
as	ADP	as
I	PRON	I
know	VERB	know
,	PUNCT	,
he	PRON	he
has	AUX	have
lost	VERB	lose
--	PUNCT	--
in	ADP	in
stocks	NOUN	stock
,	PUNCT	,
at	ADP	at
Monte	PROPN	Monte
Carlo	PROPN	Carlo
,	PUNCT	,
and	CCONJ	and
finally	ADV	finally
at	ADP	at
every	DET	every
little	ADJ	little
gambling	NOUN	gambling
casino	NOUN	casino
in	ADP	in
Europe	PROPN	Europe
.	PUNCT	.
After	ADP	after
about	ADP	about
six	NUM	six
years	NOUN	year
of	ADP	of
it	PRON	it
we	PRON	we
managed	VERB	manage
to	PART	to
get	VERB	get
her	PRON	she
a	DET	a
divorce	NOUN	divorce
.	PUNCT	.
She	PRON	she
has	AUX	have
entire	ADJ	entire
control	NOUN	control
of	ADP	of
the	DET	the
children	NOUN	child
,	PUNCT	,
of	ADP	of
course	NOUN	course
.	PUNCT	.
Conway	PROPN	Conway
has	AUX	have
sunk	VERB	sink
out	ADP	out
of	ADP	of
sight	NOUN	sight
.	PUNCT	.
Oh	INTJ	oh
,	PUNCT	,
once	ADV	once
in	ADP	in
a	DET	a
while	NOUN	while
he	PRON	he
turns	VERB	turn
up	ADP	up
and	CCONJ	and
tries	VERB	try
to	PART	to
get	VERB	get
a	DET	a
little	ADJ	little
money	NOUN	money
from	ADP	from
her	PRON	she
,	PUNCT	,
but	CCONJ	but
fortunately	ADV	fortunately
what	PRON	what
little	ADJ	little
she	PRON	she
inherited	VERB	inherit
from	ADP	from
my	PRON	my
father	NOUN	father
came	VERB	come
to	ADP	to
her	PRON	she
after	ADP	after
her	PRON	her
divorce	NOUN	divorce
,	PUNCT	,
or	CCONJ	or
otherwise	ADV	otherwise
he	PRON	he
'd	AUX	would
have	AUX	have
managed	VERB	manage
to	PART	to
get	VERB	get
it	PRON	it
away	ADV	away
from	ADP	from
her	PRON	she
.	PUNCT	.
She	PRON	she
's	AUX	be
very	ADV	very
generous	ADJ	generous
--	PUNCT	--
weak	ADJ	weak
--	PUNCT	--
whichever	DET	whichever
you	PRON	you
call	VERB	call
it	PRON	it
.	PUNCT	.
One	NUM	one
of	ADP	of
the	DET	the
things	NOUN	thing
I	PRON	I
'm	AUX	be
going	VERB	go
to	PART	to
ask	VERB	ask
you	PRON	you
to	PART	to
do	AUX	do
is	AUX	be
to	PART	to
prevent	VERB	prevent
her	PRON	she
seeing	VERB	see
him	PRON	he
at	ADV	at
all	ADV	all
,	PUNCT	,
and	CCONJ	and
certainly	ADV	certainly
prevent	VERB	prevent
her	PRON	she
letting	VERB	let
him	PRON	he
have	AUX	have
any	DET	any
money	NOUN	money
.	PUNCT	.
Though	SCONJ	though
it	PRON	it
is	AUX	be
n't	PART	not
likely	ADJ	likely
to	PART	to
happen	VERB	happen
.	PUNCT	.
I	PRON	I
believe	VERB	believe
he	PRON	he
's	AUX	be
abroad	ADV	abroad
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
great	ADJ	great
point	NOUN	point
is	AUX	be
the	DET	the
children	NOUN	child
.	PUNCT	.
I	PRON	I
'm	AUX	be
sorry	ADJ	sorry
to	PART	to
say	VERB	say
that	SCONJ	that
it	PRON	it
seems	VERB	seem
to	PART	to
me	VERB	me
my	PRON	my
sister	NOUN	sister
is	AUX	be
ruining	VERB	ruin
three	NUM	three
naturally	ADV	naturally
fine	ADJ	fine
children	NOUN	child
as	ADV	as
rapidly	ADV	rapidly
as	ADP	as
a	DET	a
devoted	VERB	devote
mother	NOUN	mother
can	AUX	can
.	PUNCT	.
Of	ADV	of
course	ADV	course
,	PUNCT	,
many	ADJ	many
parents	NOUN	parent
are	AUX	be
over	ADV	over
indulgent	ADJ	indulgent
,	PUNCT	,
but	CCONJ	but
my	PRON	my
sister	NOUN	sister
not	PART	not
only	ADV	only
indulges	VERB	indulge
her	PRON	her
children	NOUN	child
but	CCONJ	but
gives	VERB	give
them	PRON	they
at	ADP	at
the	DET	the
same	ADJ	same
time	NOUN	time
the	DET	the
conviction	NOUN	conviction
that	SCONJ	that
they	PRON	they
are	AUX	be
such	ADJ	such
interesting	ADJ	interesting
and	CCONJ	and
special	ADJ	special
types	NOUN	type
that	SCONJ	that
none	NOUN	none
of	ADP	of
the	DET	the
ordinary	ADJ	ordinary
rules	NOUN	rule
apply	VERB	apply
to	ADP	to
them	PRON	they
.	PUNCT	.
The	DET	the
elder	ADJ	eld
girl	NOUN	girl
,	PUNCT	,
Dorothy	PROPN	Dorothy
,	PUNCT	,
is	AUX	be
a	DET	a
pretty	ADJ	pretty
,	PUNCT	,
commonplace	ADJ	commonplace
American	ADJ	american
girl	NOUN	girl
--	PUNCT	--
no	DET	no
fault	NOUN	fault
to	PART	to
find	VERB	find
with	ADP	with
her	PRON	she
except	SCONJ	except
that	SCONJ	that
her	PRON	her
mother	NOUN	mother
treats	VERB	treat
her	PRON	she
as	ADP	as
if	SCONJ	if
she	PRON	she
were	AUX	be
an	DET	an
empress	NOUN	empress
.	PUNCT	.
If	SCONJ	if
,	PUNCT	,
for	ADP	for
instance	NOUN	instance
,	PUNCT	,
her	PRON	her
mother	NOUN	mother
keeps	VERB	keep
her	PRON	she
waiting	VERB	wait
five	NUM	five
minutes	NOUN	minute
she	PRON	she
behaves	VERB	behave
as	ADP	as
if	SCONJ	if
she	PRON	she
were	AUX	be
an	DET	an
exiled	VERB	exile
queen	NOUN	queen
faced	VERB	face
by	ADP	by
treachery	NOUN	treachery
among	ADP	among
her	PRON	her
dependents	NOUN	dependent
--	PUNCT	--
won't	ADV	won't
speak	VERB	speak
to	ADP	to
her	PRON	her
mother	NOUN	mother
perhaps	ADV	perhaps
for	ADP	for
a	DET	a
day	NOUN	day
.	PUNCT	.
And	CCONJ	and
if	SCONJ	if
I	PRON	I
say	VERB	say
--	PUNCT	--
which	DET	which
I	PRON	I
ought	AUX	ought
n't	PART	not
to	PART	to
do	AUX	do
,	PUNCT	,
for	ADP	for
it	PRON	it
's	AUX	be
no	DET	no
use--'Isn't	NOUN	use--'isn't
Dorothy	PROPN	Dorothy
a	DET	a
trifle	NOUN	trifle
insolent	ADJ	insolent
?	PUNCT	?
'	PUNCT	'
my	PRON	my
sister	NOUN	sister
answers	VERB	answer
,	PUNCT	,
'	PUNCT	'
I	PRON	I
'm	AUX	be
so	ADV	so
delighted	ADJ	delighted
to	PART	to
see	VERB	see
that	SCONJ	that
she	PRON	she
is	AUX	be
n't	PART	not
growing	VERB	grow
up	ADP	up
with	ADP	with
the	DET	the
inferiority	NOUN	inferiority
complex	NOUN	complex
that	SCONJ	that
I	PRON	I
had	AUX	have
as	ADP	as
a	DET	a
girl	NOUN	girl
.	PUNCT	.
'	PUNCT	'
The	DET	the
boy	NOUN	boy
is	AUX	be
a	DET	a
perfectly	ADV	perfectly
straight	ADJ	straight
manly	NOUN	manly
boy	NOUN	boy
,	PUNCT	,
but	CCONJ	but
he	PRON	he
smokes	VERB	smoke
constantly	ADV	constantly
--	PUNCT	--
at	ADP	at
fifteen	NUM	fifteen
--	PUNCT	--
and	CCONJ	and
when	SCONJ	when
I	PRON	I
criticize	VERB	criticize
him	PRON	he
my	PRON	my
sister	NOUN	sister
says	VERB	say
before	ADP	before
him	PRON	he
,	PUNCT	,
'	PUNCT	'
Well	INTJ	well
,	PUNCT	,
Anthony	PROPN	Anthony
,	PUNCT	,
you	PRON	you
know	VERB	know
you	PRON	you
smoke	VERB	smoke
yourself	PRON	yourself
.	PUNCT	.
I	PRON	I
ca	AUX	can
n't	PART	not
very	ADV	very
well	ADV	well
tell	VERB	tell
Durland	PROPN	Durland
it	PRON	it
's	AUX	be
a	DET	a
crime	NOUN	crime
.	PUNCT	.
Besides	ADV	besides
,	PUNCT	,
I	PRON	I
have	AUX	have
the	DET	the
theory	NOUN	theory
that	SCONJ	that
if	SCONJ	if
he	PRON	he
smokes	VERB	smoke
enough	ADJ	enough
now	ADV	now
he	PRON	he
'll	AUX	will
be	AUX	be
tired	ADJ	tired
of	ADP	of
it	PRON	it
by	ADP	by
the	DET	the
time	NOUN	time
he	PRON	he
grows	VERB	grow
up	ADP	up
.	PUNCT	.
'	PUNCT	'
""""	PUNCT	""""
""""	PUNCT	""""
But	CCONJ	but
that	DET	that
is	AUX	be
n't	PART	not
sound	NOUN	sound
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Miss	PROPN	Miss
Exeter	PROPN	Exeter
,	PUNCT	,
quite	ADV	quite
shocked	ADJ	shocked
at	ADP	at
the	DET	the
sketch	NOUN	sketch
she	PRON	she
was	AUX	be
hearing	VERB	hear
.	PUNCT	.
""""	PUNCT	""""
Habits	NOUN	habit
formed	VERB	form
in	ADP	in
youth----	NOUN	youth----
""""	PUNCT	""""
""""	PUNCT	""""
Of	ADV	of
course	ADV	course
it	PRON	it
is	AUX	be
n't	PART	not
sound	NOUN	sound
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Wood	PROPN	Wood
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
as	ADP	as
a	DET	a
matter	NOUN	matter
of	ADP	of
fact	NOUN	fact
,	PUNCT	,
my	PRON	my
sister	NOUN	sister
never	ADV	never
thought	VERB	think
of	ADP	of
it	PRON	it
until	ADP	until
I	PRON	I
objected	VERB	object
.	PUNCT	.
She	PRON	she
evolves	VERB	evolve
these	DET	these
theories	NOUN	theory
merely	ADV	merely
for	ADP	for
the	DET	the
sake	NOUN	sake
of	ADP	of
protecting	VERB	protect
her	PRON	her
children	NOUN	child
.	PUNCT	.
Oddly	ADV	oddly
enough	ADV	enough
,	PUNCT	,
she	PRON	she
not	PART	not
only	ADV	only
does	AUX	do
n't	PART	not
want	VERB	want
to	PART	to
change	VERB	change
them	PRON	they
herself	PRON	herself
but	CCONJ	but
she	PRON	she
does	AUX	do
n't	PART	not
want	VERB	want
any	DET	any
one	PRON	one
else	ADV	else
to	PART	to
change	VERB	change
them	PRON	they
.	PUNCT	.
Three	NUM	three
years	NOUN	year
ago	ADV	ago
I	PRON	I
engaged	VERB	engage
in	ADP	in
a	DET	a
life	NOUN	life
-	PUNCT	-
and	CCONJ	and
-	PUNCT	-
death	NOUN	death
struggle	NOUN	struggle
with	ADP	with
her	PRON	she
to	PART	to
get	VERB	get
Durland	PROPN	Durland
--	PUNCT	--
the	DET	the
boy	NOUN	boy
--	PUNCT	--
to	ADP	to
boarding	NOUN	boarding
school	NOUN	school
.	PUNCT	.
She	PRON	she
advanced	VERB	advance
the	DET	the
following	ADJ	following
arguments	NOUN	argument
against	ADP	against
it	PRON	it
:	PUNCT	:
First	ADV	first
,	PUNCT	,
that	SCONJ	that
he	PRON	he
was	AUX	be
a	DET	a
perfectly	ADV	perfectly
normal	ADJ	normal
,	PUNCT	,
manly	ADJ	manly
boy	NOUN	boy
and	CCONJ	and
did	AUX	do
not	PART	not
need	VERB	need
to	PART	to
go	VERB	go
;	PUNCT	;
second	ADV	second
,	PUNCT	,
that	SCONJ	that
he	PRON	he
was	AUX	be
of	ADP	of
a	DET	a
peculiar	ADJ	peculiar
,	PUNCT	,
artistic	ADJ	artistic
,	PUNCT	,
sensitive	ADJ	sensitive
temperament	NOUN	temperament
and	CCONJ	and
would	AUX	would
be	AUX	be
wrecked	VERB	wreck
by	ADP	by
being	AUX	be
made	VERB	make
to	PART	to
conform	VERB	conform
to	ADP	to
boarding	NOUN	boarding
-	PUNCT	-
school	NOUN	school
standards	NOUN	standard
;	PUNCT	;
third	ADJ	third
,	PUNCT	,
that	SCONJ	that
none	NOUN	none
of	ADP	of
the	DET	the
successful	ADJ	successful
men	NOUN	man
of	ADP	of
the	DET	the
country	NOUN	country
had	AUX	have
gone	VERB	go
to	ADP	to
boarding	NOUN	boarding
school	NOUN	school
;	PUNCT	;
fourth	ADV	fourth
,	PUNCT	,
that	SCONJ	that
success	NOUN	success
was	AUX	be
the	DET	the
last	ADJ	last
thing	NOUN	thing
she	PRON	she
desired	VERB	desire
for	ADP	for
any	DET	any
son	NOUN	son
of	ADP	of
hers	NOUN	her
;	PUNCT	;
fifth	ADV	fifth
,	PUNCT	,
that	SCONJ	that
she	PRON	she
did	AUX	do
not	PART	not
wish	VERB	wish
to	PART	to
remove	VERB	remove
him	PRON	he
from	ADP	from
the	DET	the
benefits	NOUN	benefit
of	ADP	of
my	PRON	my
daily	ADJ	daily
influence	NOUN	influence
;	PUNCT	;
and	CCONJ	and
sixth	ADJ	sixth
,	PUNCT	,
that	SCONJ	that
I	PRON	I
was	AUX	be
a	DET	a
person	NOUN	person
of	ADP	of
no	DET	no
judgment	NOUN	judgment
and	CCONJ	and
absolutely	ADV	absolutely
wrong	ADJ	wrong
about	ADP	about
its	PRON	its
being	AUX	be
wise	ADJ	wise
for	ADP	for
a	DET	a
boy	NOUN	boy
to	PART	to
go	VERB	go
to	ADP	to
school	NOUN	school
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
And	CCONJ	and
is	AUX	be
he	PRON	he
at	ADP	at
school	NOUN	school
?	PUNCT	?
""""	PUNCT	""""
Miss	PROPN	Miss
Exeter	PROPN	Exeter
inquired	VERB	inquire
politely	ADV	politely
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
yes	INTJ	yes
,	PUNCT	,
""""	PUNCT	""""
answered	VERB	answer
Wood	PROPN	Wood
,	PUNCT	,
without	ADP	without
seeing	VERB	see
anything	PRON	anything
amusing	ADJ	amusing
in	ADP	in
her	PRON	her
question	NOUN	question
.	PUNCT	.
""""	PUNCT	""""
Although	SCONJ	although
my	PRON	my
sister	NOUN	sister
does	AUX	do
a	DET	a
good	ADJ	good
deal	NOUN	deal
to	PART	to
counteract	VERB	counteract
the	DET	the
effect	NOUN	effect
--	PUNCT	--
by	ADP	by
making	VERB	make
fun	NOUN	fun
of	ADP	of
the	DET	the
teachers	NOUN	teacher
and	CCONJ	and
the	DET	the
rules	NOUN	rule
,	PUNCT	,
and	CCONJ	and
always	ADV	always
bringing	VERB	bring
him	PRON	he
,	PUNCT	,
when	SCONJ	when
she	PRON	she
goes	VERB	go
to	PART	to
visit	VERB	visit
him	PRON	he
,	PUNCT	,
whatever	DET	whatever
is	AUX	be
specially	ADV	specially
forbidden	VERB	forbid
,	PUNCT	,
like	ADP	like
candy	NOUN	candy
and	CCONJ	and
cigarettes	NOUN	cigarette
and	CCONJ	and
extra	ADJ	extra
pocket	NOUN	pocket
money	NOUN	money
.	PUNCT	.
You	PRON	you
see	VERB	see
,	PUNCT	,
that	DET	that
's	AUX	be
where	SCONJ	where
it	PRON	it
's	AUX	be
going	VERB	go
to	PART	to
be	AUX	be
hard	ADJ	hard
for	ADP	for
you	PRON	you
.	PUNCT	.
She	PRON	she
not	PART	not
only	ADV	only
does	AUX	do
n't	PART	not
want	VERB	want
to	PART	to
discipline	VERB	discipline
them	PRON	they
herself	PRON	herself
but	CCONJ	but
she	PRON	she
's	AUX	be
against	ADP	against
any	DET	any
person	NOUN	person
or	CCONJ	or
institution	NOUN	institution
that	PRON	that
tries	VERB	try
to	PART	to
do	AUX	do
it	PRON	it
for	ADP	for
her	PRON	she
.	PUNCT	.
As	ADV	as
soon	ADV	soon
as	ADP	as
you	PRON	you
begin	VERB	begin
to	PART	to
accomplish	VERB	accomplish
anything	PRON	anything
with	ADP	with
the	DET	the
children	NOUN	child
--	PUNCT	--
as	ADP	as
I	PRON	I
'm	AUX	be
sure	ADJ	sure
you	PRON	you
will	AUX	will
do	AUX	do
--	PUNCT	--
she'll	PRON	she'll
be	AUX	be
against	ADP	against
you	PRON	you
;	PUNCT	;
she	PRON	she
'll	AUX	will
want	VERB	want
you	PRON	you
to	PART	to
go	VERB	go
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
That	DET	that
makes	VERB	make
it	PRON	it
pretty	ADV	pretty
hopeless	ADJ	hopeless
,	PUNCT	,
does	AUX	do
n't	PART	not
it	PRON	it
?	PUNCT	?
""""	PUNCT	""""
said	VERB	say
Miss	PROPN	Miss
Exeter	PROPN	Exeter
.	PUNCT	.
He	PRON	he
shook	VERB	shake
his	PRON	his
head	NOUN	head
briskly	ADV	briskly
.	PUNCT	.
""""	PUNCT	""""
No	INTJ	no
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
;	PUNCT	;
""""	PUNCT	""""
for	ADP	for
I	PRON	I
have	AUX	have
made	VERB	make
her	PRON	she
promise	VERB	promise
that	SCONJ	that
she	PRON	she
wo	AUX	will
n't	PART	not
send	VERB	send
you	PRON	you
away	ADV	away
,	PUNCT	,
no	ADV	no
matter	ADV	matter
what	PRON	what
happens	VERB	happen
,	PUNCT	,
until	ADP	until
I	PRON	I
get	VERB	get
back	ADV	back
.	PUNCT	.
I	PRON	I
know	VERB	know
what	PRON	what
was	AUX	be
in	ADP	in
her	PRON	her
mind	NOUN	mind
when	SCONJ	when
she	PRON	she
gave	VERB	give
the	DET	the
promise	NOUN	promise
--	PUNCT	--
that	SCONJ	that
she	PRON	she
could	AUX	could
make	VERB	make
it	PRON	it
so	ADV	so
unpleasant	ADJ	unpleasant
for	ADP	for
you	PRON	you
that	SCONJ	that
you	PRON	you
'd	AUX	would
go	VERB	go
of	ADP	of
your	PRON	your
own	ADJ	own
accord	NOUN	accord
.	PUNCT	.
So	ADV	so
,	PUNCT	,
Miss	PROPN	Miss
Exeter	PROPN	Exeter
,	PUNCT	,
I	PRON	I
want	VERB	want
you	PRON	you
to	PART	to
promise	VERB	promise
me	PRON	I
that	SCONJ	that
you	PRON	you
wo	AUX	will
n't	PART	not
go	VERB	go
,	PUNCT	,
no	ADV	no
matter	ADV	matter
how	SCONJ	how
disagreeable	ADJ	disagreeable
she	PRON	she
makes	VERB	make
it----	PRON	it----
""""	PUNCT	""""
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
Mr.	PROPN	Mr.
Wood	PROPN	Wood
,	PUNCT	,
I	PRON	I
could	AUX	could
n't	PART	not
do	AUX	do
that	DET	that
,	PUNCT	,
""""	PUNCT	""""
said	VERB	say
Augusta	PROPN	Augusta
.	PUNCT	.
""""	PUNCT	""""
There	PRON	there
's	AUX	be
no	DET	no
use	NOUN	use
in	ADP	in
going	VERB	go
at	ADV	at
all	ADV	all
otherwise	ADV	otherwise
,	PUNCT	,
""""	PUNCT	""""
he	PRON	he
said	VERB	say
.	PUNCT	.
""""	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
come	VERB	come
,	PUNCT	,
be	AUX	be
a	X	a
sport	NOUN	sport
!	PUNCT	!
I	PRON	I
'll	AUX	will
make	VERB	make
it	PRON	it
worth	ADJ	worth
while	NOUN	while
.	PUNCT	.
I	PRON	I
'll	AUX	will
give	VERB	give
you	PRON	you
a	DET	a
bonus	NOUN	bonus
of	ADP	of
five	NUM	five
hundred	NUM	hundred
dollars	NOUN	dollar
if	SCONJ	if
you	PRON	you
're	AUX	be
still	ADV	still
on	ADP	on
the	DET	the
job	NOUN	job
when	SCONJ	when
I	PRON	I
get	VERB	get
back	ADV	back
--	PUNCT	--
or	CCONJ	or
I	PRON	I
'll	AUX	will
bring	VERB	bring
you	PRON	you
a	DET	a
turquoise	NOUN	turquoise
--	PUNCT	--
I'm	PRON	i'm
going	VERB	go
down	ADV	down
to	PART	to
inspect	VERB	inspect
the	DET	the
best	ADJ	good
mine	NOUN	mine
in	ADP	in
the	DET	the
world	NOUN	world
.	PUNCT	.
You	PRON	you
see	VERB	see
,	PUNCT	,
I	PRON	I
feel	VERB	feel
this	DET	this
means	VERB	mean
the	DET	the
whole	ADJ	whole
future	NOUN	future
of	ADP	of
those	DET	those
children	NOUN	child
--	PUNCT	--
to	PART	to
be	AUX	be
with	ADP	with
a	DET	a
woman	NOUN	woman
like	ADP	like
you	PRON	you
.	PUNCT	.
I	PRON	I
know	VERB	know
you	PRON	you
could	AUX	could
do	AUX	do
with	ADP	with
them	PRON	they
just	ADV	just
what	PRON	what
I	PRON	I
want	VERB	want
done	VERB	do
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
You	PRON	you
may	AUX	may
be	AUX	be
mistaken	ADJ	mistaken
about	ADP	about
that	DET	that
,	PUNCT	,
Mr.	PROPN	Mr.
Wood	PROPN	Wood
.	PUNCT	.
""""	PUNCT	""""
""""	PUNCT	""""
I	PRON	I
may	AUX	may
be	AUX	be
,	PUNCT	,
but	CCONJ	but
I	PRON	I
'm	AUX	be
not	PART	not
.	PUNCT	.
""""	PUNCT	""""
The	DET	the
blue	ADJ	blue
eyes	NOUN	eye
fixed	VERB	fix
themselves	PRON	themselves
on	ADP	on
her	PRON	she
.	PUNCT	.
She	PRON	she
said	VERB	say
to	ADP	to
herself	PRON	herself
that	SCONJ	that
it	PRON	it
was	AUX	be
the	DET	the
five	NUM	five
hundred	NUM	hundred
dollars	NOUN	dollar
--	PUNCT	--
so	ADV	so
desirable	ADJ	desirable
for	ADP	for
a	DET	a
trousseau	NOUN	trousseau
--	PUNCT	--
that	PRON	that
turned	VERB	turn
the	DET	the
scale	NOUN	scale
,	PUNCT	,
but	CCONJ	but
the	DET	the
blue	ADJ	blue
eyes	NOUN	eye
and	CCONJ	and
the	DET	the
compliment	NOUN	compliment
had	AUX	have
something	PRON	something
to	PART	to
do	AUX	do
with	ADP	with
her	PRON	her
decision	NOUN	decision
.	PUNCT	.
""""	PUNCT	""""
It	PRON	it
seems	VERB	seem
a	DET	a
reckless	ADJ	reckless
thing	NOUN	thing
to	PART	to
promise	VERB	promise
,	PUNCT	,
""""	PUNCT	""""
she	PRON	she
murmured	VERB	murmur
with	ADP	with
a	DET	a
weak	ADJ	weak
laugh	NOUN	laugh
.	PUNCT	.
""""	PUNCT	""""
No	INTJ	no
,	PUNCT	,
not	PART	not
at	ADV	at
all	ADV	all
.	PUNCT	.
I	PRON	I
would	AUX	would
n't	PART	not
let	VERB	let
you	PRON	you
do	AUX	do
anything	PRON	anything
reckless	ADJ	reckless
.	PUNCT	.
""""	PUNCT	""""
He	PRON	he
spoke	VERB	speak
as	ADP	as
a	DET	a
kindly	ADJ	kindly
grandfather	NOUN	grandfather
might	AUX	might
speak	VERB	speak
.	PUNCT	.
""""	PUNCT	""""
And	CCONJ	and
now	ADV	now
we	PRON	we
have	AUX	have
ten	NUM	ten
minutes	NOUN	minute
left	VERB	leave
,	PUNCT	,
and	CCONJ	and
I	PRON	I
want	VERB	want
to	PART	to
talk	VERB	talk
to	ADP	to
you	PRON	you
about	ADP	about
the	DET	the
little	ADJ	little
one	NOUN	one
--	PUNCT	--
Antonia	PROPN	Antonia
.	PUNCT	.
""""	PUNCT	""""
His	PRON	his
face	NOUN	face
softened	VERB	soften
,	PUNCT	,
and	CCONJ	and
after	ADP	after
a	DET	a
slight	ADJ	slight
struggle	NOUN	struggle
he	PRON	he
yielded	VERB	yield
to	ADP	to
a	DET	a
