Internet	PROPN	Internet
—	PUNCT	—
bitterly	ADV	bitterly
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
'm	AUX	be
not	PART	not
so	ADV	so
bad	ADJ	bad
that	SCONJ	that
I	PRON	I
ca	AUX	can
n't	PART	not
take	VERB	take
care	NOUN	care
of	ADP	of
myself	PRON	myself
.	PUNCT	.
It	PRON	it
was	AUX	be
pretty	ADV	pretty
clever	ADJ	clever
,	PUNCT	,
I	PRON	I
'll	AUX	will
give	VERB	give
you	PRON	you
credit	NOUN	credit
for	ADP	for
that	DET	that
.	PUNCT	.
You	PRON	you
almost	ADV	almost
fooled	VERB	fool
me	PRON	I
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
Damn	VERB	damn
you	PRON	you
!	PUNCT	!
”	PUNCT	""""
snarled	VERB	snarl
Calhoun	PROPN	Calhoun
.	PUNCT	.
“	PUNCT	""""
Do	AUX	do
you	PRON	you
mean	VERB	mean
to	PART	to
say	VERB	say
I	PRON	I
've	AUX	have
got	VERB	get
your	PRON	your
cash	NOUN	cash
box	NOUN	box
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Oh	INTJ	oh
,	PUNCT	,
no	INTJ	no
,	PUNCT	,
”	PUNCT	""""
said	VERB	say
Kirschell	PROPN	Kirschell
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
can	AUX	can
see	VERB	see
you	PRON	you
have	AUX	have
n't	PART	not
.	PUNCT	.
I	PRON	I
do	AUX	do
n't	PART	not
even	ADV	even
know	VERB	know
which	DET	which
of	ADP	of
you	PRON	you
two	NUM	two
struck	VERB	strike
me	PRON	I
.	PUNCT	.
But	CCONJ	but
I	PRON	I
do	AUX	do
know	VERB	know
that	SCONJ	that
you	PRON	you
and	CCONJ	and
the	DET	the
man	NOUN	man
who	PRON	who
has	AUX	have
my	PRON	my
cash	NOUN	cash
box	NOUN	box
worked	VERB	work
up	ADP	up
this	DET	this
plant	NOUN	plant
together	ADV	together
.	PUNCT	.
”	PUNCT	""""
Calhoun	PROPN	Calhoun
stepped	VERB	step
forward	ADV	forward
threateningly	ADV	threateningly
—	PUNCT	—
only	ADV	only
to	PART	to
retreat	VERB	retreat
again	ADV	again
before	ADP	before
the	DET	the
lifted	VERB	lift
muzzle	NOUN	muzzle
of	ADP	of
the	DET	the
revolver	NOUN	revolver
.	PUNCT	.
“	PUNCT	""""
You	PRON	you
're	AUX	be
a	DET	a
fool	NOUN	fool
!	PUNCT	!
”	PUNCT	""""
he	PRON	he
snarled	VERB	snarl
.	PUNCT	.
“	PUNCT	""""
You	PRON	you
've	AUX	have
nothing	PRON	nothing
on	ADP	on
me	PRON	I
!	PUNCT	!
”	PUNCT	""""
“	PUNCT	""""
That	DET	that
's	AUX	be
for	ADP	for
the	DET	the
police	NOUN	police
to	PART	to
decide	VERB	decide
,	PUNCT	,
”	PUNCT	""""
returned	VERB	return
Kirschell	PROPN	Kirschell
evenly	ADV	evenly
.	PUNCT	.
“	PUNCT	""""
It	PRON	it
would	AUX	would
have	AUX	have
been	AUX	be
a	DET	a
pleasant	ADJ	pleasant
way	NOUN	way
of	ADP	of
disposing	VERB	dispose
of	ADP	of
that	DET	that
note	NOUN	note
,	PUNCT	,
would	AUX	would
n't	PART	not
it	PRON	it
—	PUNCT	—
if	SCONJ	if
you	PRON	you
had	AUX	have
n't	PART	not
under	ADV	under
-	PUNCT	-
rated	VERB	rate
me	PRON	I
!	PUNCT	!
And	CCONJ	and
your	PRON	your
pal	NOUN	pal
for	ADP	for
his	PRON	his
share	NOUN	share
,	PUNCT	,
I	PRON	I
daresay	VERB	daresay
,	PUNCT	,
was	AUX	be
to	PART	to
take	VERB	take
his	PRON	his
chance	NOUN	chance
on	ADP	on
whatever	DET	whatever
there	PRON	there
might	AUX	might
be	AUX	be
in	ADP	in
the	DET	the
cash	NOUN	cash
box	NOUN	box
!	PUNCT	!
Why	SCONJ	why
did	AUX	do
you	PRON	you
say	VERB	say
you	PRON	you
could	AUX	could
n't	PART	not
come	VERB	come
until	ADP	until
night	NOUN	night
,	PUNCT	,
when	SCONJ	when
I	PRON	I
gave	VERB	give
you	PRON	you
until	ADP	until
to	ADP	to
-	PUNCT	-
day	NOUN	day
as	ADP	as
the	DET	the
last	ADJ	last
day	NOUN	day
in	ADP	in
which	DET	which
to	PART	to
settle	VERB	settle
?	PUNCT	?
Why	SCONJ	why
did	AUX	do
you	PRON	you
insist	VERB	insist
on	ADP	on
my	PRON	my
indorsing	VERB	indorse
the	DET	the
payment	NOUN	payment
on	ADP	on
the	DET	the
note	NOUN	note
,	PUNCT	,
which	DET	which
necessitated	VERB	necessitate
my	PRON	my
opening	NOUN	opening
the	DET	the
safe	ADJ	safe
and	CCONJ	and
taking	VERB	take
out	ADP	out
the	DET	the
cash	NOUN	cash
box	NOUN	box
in	ADP	in
which	DET	which
you	PRON	you
knew	VERB	know
the	DET	the
note	NOUN	note
was	AUX	be
kept	VERB	keep
,	PUNCT	,
for	ADP	for
you	PRON	you
saw	VERB	see
me	PRON	I
put	VERB	put
it	PRON	it
there	ADV	there
a	DET	a
week	NOUN	week
ago	ADV	ago
,	PUNCT	,
when	SCONJ	when
you	PRON	you
first	ADV	first
came	VERB	come
here	ADV	here
?	PUNCT	?
And	CCONJ	and
just	ADV	just
after	ADP	after
I	PRON	I
was	AUX	be
knocked	VERB	knock
down	ADP	down
I	PRON	I
heard	VERB	hear
your	PRON	your
accomplice	NOUN	accomplice
whisper	VERB	whisper
:	PUNCT	:
'	PUNCT	'
All	ADV	all
right	ADV	right
,	PUNCT	,
I	PRON	I
've	AUX	have
got	VERB	get
it	PRON	it
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
It	PRON	it
's	AUX	be
possible	ADJ	possible
the	DET	the
police	NOUN	police
might	AUX	might
form	VERB	form
the	DET	the
same	ADJ	same
opinion	NOUN	opinion
I	PRON	I
have	AUX	have
as	ADP	as
to	ADP	to
whom	PRON	whom
those	DET	those
words	NOUN	word
were	AUX	be
addressed	VERB	address
!	PUNCT	!
”	PUNCT	""""
Calhoun	PROPN	Calhoun
's	PART	's
face	NOUN	face
had	AUX	have
grown	VERB	grow
whiter	ADJ	white
.	PUNCT	.
“	PUNCT	""""
It	PRON	it
's	AUX	be
a	DET	a
lie	NOUN	lie
!	PUNCT	!
”	PUNCT	""""
he	PRON	he
said	VERB	say
scarcely	ADV	scarcely
above	ADP	above
a	DET	a
whisper	NOUN	whisper
.	PUNCT	.
“	PUNCT	""""
It	PRON	it
's	AUX	be
a	DET	a
lie	NOUN	lie
!	PUNCT	!
I	PRON	I
had	AUX	have
nothing	PRON	nothing
to	PART	to
do	AUX	do
with	ADP	with
it	PRON	it
!	PUNCT	!
”	PUNCT	""""
“	PUNCT	""""
I	PRON	I
want	VERB	want
my	PRON	my
three	NUM	three
thousand	NUM	thousand
dollars	NOUN	dollar
!	PUNCT	!
”	PUNCT	""""
Kirschell	PROPN	Kirschell
's	PART	's
lips	NOUN	lip
were	AUX	be
set	ADJ	set
.	PUNCT	.
He	PRON	he
held	VERB	hold
a	DET	a
red	ADJ	red
-	PUNCT	-
stained	ADJ	stained
handkerchief	NOUN	handkerchief
to	ADP	to
his	PRON	his
cheek	NOUN	cheek
.	PUNCT	.
“	PUNCT	""""
If	SCONJ	if
I	PRON	I
call	VERB	call
the	DET	the
police	NOUN	police
now	ADV	now
they	PRON	they
'll	AUX	will
get	VERB	get
you	PRON	you
—	PUNCT	—
but	CCONJ	but
it	PRON	it
's	AUX	be
your	PRON	your
accomplice	NOUN	accomplice
that	PRON	that
's	AUX	be
got	VERB	get
my	PRON	my
money	NOUN	money
.	PUNCT	.
And	CCONJ	and
it	PRON	it
's	AUX	be
my	PRON	my
money	NOUN	money
that	PRON	that
I	PRON	I
want	VERB	want
!	PUNCT	!
I	PRON	I
'll	AUX	will
give	VERB	give
you	PRON	you
half	DET	half
an	DET	an
hour	NOUN	hour
to	PART	to
go	VERB	go
to	ADP	to
him	PRON	he
,	PUNCT	,
and	CCONJ	and
bring	VERB	bring
the	DET	the
money	NOUN	money
back	ADV	back
here	ADV	here
—	PUNCT	—
and	CCONJ	and
leave	VERB	leave
the	DET	the
police	NOUN	police
out	ADP	out
of	ADP	of
it	PRON	it
.	PUNCT	.
If	SCONJ	if
you	PRON	you
're	AUX	be
not	PART	not
here	ADV	here
in	ADP	in
that	DET	that
time	NOUN	time
,	PUNCT	,
I	PRON	I
put	VERB	put
it	PRON	it
up	ADP	up
to	ADP	to
the	DET	the
police	NOUN	police
.	PUNCT	.
Half	ADJ	half
an	DET	an
hour	NOUN	hour
is	AUX	be
time	NOUN	time
enough	ADJ	enough
for	ADP	for
you	PRON	you
to	PART	to
find	VERB	find
your	PRON	your
pal	NOUN	pal
;	PUNCT	;
and	CCONJ	and
it	PRON	it
's	AUX	be
not	PART	not
time	NOUN	time
enough	ADJ	enough
for	ADP	for
you	PRON	you
to	PART	to
attempt	VERB	attempt
to	PART	to
leave	VERB	leave
the	DET	the
city	NOUN	city
—	PUNCT	—
and	CCONJ	and
get	VERB	get
very	ADV	very
far	ADV	far
!	PUNCT	!
”	PUNCT	""""
Kirschell	PROPN	Kirschell
laid	VERB	lay
his	PRON	his
watch	NOUN	watch
on	ADP	on
the	DET	the
desk	NOUN	desk
.	PUNCT	.
“	PUNCT	""""
You	PRON	you
'd	AUX	would
better	ADV	well
go	VERB	go
—	PUNCT	—
I	PRON	I
mean	VERB	mean
half	DET	half
an	DET	an
hour	NOUN	hour
from	ADP	from
now	ADV	now
.	PUNCT	.
”	PUNCT	""""
Calhoun	PROPN	Calhoun
hung	VERB	hang
hesitant	ADJ	hesitant
for	ADP	for
a	DET	a
moment	NOUN	moment
,	PUNCT	,
staring	VERB	stare
at	ADP	at
the	DET	the
muzzle	NOUN	muzzle
of	ADP	of
Kirschell	PROPN	Kirschell
's	PART	's
revolver	NOUN	revolver
.	PUNCT	.
He	PRON	he
made	VERB	make
as	ADP	as
though	SCONJ	though
to	PART	to
say	VERB	say
something	PRON	something
—	PUNCT	—
and	CCONJ	and
instead	ADV	instead
,	PUNCT	,
abruptly	ADV	abruptly
,	PUNCT	,
with	ADP	with
a	DET	a
short	ADJ	short
,	PUNCT	,
jarring	ADJ	jarring
laugh	NOUN	laugh
,	PUNCT	,
turned	VERB	turn
on	ADP	on
his	PRON	his
heel	NOUN	heel
,	PUNCT	,
and	CCONJ	and
passed	VERB	pass
out	ADP	out
of	ADP	of
the	DET	the
room	NOUN	room
.	PUNCT	.
The	DET	the
Hawk	PROPN	Hawk
was	AUX	be
already	ADV	already
edging	VERB	edge
his	PRON	his
way	NOUN	way
along	ADP	along
the	DET	the
wall	NOUN	wall
toward	ADP	toward
the	DET	the
corridor	NOUN	corridor
door	NOUN	door
.	PUNCT	.
“	PUNCT	""""
Three	NUM	three
thousand	NUM	thousand
dollars!”—the	PUNCT	dollars!”—the
Hawk	PROPN	Hawk
rolled	VERB	roll
the	DET	the
words	NOUN	word
like	ADP	like
so	ADV	so
many	ADJ	many
dainty	ADJ	dainty
morsels	NOUN	morsel
on	ADP	on
his	PRON	his
tongue	NOUN	tongue
,	PUNCT	,
as	ADP	as
he	PRON	he
communed	VERB	commune
with	ADP	with
himself	PRON	himself
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
guess	VERB	guess
it	PRON	it
's	AUX	be
my	PRON	my
play	NOUN	play
to	PART	to
stick	VERB	stick
to	ADP	to
Mr.	PROPN	Mr.
Calhoun	PROPN	Calhoun
!	PUNCT	!
”	PUNCT	""""
VI	X	vi
—	PUNCT	—
SOME	PROPN	SOME
OF	ADP	of
THE	DET	the
LITTLE	ADJ	little
SPIDERS	NOUN	spider
THE	DET	the
Hawk	PROPN	Hawk
reached	VERB	reach
the	DET	the
door	NOUN	door
,	PUNCT	,
as	ADP	as
Calhoun	PROPN	Calhoun
stepped	VERB	step
into	ADP	into
the	DET	the
corridor	NOUN	corridor
from	ADP	from
the	DET	the
general	ADJ	general
office	NOUN	office
and	CCONJ	and
passed	VERB	pass
by	ADP	by
outside	ADV	outside
,	PUNCT	,
evidently	ADV	evidently
making	VERB	make
for	ADP	for
the	DET	the
main	NOUN	main
entrance	NOUN	entrance
of	ADP	of
the	DET	the
building	NOUN	building
.	PUNCT	.
He	PRON	he
opened	VERB	open
the	DET	the
door	NOUN	door
cautiously	ADV	cautiously
the	DET	the
width	NOUN	width
of	ADP	of
a	DET	a
crack	NOUN	crack
—	PUNCT	—
and	CCONJ	and
held	VERB	hold
it	PRON	it
in	ADP	in
that	DET	that
position	NOUN	position
.	PUNCT	.
A	DET	a
man	NOUN	man
's	PART	's
voice	NOUN	voice
,	PUNCT	,
low	ADJ	low
,	PUNCT	,
guarded	VERB	guard
,	PUNCT	,
from	ADP	from
the	DET	the
corridor	NOUN	corridor
,	PUNCT	,
but	CCONJ	but
from	ADP	from
the	DET	the
opposite	ADJ	opposite
direction	NOUN	direction
to	ADP	to
that	DET	that
taken	VERB	take
by	ADP	by
Calhoun	PROPN	Calhoun
,	PUNCT	,
reached	VERB	reach
him	PRON	he
.	PUNCT	.
“	PUNCT	""""
Here	ADV	here
!	PUNCT	!
Calhoun	PROPN	Calhoun
!	PUNCT	!
Here	ADV	here
!	PUNCT	!
”	PUNCT	""""
Calhoun	PROPN	Calhoun
halted	VERB	halt
.	PUNCT	.
There	PRON	there
was	AUX	be
silence	NOUN	silence
for	ADP	for
an	DET	an
instant	NOUN	instant
,	PUNCT	,
then	ADV	then
Calhoun	PROPN	Calhoun
retraced	VERB	retrace
his	PRON	his
steps	NOUN	step
and	CCONJ	and
passed	VERB	pass
by	ADP	by
the	DET	the
door	NOUN	door
again	ADV	again
.	PUNCT	.
There	PRON	there
were	AUX	be
a	DET	a
few	ADJ	few
hurried	ADJ	hurried
words	NOUN	word
in	ADP	in
a	DET	a
whisper	NOUN	whisper
,	PUNCT	,
which	DET	which
the	DET	the
Hawk	PROPN	Hawk
could	AUX	could
not	PART	not
catch	VERB	catch
;	PUNCT	;
and	CCONJ	and
then	ADV	then
the	DET	the
footsteps	NOUN	footstep
of	ADP	of
both	DET	both
men	NOUN	man
retreated	VERB	retreat
along	ADP	along
the	DET	the
corridor	NOUN	corridor
.	PUNCT	.
The	DET	the
Hawk	PROPN	Hawk
opened	VERB	open
the	DET	the
door	NOUN	door
wider	ADV	wider
,	PUNCT	,
and	CCONJ	and
peered	VERB	peer
out	ADP	out
.	PUNCT	.
The	DET	the
two	NUM	two
men	NOUN	man
were	AUX	be
well	ADV	well
down	ADP	down
the	DET	the
corridor	NOUN	corridor
now	ADV	now
;	PUNCT	;
and	CCONJ	and
now	ADV	now
,	PUNCT	,
as	ADP	as
they	PRON	they
passed	VERB	pass
the	DET	the
single	ADJ	single
incandescent	NOUN	incandescent
that	PRON	that
lighted	VERB	light
that	DET	that
end	NOUN	end
of	ADP	of
the	DET	the
hall	NOUN	hall
,	PUNCT	,
Calhoun	PROPN	Calhoun
's	PART	's
companion	NOUN	companion
reached	VERB	reach
up	ADP	up
and	CCONJ	and
turned	VERB	turn
it	PRON	it
out	ADP	out
.	PUNCT	.
“	PUNCT	""""
Why	SCONJ	why
,	PUNCT	,
say—-thanks	VERB	say—-thanks
!	PUNCT	!
”	PUNCT	""""
murmured	VERB	murmur
the	DET	the
Hawk	PROPN	Hawk
,	PUNCT	,
and	CCONJ	and
stepped	VERB	step
out	ADP	out
into	ADP	into
the	DET	the
corridor	NOUN	corridor
himself	PRON	himself
.	PUNCT	.
It	PRON	it
was	AUX	be
now	ADV	now
quite	ADV	quite
dark	ADJ	dark
at	ADP	at
that	DET	that
end	NOUN	end
,	PUNCT	,
and	CCONJ	and
the	DET	the
men	NOUN	man
had	AUX	have
disappeared	VERB	disappear
.	PUNCT	.
The	DET	the
Hawk	PROPN	Hawk
moved	VERB	move
silently	ADV	silently
and	CCONJ	and
swiftly	ADV	swiftly
along	ADV	along
,	PUNCT	,
keeping	VERB	keep
close	ADV	close
to	ADP	to
the	DET	the
wall	NOUN	wall
.	PUNCT	.
Presently	ADV	presently
he	PRON	he
caught	VERB	catch
the	DET	the
sound	NOUN	sound
of	ADP	of
their	PRON	their
voices	NOUN	voice
again	ADV	again
,	PUNCT	,
and	CCONJ	and
nodded	VERB	nod
to	ADP	to
himself	PRON	himself
.	PUNCT	.
He	PRON	he
remembered	VERB	remember
that	SCONJ	that
in	ADP	in
going	VERB	go
out	ADV	out
this	DET	this
way	NOUN	way
yesterday	NOUN	yesterday
he	PRON	he
had	AUX	have
noticed	VERB	notice
that	SCONJ	that
the	DET	the
corridor	NOUN	corridor
,	PUNCT	,
for	ADP	for
some	DET	some
architectural	ADJ	architectural
reason	NOUN	reason
,	PUNCT	,
made	VERB	make
a	DET	a
sharp	ADJ	sharp
,	PUNCT	,
right	ADV	right
-	PUNCT	-
angled	ADJ	angled
jut	NOUN	jut
just	ADV	just
before	ADP	before
it	PRON	it
gave	VERB	give
on	ADP	on
the	DET	the
side	ADJ	side
-	PUNCT	-
street	NOUN	street
entrance	NOUN	entrance
.	PUNCT	.
He	PRON	he
stepped	VERB	step
now	ADV	now
across	ADP	across
to	ADP	to
the	DET	the
other	ADJ	other
side	NOUN	side
of	ADP	of
the	DET	the
corridor	NOUN	corridor
,	PUNCT	,
and	CCONJ	and
stole	VERB	steal
forward	ADV	forward
to	ADP	to
a	DET	a
position	NOUN	position
where	SCONJ	where
he	PRON	he
could	AUX	could
look	VERB	look
diagonally	ADV	diagonally
past	ADP	past
the	DET	the
projecting	VERB	project
angle	NOUN	angle
of	ADP	of
the	DET	the
jut	NOUN	jut
.	PUNCT	.
The	DET	the
two	NUM	two
men	NOUN	man
,	PUNCT	,
standing	VERB	stand
there	ADV	there
,	PUNCT	,
showed	VERB	show
plainly	ADV	plainly
in	ADP	in
the	DET	the
light	NOUN	light
from	ADP	from
a	DET	a
street	NOUN	street
arc	NOUN	arc
that	PRON	that
shone	VERB	shine
into	ADP	into
the	DET	the
entranceway	NOUN	entranceway
through	ADP	through
the	DET	the
large	ADJ	large
plate	NOUN	plate
-	PUNCT	-
glass	NOUN	glass
square	NOUN	square
over	ADP	over
the	DET	the
door	NOUN	door
.	PUNCT	.
The	DET	the
Hawk	PROPN	Hawk
,	PUNCT	,
quite	ADV	quite
secure	ADJ	secure
from	ADP	from
observation	NOUN	observation
,	PUNCT	,
nestled	VERB	nestle
back	ADV	back
against	ADP	against
the	DET	the
wall	NOUN	wall
—	PUNCT	—
and	CCONJ	and
an	DET	an
ominous	ADJ	ominous
smile	NOUN	smile
settled	VERB	settle
on	ADP	on
the	DET	the
Hawk	PROPN	Hawk
's	PART	's
lips	NOUN	lip
.	PUNCT	.
The	DET	the
face	NOUN	face
of	ADP	of
Calhoun	PROPN	Calhoun
's	PART	's
companion	NOUN	companion
was	AUX	be
covered	VERB	cover
with	ADP	with
a	DET	a
mask	NOUN	mask
.	PUNCT	.
“	PUNCT	""""
There	PRON	there
's	AUX	be
nothing	PRON	nothing
to	PART	to
be	AUX	be
leery	ADJ	leery
about	ADP	about
here	ADV	here
,	PUNCT	,
”	PUNCT	""""
the	DET	the
man	NOUN	man
was	AUX	be
saying	VERB	say
.	PUNCT	.
“	PUNCT	""""
There	PRON	there
's	AUX	be
no	DET	no
one	NOUN	one
goes	VERB	go
out	ADV	out
or	CCONJ	or
comes	VERB	come
in	ADP	in
this	DET	this
way	NOUN	way
at	ADP	at
night	NOUN	night
.	PUNCT	.
Well	INTJ	well
,	PUNCT	,
it	PRON	it
's	AUX	be
a	DET	a
nice	ADJ	nice
mess	NOUN	mess
,	PUNCT	,
eh	INTJ	eh
?	PUNCT	?
So	SCONJ	so
the	DET	the
old	ADJ	old
Shylock	PROPN	Shylock
called	VERB	call
the	DET	the
turn	NOUN	turn
on	ADP	on
you	PRON	you
,	PUNCT	,
did	AUX	do
he	PRON	he
?	PUNCT	?
”	PUNCT	""""
There	PRON	there
seemed	VERB	seem
to	PART	to
be	AUX	be
a	DET	a
helpless	ADJ	helpless
note	NOUN	note
in	ADP	in
Calhoun	PROPN	Calhoun
's	PART	's
voice	NOUN	voice
.	PUNCT	.
He	PRON	he
passed	VERB	pass
his	PRON	his
hand	NOUN	hand
heavily	ADV	heavily
across	ADP	across
his	PRON	his
eyes	NOUN	eye
.	PUNCT	.
“	PUNCT	""""
What	PRON	what
's	AUX	be
the	DET	the
meaning	NOUN	meaning
of	ADP	of
this	DET	this
?	PUNCT	?
”	PUNCT	""""
he	PRON	he
cried	VERB	cry
out	ADP	out
.	PUNCT	.
“	PUNCT	""""
What	PRON	what
do	AUX	do
you	PRON	you
know	VERB	know
about	ADP	about
what	PRON	what
happened	VERB	happen
in	ADV	in
there	ADV	there
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
Nothing	PRON	nothing
much	ADJ	much
,	PUNCT	,
”	PUNCT	""""
said	VERB	say
the	DET	the
other	ADJ	other
coolly	ADV	coolly
.	PUNCT	.
“	PUNCT	""""
Except	SCONJ	except
that	SCONJ	that
I	PRON	I
'm	AUX	be
the	DET	the
guy	NOUN	guy
that	PRON	that
pinched	VERB	pinch
the	DET	the
swag	NOUN	swag
,	PUNCT	,
and	CCONJ	and
hit	VERB	hit
Kirschell	PROPN	Kirschell
that	PRON	that
welt	NOUN	welt
on	ADP	on
the	DET	the
head	NOUN	head
.	PUNCT	.
”	PUNCT	""""
“	PUNCT	""""
You	PRON	you
!	PUNCT	!
”	PUNCT	""""
Calhoun	PROPN	Calhoun
involuntarily	ADV	involuntarily
stepped	VERB	step
back	ADV	back
.	PUNCT	.
“	PUNCT	""""
Yes	INTJ	yes
,	PUNCT	,
sure	ADJ	sure
—	PUNCT	—
me	PRON	I
!	PUNCT	!
”	PUNCT	""""
The	DET	the
man	PROPN	man
shrugged	VERB	shrug
his	PRON	his
shoulders	NOUN	shoulder
.	PUNCT	.
“	PUNCT	""""
Me	PRON	I
and	CCONJ	and
a	DET	a
pal	NOUN	pal
who	PRON	who
was	AUX	be
outside	ADV	outside
.	PUNCT	.
He	PRON	he
's	AUX	be
away	ADV	away
now	ADV	now
putting	VERB	put
the	DET	the
cash	NOUN	cash
box	NOUN	box
where	SCONJ	where
it	PRON	it
wo	AUX	will
n't	PART	not
come	VERB	come
to	ADP	to
any	DET	any
harm	NOUN	harm
—	PUNCT	—
savvy	ADJ	savvy
?	PUNCT	?
He	PRON	he
'll	AUX	will
be	AUX	be
back	ADV	back
pretty	ADV	pretty
soon	ADV	soon
.	PUNCT	.
”	PUNCT	""""
The	DET	the
Hawk	PROPN	Hawk
's	PART	's
lips	NOUN	lip
moved	VERB	move
.	PUNCT	.
“	PUNCT	""""
Number	NOUN	number
Three	NUM	three
and	CCONJ	and
Number	NOUN	number
Seven	NUM	seven
,	PUNCT	,
”	PUNCT	""""
whispered	VERB	whisper
the	DET	the
Hawk	PROPN	Hawk
gently	ADV	gently
.	PUNCT	.
“	PUNCT	""""
I	PRON	I
—	PUNCT	—
I	PRON	I
do	AUX	do
n't	PART	not
understand	VERB	understand
,	PUNCT	,
”	PUNCT	""""
said	VERB	say
Calhoun	PROPN	Calhoun
dazedly	ADV	dazedly
.	PUNCT	.
“	PUNCT	""""
Then	ADV	then
why	SCONJ	why
are	AUX	be
you	PRON	you
telling	VERB	tell
me	PRON	I
this	DET	this
.	PUNCT	.
And	CCONJ	and
why	SCONJ	why
are	AUX	be
you	PRON	you
staying	VERB	stay
here	ADV	here
?	PUNCT	?
And	CCONJ	and
how	SCONJ	how
did	AUX	do
you	PRON	you
know	VERB	know
that	SCONJ	that
Kirschell	PROPN	Kirschell
accused	VERB	accuse
me	PRON	I
of	ADP	of
being	AUX	be
in	ADP	in
it	PRON	it
?	PUNCT	?
”	PUNCT	""""
“	PUNCT	""""
That	DET	that
's	AUX	be
another	DET	another
one	NUM	one
that	PRON	that
's	AUX	be
easy	ADJ	easy
,	PUNCT	,
”	PUNCT	""""
announced	VERB	announce
the	DET	the
man	NOUN	man
evenly	ADV	evenly
.	PUNCT	.
“	PUNCT	""""
Because	SCONJ	because
it	PRON	it
was	AUX	be
part	NOUN	part
of	ADP	of
the	DET	the
game	NOUN	game
to	PART	to
make	VERB	make
him	PRON	he
think	VERB	think
so	ADV	so
.	PUNCT	.
”	PUNCT	""""
Calhoun	PROPN	Calhoun
seemed	VERB	seem
to	PART	to
stiffen	VERB	stiffen
up	ADP	up
.	PUNCT	.
“	PUNCT	""""
What	PRON	what
!	PUNCT	!
You	PRON	you
mean	VERB	mean
,	PUNCT	,
you	PRON	you
—	PUNCT	—
—	PUNCT	—
”	PUNCT	""""
“	PUNCT	""""
You	PRON	you
're	AUX	be
getting	VERB	get
it	PRON	it
!	PUNCT	!
”	PUNCT	""""
said	VERB	say
the	DET	the
other	ADJ	other
shortly	ADV	shortly
.	PUNCT	.
“	PUNCT	""""
But	CCONJ	but
you	PRON	you
'd	AUX	would
better	ADV	well
wait	VERB	wait
until	ADP	until
you	PRON	you
get	VERB	get
it	PRON	it
all	DET	all
before	ADP	before
you	PRON	you
start	VERB	start
spitting	VERB	spit
your	PRON	your
teeth	NOUN	tooth
out	ADP	out
!	PUNCT	!
Mabbe	PROPN	Mabbe
you	PRON	you
've	AUX	have
heard	VERB	hear
of	ADP	of
a	DET	a
little	ADJ	little
interference	NOUN	interference
with	ADP	with
the	DET	the
telegraph	NOUN	telegraph
wires	NOUN	wire
,	PUNCT	,
and	CCONJ	and
a	DET	a
few	ADJ	few
small	ADJ	small
jobs	NOUN	job
pulled	VERB	pull
off	ADP	off
around	ADP	around
here	ADV	here
where	SCONJ	where
some	DET	some
innocent	ADJ	innocent
parties	NOUN	party
accidentally	ADV	accidentally
got	VERB	get
croaked	VERB	croak
?	PUNCT	?
Ah	INTJ	ah
—	PUNCT	—
you	PRON	you
have	AUX	have
,	PUNCT	,
eh	INTJ	eh
!	PUNCT	!
Well	INTJ	well
,	PUNCT	,
that	DET	that
's	AUX	be
where	SCONJ	where
you	PRON	you
come	VERB	come
in	ADP	in
,	PUNCT	,
Calhoun	PROPN	Calhoun
.	PUNCT	.
We	PRON	we
want	VERB	want
you	PRON	you
—	PUNCT	—
and	CCONJ	and
when	SCONJ	when
we	PRON	we
want	VERB	want
anything	PRON	anything
,	PUNCT	,
we	PRON	we
get	VERB	get
it	PRON	it
!	PUNCT	!
See	VERB	see
?	PUNCT	?
We	PRON	we
knew	VERB	know
about	ADP	about
that	DET	that
note	NOUN	note
,	PUNCT	,
and	CCONJ	and
we	PRON	we
've	AUX	have
been	AUX	be
expecting	VERB	expect
the	DET	the
railroad	NOUN	railroad
crowd	NOUN	crowd
to	PART	to
wake	VERB	wake
up	ADP	up
some	DET	some
time	NOUN	time
,	PUNCT	,
and	CCONJ	and
we	PRON	we
had	AUX	have
you	PRON	you
picked	VERB	pick
out	ADP	out
to	PART	to
place	VERB	place
our	PRON	our
bets	NOUN	bet
on	ADP	on
against	ADP	against
them	PRON	they
.	PUNCT	.
They	PRON	they
woke	VERB	wake
up	ADP	up
to	ADP	to
-	PUNCT	-
day	NOUN	day
and	CCONJ	and
began	VERB	begin
to	PART	to
nose	VERB	nose
over	ADP	over
the	DET	the
line	NOUN	line
.	PUNCT	.
It	PRON	it
ai	VERB	be
n't	PART	not
likely	ADJ	likely
to	PART	to
do	AUX	do
them	PRON	they
much	ADJ	much
good	NOUN	good
,	PUNCT	,
but	CCONJ	but
there	PRON	there
's	AUX	be
a	DET	a
chance	NOUN	chance
—	PUNCT	—
and	CCONJ	and
we	PRON	we
ai	VERB	be
n't	PART	not
taking	VERB	take
chances	NOUN	chance
.	PUNCT	.
We	PRON	we
do	AUX	do
n't	PART	not
want	VERB	want
much	ADJ	much
from	ADP	from
you	PRON	you
